src,LVC_Candidate,mt,ref,score,year,system
He must also have a say in the decisions that impact the team's performance.,have say,"Он должен также иметь право голоса в решениях, которые влияют на результаты команды.","Он также должен иметь право голоса при принятии решений, влияющих на работу команды.",1.028780026911565,17,online-B
"However, after Recep Erdoğan made an appeal to the people, the rebellion was quelled, and its organisers and participants were arrested.",make appeal,"Однако после того, как Реджеп Эрдоган обратился к народу, восстание было подавлено, его организаторы и участники были арестованы.","Однако после того, как Реджеп Эрдоган выступил с обращением к населению, мятеж был подавлен, а его организаторы и участники арестованы.",0.969372557251527,17,online-B
I'm just out there to do my best and make a name for myself.,make name,Я просто делаю все возможное и делаю себе имя.,"Я тут, чтобы сделать все возможное и сделать имя себе.",0.983987140260862,17,online-B
"In China, by the way, the Fengguang 370 managed to take 11th place on the list of best-selling minivans according to June sales, even though, given its high ground clearance (175 mm) and protective, plastic lower-body moulding, it could also be classified as a crossover.",take place,"В Китае, кстати, Fengguang 370 по итогам июньских продаж умудрился занять 11-е место в списке самых продаваемых минивэнов, хотя, учитывая его высокий дорожный просвет (175 мм) и защитное пластиковое нижнее тело, его также можно отнести к кроссоверу.","В Китае, кстати, Fengguang 370 по итогам июньских продаж сумел добраться до 11-го места в списке самых продаваемых минивэнов, хотя ввиду большого дорожного просвета (175 мм) и защитного пластикового обвеса по нижнему периметру кузова его вполне можно причислить к кроссоверам.",0.9681249077550828,17,online-B
"In a duet with Evgenia Tetelbaum, Anastasia took eighth place.",take place,В дуэте с Евгенией Тетельбаум Анастасия заняла восьмое место.,В дуэте с Евгенией Тетельбаум Анастасия заняла восьмое место.,1.62092046457845,17,online-B
"In particular, a strong showing will be made by the Dongfeng Motor Corporation, which has big plans for the Russian market and intends to offer our car enthusiasts a number of interesting new models in the near future.",have plan,"В частности, мощная демонстрация будет сделана Dongfeng Motor Corporation, которая имеет большие планы для российского рынка и намерена предложить нашим автолюбителям ряд интересных новых моделей в ближайшем будущем.","В частности, мощным фронтом выступит корпорация Dongfeng Motor, имеющая большие виды на российских рынок и намеренная в ближайшем будущем предложить нашим автолюбителям ряд интересных новинок.",0.635077134732575,17,online-B
Is it worth going to a health resort if you don't have any health problems?,have problem,"Стоит ли ходить в санаторий, если у вас нет никаких проблем со здоровьем?","Стоит ли ехать в санаторий, если нет проблем со здоровьем?",0.882813341916017,17,online-B
"It does have comic potential - the cartoon quaver of its never-ending bounce - but also the grace of gymnastics and diving, the two sports it essentially combines.",have potential,"У него действительно есть комический потенциал - дрожание мультипликационного фильма от его бесконечного отскока, - но и изящество гимнастики и подводного плавания, эти два вида спорта, по сути, сочетаются.","В них действительно есть комический потенциал — это карикатурное мелькание нескончаемых прыжков — но также изящество гимнастики и прыжков в воду, двух видов спорта, которые они, в основном, в себе сочетают.",-0.10889216861913104,17,online-B
"It is not just an act of hoarding by hobbyists, either - it has emotional significance: older vinyl buyers are slightly more likely to keep their feelings to themselves (56% versus 53%) and enjoy being alone (69% versus 66%).",have significance,"Это не просто акт накопления со стороны любителей, либо - это имеет эмоциональное значение: более старые покупатели винила с большей вероятностью сохраняют свои чувства к себе (56% против 53%) и наслаждаются одиночеством (69% против 66%).",Это также и не просто акт собирательства любителями - у этого есть эмоциональное значение: более старшие покупатели винила с несколько большей вероятностью держат свои чувства в себе (56 % против 53 %) и наслаждаются одиночеством (69 % против 66 %).,-0.21048983709125502,17,online-B
"Mind you, that's a given for Moscow which has its own deep-seated fear of regime change.",have fear,"Имейте в виду, это дань Москве, которая имеет свой собственный глубокий страх перед сменой режима.","Имейте в виду, это данность для Москвы, которая имеет свой собственный глубоко укоренившийся страх смены режима.",-0.292659720928903,17,online-B
Moelfre RNLI lifeboat station raised the alarm at 13:20 BST on Friday after a crew saw the incident unfold in Moelfre Bay.,raise alarm,"Станция спасательной службы Moelfre RNLI подняла тревогу в 13:20 BST в пятницу после того, как экипаж увидел, что инцидент разворачивается в заливе Moelfre.","Спасательная станция Moelfre RNLI подняла тревогу в 13:20 по британскому летнему времени в пятницу, после того как команда увидела происшествие, разворачивающееся в Заливе Моэлфр.",0.635958189705449,17,online-B
"Of course, Namibia still has some problems.",have problem,"Конечно, в Намибии по-прежнему есть некоторые проблемы.","Конечно, есть у Намибии и некоторые проблемы.",1.04371098912847,17,online-B
"Oscar winner and Dior ambassador Jennifer Lawrence was featured in 2013, the year after Lady Gaga had the honour.",have honour,"Победительница Оскара и посол Диор Дженнифер Лоуренс были представлены в 2013 году, через год после того, как Леди Гага удостоилась чести.","Лауреат премии ""Оскар"" и лицо бренда Dior Дженнифер Лоуренс была представлена на обложке в 2013 году, через год после того, как эта честь выпала Леди Гаге.",-1.0795490575688567,17,online-B
People who have already have one attack are at a higher risk of having another.,have attack,"Люди, у которых уже есть одна атака, рискуют иметь другую.","Люди, которых уже настиг один приступ, подвергаются большему риску получить другой.",-0.359799459260272,17,online-B
"RMK's enterprises are helping to renovate and maintain schools, childcare and sports facilities, build cultural and recreational facilities, and make land improvements.",make improvement,"Предприятия RMK помогают обновлять и поддерживать школы, детские и спортивные сооружения, строить культурные и рекреационные объекты, а также совершенствовать землю.","Предприятия РМК помогают ремонтировать и содержать школы, детские сады, спортивные объекты, строить культурно-развлекательные объекты, благоустраивать территории.",0.0844528310443207,17,online-B
Russian Copper Company (RMK) is ready to take on social responsibility and pay more attention to the environmental aspects of its business.,take responsibility,Российская медная компания (RMK) готова взять на себя социальную ответственность и уделять больше внимания экологическим аспектам своего бизнеса.,Русская медная компания (РМК) готова брать на себя социальную ответственность и больше внимания уделять экологическим аспектам своего бизнеса.,0.932226500111305,17,online-B
"Russian companies are resuming existing ties with Iran, while new firms are ready to get access to the market.",get access,"Российские компании возобновляют существующие связи с Ираном, а новые фирмы готовы получить доступ к рынку.","Российские компании возобновляют связи с Ираном, а новые фирмы готовы получить доступ к рынку.",1.6349882826202649,17,online-B
"She made a long run with the ball down the left side of the field, then curled into the middle and whipped the ball into the goal to give the Americans a 2-0 lead.",make run,"Она сделала длинный пробег с мячом по левому краю поля, а затем свернулась в середине и взбила мяч в ворота, чтобы дать американцам 2-0.","Она совершила длинный проход с мячом вниз по левой стороне поля, затем по спирали зашла в середину и резко отправила мяч в ворота, тем самым дав американцам преимущество в 2-0.",-0.2539141286068957,17,online-B
"Since international sanctions against Iran were lifted, there has been a surge in interest from Russian firms in doing business in the country, the ambassador said.",do business,"По словам посла, после отмены международных санкций против Ирана, наблюдается рост интереса со стороны российских фирм к ведению бизнеса в стране.","Поскольку международные санкции против Ирана были сняты, наблюдается рост интереса со стороны российских фирм к ведению бизнеса в стране, сказал посол.",0.924859012242795,17,online-B
"Skeldon, 47, whose name was on the tenancy, was given an antisocial behaviour order in June.",give order,"47-летний Скелдон, чье имя было на аренде, в июне получил антисоциальный порядок поведения.","Скелдон, 47, чье имя было на договоре аренды, получил ордер за антисоциальное поведение в июне.",0.6184047116225184,17,online-B
"Some 140,000 people have a heart attack in England every year, and a quarter of these go on to have another attack or a stroke.",have attack,"Каждый год около 140 000 человек страдают сердечным приступом в Англии, а четверть из них продолжает очередную атаку или инсульт.","Сердечный приступ случается с приблизительно 140 000 людей в Англии ежегодно, и у четверти из них происходит еще один приступ или инсульт.",-0.46736710022147226,17,online-B
"Some of them, such as the fishing industry, are renewable, and the government is making every effort to preserve and strengthen them.",make effort,"Некоторые из них, такие как рыбная промышленность, являются возобновляемыми, и правительство делает все возможное для их сохранения и укрепления.","Некоторые - такие как рыболовство - относятся к возобновляемым, и правительство прилагает все усилия, чтобы сохранить и укрепить их.",0.834677518091847,17,online-B
"Still, despite the public display of reconciliation, the two still have major differences.",have difference,"Тем не менее, несмотря на публичное проявление примирения, у них все еще есть существенные различия.","Все же, несмотря на публичный показ примирения, эти двое по-прежнему имеют существенные различия.",0.9034580258479725,17,online-B
TASS reports that Sergei Kamensky earned 629 points and took first place: this is a new Olympic record for the qualifying round.,take place,"ТАСС сообщает, что Сергей Каменский заработал 629 очков и занял первое место: это новый олимпийский рекорд для отборочного раунда.","Как сообщает ТАСС, Сергей Каменский набрал 629 баллов и занял первое место - это новый олимпийский рекорд в квалификации.",1.5682985857782898,17,online-B
Team GB have come to rely on its mighty track cycling squad to take ownership of the middle period of an Olympic Games and deliver a host of medals.,take ownership,"Команда GB пришла к тому, чтобы полагаться на свой могучий отряд по велоспорту, чтобы взять на себя ответственность за средний период Олимпийских игр и доставит множество медалей.","Командная Великобритания пришла к тому, что полагается на могучую команду велосипедистов, чтобы взять в собственность средний период Олимпийских игр и заработать кучу медалей.",0.1248502222055735,17,online-B
"The President of Turkey, Recep Tayyip Erdoğan, has given an ultimatum to the United States, demanding a choice be made between Turkey and Fethullah Gülen, an Islamic preacher accused of organising the coup.",give ultimatum,"Президент Турции Реджеп Тайип Эрдоган предъявил Соединенным Штатам ультиматум, требуя сделать выбор между Турцией и Фетхуллахом Гюленом, исламским проповедником, обвиняемым в организации государственного переворота.","Президент Турции Реджеп Тайип Эрдоган выдвинул США ультиматум, предложив сделать выбор между Турцией и Фетхуллахом Гюленом, исламским проповедником, обвиненным в организации государственного переворота.",-0.14026578526998001,17,online-B
The coach himself stated that he considers creating a competitive environment on the team as a matter of priority and is going to give the football players an opportunity to prove themselves.,give opportunity,"Тренер сам заявил, что считает приоритетным создание конкурентной среды в команде и собирается дать футболистам возможность проявить себя.","Как заявил сам тренер, в качестве первоочередной задачи он рассматривает создание конкурентной среды в команде и собирается дать футболистам возможность проявить себя.",0.758945238324296,17,online-B
"The company offered an explanation: The lens was meant as homage to anime characters, not as a caricature of Asian people.",offer explanation,"Компания предложила объяснение: объектив был предназначен как дань уважения персонажам аниме, а не как карикатура на азиатских людей.","Компания прокомментировала: линза была задумана как почтение к персонажам аниме, а не как карикатура на азиатов.",0.416610576018605,17,online-B
"The dragon amusingly grunts, purrs, and even snorts, but, thankfully, does not speak; although, the whole time, you want to be petting him, and it is in this sense that he has an obvious advantage over all the other known cinematic dragons.",have advantage,"Дракон смешно хрюкает, мурлычет и даже фыркает, но, к счастью, не говорит, хотя все это время вы хотите погладить его, и в этом смысле он имеет очевидное преимущество перед всеми другими известными кинематографическими драконами.","Дракон забавно урчит, мурлыкает, даже хрюкает и, к счастью, не говорит, зато его все время хочется погладить, этим он выгодно отличается от всех известных кинематографических драконов.",0.9638451106561385,17,online-B
"The government has the right to impose such restrictions, given that Sukhoi Log is classified as a federal-status mineral resource (reserves of over 50 tonnes of gold).",have right,"Правительство имеет право вводить такие ограничения, учитывая, что Sukhoi Log классифицируется как минеральный ресурс федерального статуса (запасы более 50 тонн золота).","Правительство вправе вводить такие ограничения, так как Сухой Лог относится к недрам федерального значения (запасы свыше 50 тонн золота).",1.25441765269118,17,online-B
"The requirement of state participation in the capital of auction participants was proposed by Irkutsk Region, the Ministry of Natural Resources and Environment told Kommersant in December 2015, which was later confirmed by the region's governor, Sergei Levchenko, noting that it had been sent to the Ministry of Natural Resources and Environment by his predecessor, Sergei Eroschenko, ‘who had an agreement on investment projects with Rostec’.",have agreement,"Требование об участии государства в капитале участников аукциона было предложено Иркутской областью, в декабре 2015 года Министерство природных ресурсов и экологии сообщило «Коммерсанту», что позднее было подтверждено губернатором региона Сергеем Левченко, отметив, что его направили в Министерство природных ресурсов и экологии его предшественник Сергей Ерощенко, у которого было соглашение об инвестиционных проектах с «Ростеком».","Требование о госучастии в капитале участников аукциона выдвигала Иркутская область, говорили в декабре 2015 года ""Ъ"" в Минприроды и подтверждал позже губернатор региона Сергей Левченко, отмечая, что оно было направлено в Минприроды его предшественником Сергеем Ерощенко, ""имевшим договоренности по инвестпроектам с ""Ростехом"""".",0.7817242333542205,17,online-B
"They are accused of aiding the military coup and having ties to the oppositionist Islamic preacher, Fethullah Gülen, who is living in the United States.",have tie,"Их обвиняют в содействии военному перевороту и в связях с оппозиционным исламским проповедником Фетхуллахом Гюленом, который живет в Соединенных Штатах.","Их обвиняют в содействии военному перевороту и связях с оппозиционным исламским проповедником Фетхуллахом Гюленом, проживающим в США.",0.9398250774179819,17,online-B
"They were able to hide the girl's disappearance from everyone for a long time; however, in August, knowing that staff from child protection services would soon be paying them a home visit, they decided to tell everyone that the child had gone missing.",pay visit,"Они смогли скрыть исчезновение девочки от всех в течение долгого времени, однако в августе, зная, что сотрудники службы защиты детей вскоре будут оплачивать им домашний визит, они решили рассказать всем, что ребенок пропал без вести.","Длительное время им удавалось скрывать от всех исчезновение девочки, однако в августе, узнав, что скоро к ним домой должны прийти сотрудники органов опеки, решили сказать всем, что ребенок пропал.",-0.12090406378984997,17,online-B
"This is a discovery of extraordinary importance: it looks like a tiny object, but it is big enough to take its rightful place in history.",take place,"Это открытие чрезвычайно важно: оно похоже на крошечный предмет, но достаточно большое, чтобы занять достойное место в истории.","Это находка чрезвычайной важности: с виду это крохотный предмет, однако он достаточно большой, чтобы занять подобающее место в истории.",0.774953669224241,17,online-B
"To beef up the ‘muscles’ of this crazy ‘Gelik’, the experts took advantage of the benefits offered by the 5.5-litre supercharged V8 engine.",take advantage,"Чтобы усилить «мускулы» этого сумасшедшего «Гелика», эксперты воспользовались преимуществами, предлагаемыми 5.5-литровым двигателем V8 с наддувом.","Накачивая ""мускулы"" сумасшедшего ""гелика"", мастера воспользовались преимуществами, которые открывает 5,5-литровая наддувная ""восьмерка"".",0.834677518091847,17,online-B
"Tourists sun worshipping in Aveiro, Portugal, had the shock of their lives",have shock,"Поклонение солнцу туристов в Авейру, Португалия, потрясло их жизнь","В городе Авейру в Португалии туристы, обожающие понежиться на солнышке, страшно испугались за свои жизни",-1.58413836104619,17,online-B
"Two jockeys have reached the milestone in jump racing - champion jockey Richard Johnson and retired 20-time champion Sir Anthony McCoy, who had more than 4,300 victories in a record-breaking career.",have victory,"Два жокея достигли вехи в скачках - чемпионский жокей Ричард Джонсон и отставной 20-кратный чемпион сэр Энтони Маккой, у которого было более 4300 побед в рекордной карьере.","Два жокея достигли такой отметки в скачках с препятствиями: чемпион жокей Ричард Джонсон и вышедший на пенсию 20-кратный чемпион Сэр Энтони Маккой, который имел более 4300 побед за рекордную карьеру.",-0.136064127561426,17,online-B
"We are confident that enforcement of the order will enable the development of competition in the mobile software market in Russia, which will have a positive impact on our consumers.",have impact,"Мы уверены, что исполнение заказа позволит нам развивать конкуренцию на рынке мобильного программного обеспечения в России, что окажет положительное влияние на наших потребителей.","Мы уверены, что исполнение предписания обеспечит возможность для развития конкуренции на рынке мобильного ПО в России, что благоприятно скажется на наших потребителях.",-0.438446429729006,17,online-B
"We call on the Attorney-General, and Queensland Senator George Brandis to immediately reverse these funding cuts, so people can get the help they need when they're faced with a legal problem.",get help,"Мы призываем Генерального прокурора и Квинслендского сенатора Джорджа Брандиса немедленно отменить эти сокращения финансирования, чтобы люди могли получить помощь, в которой они нуждаются, когда сталкиваются с юридической проблемой.","Мы призываем министра юстиции и сенатора Квинсленда Джорджа Брандиса немедленно аннулировать эти сокращения финансирования, чтобы люди могли получить необходимую помощь, когда они сталкиваются с юридическими проблемами.",0.222183456093506,17,online-B
We had a good start and at the same time we weren't looking to do anything amazing.,have start,"У нас был хороший старт, и в то же время мы не хотели делать ничего удивительного.","У нас был хороший старт, и в то же время мы не старались сделать что-то потрясающее.",0.9248590122427945,17,online-B
We only learned that the prosecutor's office had made such a recommendation from investigators yesterday.,make recommendation,"Мы только узнали, что вчера прокуратура сделала такую рекомендацию от следователей.","О том, что прокуратура вынесла такое представление, мы узнали от следователей буквально вчера.",-0.777866401333514,17,online-B
"We will hold a number of full-day meetings over the next few weeks, starting early next week, to take a fresh look at the issues.",take look,"Мы проведем ряд полнодневных заседаний в течение следующих нескольких недель, начиная с начала следующей недели, чтобы по-новому взглянуть на эти проблемы.","Мы проведем несколько совещаний на полный день на протяжении нескольких следующих недель, начиная с начала следующей недели, чтобы взглянуть на проблемы свежим взглядом.",0.8621686579840615,17,online-B
"While Russians, it turns out, are given special treatment: they have their own chapel.",give treatment,"В то время как русским, оказывается, уделяется особое внимание: у них есть собственная часовня.","Ну а россияне, получается, в привилегированном положении - у них есть собственная часовня.",0.717655870460389,17,online-B
"You get the impression that the President has taken to heart the famous expression: ‘If you want peace, prepare for war’.",get impression,"У вас создается впечатление, что президент принял близко к сердцу знаменитое выражение: «Если вы хотите мира, готовьтесь к войне».","Складывается впечатление, что президент взял на вооружение известную поговорку ""Хочешь мира - готовься к войне"".",0.525705839668732,17,online-B
