src,LVC_Candidate,mt,ref,score,year,system
"Fischer, whose company Euro Billboard rents space from Comerz Billboard and offers it to advertisers, has, however, denied having any connection to it.",have connection,"Fischer, jehož společnost Euro Billboard pronajímá prostor od společnosti Comerz Billboard a nabízí ji inzerentům, ale popřel, že by s ní měl nějakou souvislost.","Fischer, jehož společnost Euro Billboard si plochy od Comerz Billboard pronajímá a nabízí je inzerentům, však v minulosti odmítl jakoukoliv spojitost.",1.15028509116132,17,uedin-nmt
"For me, this was the great attraction of Heathrow, just as it was with London 2012, where we made enormous efforts to ensure that all our nations and regions benefited from the Games.",make effort,"Pro mě to byla velká atrakce Heathrow, stejně jako tomu bylo s Londýnem 2012, kde jsme vynaložili obrovské úsilí, abychom zajistili, že všechny naše národy a regiony budou z her těžit.","Pro mě je Heathrow obrovským způsobem přitažlivé, právě tak, jako byl Londýn 2012, kdy jsme vyvinuli mimořádné úsilí, abychom zajistili, že všechny naše národy a regiony budou moci z olympijských her těžit.",0.973967541750562,17,uedin-nmt
"GB made wholesale changes at half-time and they plugged the Fijian dam...for all of four minutes, which by first-half standards was good, until Josua Tuisova went over after some brilliant Fijian interplay.",make change,"GB udělaly velkoobchodní změny v poločase a ucpaly Fišovskou přehradu... na celé čtyři minuty, což podle prvorepublikových standardů bylo dobré, až Jošua Tuisova přešla po nějaké geniální Fišovské mezihře.","Britové po poločase udělali hromadné změny a nápor Fidžanů zastavili... na celé dlouhé čtyři minuty, což v porovnání s prvním poločasem bylo dobré, dokud po brilantní mezihře Fidži Josua Tuisova nepronikl dál.",-1.4291997135265748,17,uedin-nmt
He calls for the Press to be given greater access to council papers and decisions taken by unofficial committees or working groups.,give access,"Požaduje, aby tisk dostal větší přístup k dokumentům rady a rozhodnutí přijatých neoficiálními výbory nebo pracovními skupinami.","Žádá, aby tisk dostal větší přístup k dokladům ze zasedání a k rozhodnutím, která přijímají neoficiální výbory nebo pracovmí skupiny.",0.9720533988772645,17,uedin-nmt
"He had a dispute with commissaires yesterday ahead of the qualification ride, when officials summoned him to measure his height.",have dispute,"Včera měl spor s kombíky před kvalifikační jízdou, kdy ho úředníci povolali k měření jeho výšky.","Včera před kvalifikačním závodem debatoval s komisaři, když jej rozhodčí vyzvali ke změření výšky.",-0.843527113156963,17,uedin-nmt
He must also have a say in the decisions that impact the team's performance.,have say,"Musí mít také slovo v rozhodnutích, která mají dopad na výkon týmu.","Musí mít také možnost podílet se na rozhodnutích, která mají dopad na výkonnost týmu.",0.973967541750562,17,uedin-nmt
"He went there with me, and I told him that I received an anonymous letter accusing him of having an affair with my wife, and that I was inclined to believe it.",have affair,"Šel tam se mnou a já mu řekl, že jsem dostal anonymní dopis, který ho obvinil z toho, že má poměr s mou ženou, a že tomu věřím.","Šel tam se mnou a já mu řekl, že jsem dostal anonym, že se schází s mou ženou a že tomu všechno nasvědčuje.",1.0646103822668445,17,uedin-nmt
"I did some research on the internet to see what kind of player he is, and I saw some videos.",do research,"Udělal jsem si nějaký průzkum na internetu, abych zjistil, co je to za hráče, a viděl jsem nějaká videa.","Hned jsem zjišťoval, co to je za hráče, našel jsem si na internetu, jak hraje, viděl jsem nějaká videa.",0.875532771785212,17,uedin-nmt
"I have a tendency to think about what might go wrong, Bond admitted who clearly demonstrated during the press conference that Murray had the more dominant personality of the two.",have tendency,"Mám tendenci přemýšlet o tom, co by se mohlo pokazit, přiznal Bond, který během tiskové konference jasně demonstroval, že Murray má dominantnější osobnost obou.","Já mám tendenci přemýšlet nad tím, co se může pokazit, přiznal Bond, který i na tiskové konferenci názorně předvedl, že dominantní v posádce je Murray.",0.581037607056073,17,uedin-nmt
"I have observed, for example, that those at the main railway station do not like those in Pařížská, and those in Pařížská, in turn, do not have cordial relations with drivers at Karlovy Lázně (disco club)",have relation,"Vypozoroval jsem například, že ty na hlavním nádraží se nelíbí těm v Pařížském, a ty v Pařížském zase nemají srdečné vztahy s řidiči v Karlových Lázních (disko klub)","Vysledoval jsem, že například hlavní nádraží se nemá rádo s Pařížskou, Pařížská se zas nemá ráda s taxikáři čekajících u Karlových Lázní (disco klubu)",0.33956243565626554,17,uedin-nmt
"I'm now saying we no longer have global aspirations, we have local aspirations.",have aspiration,"Já teď říkám, že už nemáme globální aspirace, máme lokální aspirace.","Nyní říkám, že již globální aspirace nemáme, máme snahy zaměřené na domácí scénu.",-0.028692742034081,17,uedin-nmt
If he does not then junior doctors are clear that they are prepared to take further industrial action.,take action,"Pokud nebude pak juniorským lékařům jasné, že jsou připraveni podniknout další průmyslovou akci.","Pokud k tomu nedojde, pak jsou mladí lékaři připraveni provést další kroky.",-0.8248187740869886,17,uedin-nmt
"It appears that Kadiza may have been killed before she had a chance to escape, because the house, where she was staying was levelled to the ground in an air raid in May, said ITV News.",have chance,"Zdá se, že Kadiza mohl být zabit dřív, než měla šanci utéct, protože dům, kde se ubytovala, byl v květnu srovnán se zemí při leteckém náletu, uvedla ITV News.","Kadiza ale byla pravděpodobně zabita dřív, než mohla uprchnout, protože dům, v němž se se zdržovala, srovnal v květnu se zemí nálet, uvedla britská ITV News.",0.825707049687256,17,uedin-nmt
"It does have comic potential - the cartoon quaver of its never-ending bounce - but also the grace of gymnastics and diving, the two sports it essentially combines.",have potential,"Má komický potenciál - kreslený křest svého nikdy nekončícího odrazu - ale i půvab gymnastiky a potápění, oba sporty to v podstatě kombinuje.","Má to komický potenciál - komiksové vibrace nekonečného odrážení - ale také ladnost gymnastiky a potápění, dvou sportů, které v sobě kombinuje.",-0.0824267999018374,17,uedin-nmt
"It had a reputation of being an underdog, but every season is different.",have reputation,"Mělo to pověst undergroundu, ale každá sezona je jiná.","Mělo pověst otloukánka, ale každá sezona je jiná.",-0.4108262642853357,17,uedin-nmt
"It is not just an act of hoarding by hobbyists, either - it has emotional significance: older vinyl buyers are slightly more likely to keep their feelings to themselves (56% versus 53%) and enjoy being alone (69% versus 66%).",have significance,Není to jen akt hromadění hobbymarketů - má citový význam: Starší vinylové kupující si mírně častěji nechávají své pocity pro sebe (56% versus 53%) a užívají si být sami (69% versus 66%).,"Nejde vlastně ani o hromadění nadšeného fanouška - celé to má emocionální rozměr: starší lidé, kteří si kupují gramofonové desky, si pravděpodobněji chtějí uchovat své pocity (56 % versus 53 %) a jsou rádi sami (69 % versus 66 %).",-1.317878260307125,17,uedin-nmt
"Just when I was ready to return to preparation in Příbram last year, I started having problems with my heart.",have problem,"Zrovna když jsem byl loni připravený na návrat do přípravy v Příbrami, začal jsem mít problémy se srdcem.","Akorát když jsem se chtěl loni hned vrátit do přípravy Příbrami, objevily se ještě problémy se srdcem.",1.1647014452659,17,uedin-nmt
"Last year at a summer tournament in Dřevěnice, I could not move at all, and I had no idea that I had a blood clot.",have idea,"Loni na letním turnaji v Dřevnice jsem se vůbec nemohl hýbat a netušil jsem, že mám krevní sraženinu.","Minulý rok na letním turnaji v Dřevěnicích jsem nevěděl, že embolii mám, a už jsem se tam nemohl vůbec hýbat.",0.399041092032994,17,uedin-nmt
"Mind you, that's a given for Moscow which has its own deep-seated fear of regime change.",have fear,"Pozor, to je dáno pro Moskvu, která má vlastní hluboce zakořeněný strach ze změny režimu.","Musíte pochopit, že pro Moskvu, která má hluboko zakořeněný strach ze změny režimu, je to dané.",0.903567242430279,17,uedin-nmt
"Oscar winner and Dior ambassador Jennifer Lawrence was featured in 2013, the year after Lady Gaga had the honour.",have honour,"Oscarová vítězka a Dior velvyslankyně Jennifer Lawrence byla uvedena v roce 2013, rok poté, co Lady Gaga měla tu čest.","Jennifer Lawrence, držitelka Oscara a ambasadorka značky Dior, se na titulce objevila v roce 2013, o rok později měla tu čest Lagy Gaga.",-0.178274455031571,17,uedin-nmt
"People leaving violent relationships, people with unmanageable and crippling debts, families going through separation, workers who are unfairly sacked - all of these people have problems with legal dimensions, and this report shows that they're not able to get the help they need.",have problem,"Lidé opouštějící násilné vztahy, lidé s nezvladatelnými a ochromujícími dluhy, rodiny procházejí separací, dělníci, kteří jsou nespravedlivě vyhozeni - všichni tito lidé mají problémy s právními rozměry a tato zpráva ukazuje, že nejsou schopni získat pomoc, kterou potřebují.","Lidé, kteří unikli ze vztahů s násilníkem, lidé s nadměrnými a ochromujícími dluhy, rodiny procházející odloučením, pracovníci, kteří jsou nespravedlivě propuštěni - všichni tito lidé mají problémy s právními rozměry a tato zpráva ukazuje, že nemají šanci získat pomoc, kterou potřebují.",1.05341108737956,17,uedin-nmt
People who have already have one attack are at a higher risk of having another.,have attack,"Lidé, kteří už jeden útok mají, jsou vystaveni vyššímu riziku, že budou mít další.","Lidé, kteří již infarkt prodělali, jsou vystaveni vyššímu riziku dalšího záchvatu.",-0.1718958939935175,17,uedin-nmt
"She made a long run with the ball down the left side of the field, then curled into the middle and whipped the ball into the goal to give the Americans a 2-0 lead.",make run,"Dlouho běžela s míčem po levé straně hřiště, pak se stočila do středu a švihla míč do cíle, aby dala Američanům náskok 2: 0.","Unikla po levé straně hracího pole, pak se prokličkovala do středu a vstřelila míček do branky, aby dostala Američanky do vedení 2:0.",0.8958322298288,17,uedin-nmt
She missed out on the 2008 Olympics when she did not make the cut for the final roster.,make cut,"Nechyběla na olympiádě v roce 2008, když nestihla střih na finální rozhlednu.","Olympiáda v 2008 jí unikla, protože se nedostala na finální soupisku.",-0.900763333855718,17,uedin-nmt
"Since international sanctions against Iran were lifted, there has been a surge in interest from Russian firms in doing business in the country, the ambassador said.",do business,"Vzhledem k tomu, že byly zrušeny mezinárodní sankce proti Íránu, došlo k nárůstu zájmu ruských firem o podnikání v zemi, uvedl velvyslanec.","Jak velvyslanec uvedl, od doby, kdy byly zrušeny mezinárodní sankce proti Íránu, došlo k nárůstu zájmu ze strany ruských firem, které v zemi obchodují.",1.01419696187324,17,uedin-nmt
"Skeldon, 47, whose name was on the tenancy, was given an antisocial behaviour order in June.",give order,"Skeldon, 47, jehož jméno bylo na tendru, dostal v červnu asociální chování řád.","Skeldonové (47), jejíž jméno bylo uvedeno na nájemní smlouvě, byl v červnu udělen trest za antisociální chování.",-1.4284074814102898,17,uedin-nmt
"The company offered an explanation: The lens was meant as homage to anime characters, not as a caricature of Asian people.",offer explanation,"Firma nabídla vysvětlení: Objektiv byl určen jako hold anime postavám, ne jako karikatura asijských lidí.","Společnost nabídla vysvětlení: Filtr byl zamýšlen jako projev účty postavám animé, ne jako karikatura Asiatů.",0.537462260636901,17,uedin-nmt
"The evidence shows that ticagrelor, in combination with aspirin, is effective at reducing the risk of further heart attacks and strokes in people who have already had a heart attack.",have attack,"Z důkazů vyplývá, že ticagrelor v kombinaci s aspirinem je účinný při snižování rizika dalších infarktů a tahů u lidí, kteří již měli infarkt.","Je prokázáno, že Ticagrelor v kombinaci s aspirinem je účinný ve snižování nebezpečí dalších srdečních záchvatů a mrtvice u lidí, které již infarkt postihl.",-0.417818969446895,17,uedin-nmt
"The second level is the actual interior design: designers have a much better idea about the range of available materials, and they are able to make it all work based on the wishes of the client.",have idea,Druhou úrovní je aktuální design interiéru: Designéři mají mnohem lepší představu o rozsahu dostupných materiálů a jsou schopni z něj udělat veškerou práci na základě přání klienta.,Druhá rovina je samotný design interiéru: designéři mají podstatně lepší představu o škále možných materiálů a na základě přání klienta jsou schopni interiér vhodně sladit.,0.498625780872144,17,uedin-nmt
The window of opportunity to make any positive changes has definitely closed at the turn of the millennium when the former KGB (sic!) officer Vladimir Putin came to power.,make change,"Okno příležitosti k případným pozitivním změnám definitivně uzavřelo na přelomu tisíciletí, kdy se k moci dostal bývalý důstojník KGB (sic!) Vladimir Putin.","Okno možných pozitivních změn se definitivně uzavřelo na přelomu tisíciletí, když se k moci dostal bývalý důstojník KGB (sic!)Vladimír Putin.",0.98460577886213,17,uedin-nmt
"They may have other (often naively-idealistic) goals, but they cannot be accused of trying to annex Alsace-Lorraine or launching military attacks against another country - motivated by revenge.",have goal,"Mohou mít i jiné (často naivně-idealistické) cíle, ale nemohou být obviněni z toho, že se snaží spojit Alsasko-Lotrinsko nebo zahájit vojenské útoky proti jiné zemi - motivované pomstou.","Teď mají i jiné (často naivně idealistické) cíle, ale rozhodně jim nejde o to připojit zpět Alsasko-Lotrinsko nebo někoho - na revanš - vojensky napadnout - to snad uzná každý.",-0.058798551426389,17,uedin-nmt
"They tend to be a bit more religious than I am, so we sometimes have fierce discussions about Islam, because we see Islam quite differently.",have discussion,"Bývají trochu pobožnější než já, takže občas máme bouřlivé diskuse o islámu, protože islám vnímáme úplně jinak.","Jsou trochu víc nábožensky založení než já, takže máme někdy docela divoké diskuse o islámu, protože ho každý vnímáme trochu jinak.",1.280784157987965,17,uedin-nmt
"Tourists sun worshipping in Aveiro, Portugal, had the shock of their lives",have shock,"Turisté slunce uctívají v Aveiru, Portugalsku, měli šok ze života","Turisté, kteří si vychutnávali sluneční paprsky v portugalském Aveiru, byli vyděšení k smrti",-0.7519229007098714,17,uedin-nmt
"Trump's critics, including 2012 Republican presidential candidate Mitt Romney and other fellow Republicans, have said his refusal raises questions about his net worth, his charitable contributions, his business dealings and various other ties, including with Russia.",raise question,"Trumpovi kritici, včetně roku 2012 republikánského prezidentského kandidáta Mitta Romneyho a dalších kolegů republikánů, uvedli, že jeho odmítnutí vyvolává otázky ohledně jeho čistého jmění, jeho charitativních příspěvků, jeho obchodních jednání a různých dalších vazeb, mimo jiné i s Ruskem.","Podle Trumpových kritiků, mezi nimiž je republikánský kandidát na prezidenta z roku 2012 Mitt Romney a další členové republikánské strany, se shodují, že jeho odmítnutí vyvolává otázky ohledně jeho čistého zisku, příspěvků na charitu, obchodních transakcí a různých dalších vztahů, včetně vztahů s Ruskem.",0.627343179570747,17,uedin-nmt
"Two jockeys have reached the milestone in jump racing - champion jockey Richard Johnson and retired 20-time champion Sir Anthony McCoy, who had more than 4,300 victories in a record-breaking career.",have victory,"Dva žokejové dosáhli na milník ve skokových dostizích - šampion žokej Richard Johnson a penzionovaný dvacetinásobný šampion Sir Anthony McCoy, který měl více než 4 300 vítězství v rekordní kariéře.","Dva žokejové tohoto milníku dosáhli v překážkových dostizích - šampion žokej Richard Johnson a 20násobný šampion na penzi Sir Anthony McCoy, které během své kariéry lámající rekordy dovedl do cíle více než 4 300 vítězů.",1.85956206398731,17,uedin-nmt
"We spoke to each other there a couple of times, and we also hung out together after matches, so we had a chance to get to know each other.",have chance,"Párkrát jsme tam spolu mluvili a taky jsme spolu chodili po zápasech, takže jsme měli možnost se poznat.","A párkrát jsme se tam spolu bavili, občas jsme spolu seděli večer po zápasech, takže už se známe i kamarádsky.",0.62951158272881,17,uedin-nmt
"While some graduates have no choice but to go straight to the employment office, this does not apply to IT specialists.",have choice,"Zatímco někteří absolventi nemají jinou možnost než jít rovnou na úřad práce, to se nevztahuje na IT specialisty.","Zatímco v některých profesích musí absolventi často rovnou vyrazit na úřad práce, u ajťáků to neplatí.",0.7694557612899525,17,uedin-nmt
"According to his lawyer, Petr Toman, a potential objection may have a chance to succeed.",have chance,Podle jeho právníka Petra Tomana možná námitka může mít šanci uspět.,Podle jeho advokáta Petra Tomana by ale případná námitka měla šanci na úspěch.,1.6517956361926749,17,online-B
"After making the suggestion at a rally on Wednesday night, Mr. Trump doubled down on the assertion on Thursday, insisting in interviews that he really did intend to say that the president and Mrs. Clinton had created ISIS.",make suggestion,"Po předložení návrhu na mistrovství ve středu večer pan Trump zdvojnásobil tvrzení ve čtvrtek a trval na rozhovorech, že skutečně chtěl říct, že prezident a paní Clintonová vytvořili ISIS.","Po tomto návrhu na schůzi ve středu v noci Trump výrok ve čtvrtek potvrdil a v rozhovorech trval na tom, že skutečně neměl v úmyslu říct, že prezident a H. Clintonová IS stvořili.",-1.409338827119325,17,online-B
"An open, industrial loft in DTLA gets a cozy makeover",get makeover,"Otevřený, průmyslový podkrovní prostor v DTLA dostane útulný člověk",Otevřený průmyslový loft v DTLA se dočká útulné přestavby.,0.24482620358438,17,online-B
Another option would be for French pilgrims heading to Mecca to pay a contribution of ten to twenty euros (an equivalent of 270 - 540 Czech crowns).,pay contribution,"Další možností by bylo pro francouzské poutníky, kteří míří do Mekky, aby zaplatili příspěvek od deseti do dvaceti eur (ekvivalent 270 - 540 korun českých).","Příspěvek deset až dvacet eur (270 až 540 korun) by pak mohli platit francouzští poutníci, kteří se vydají do Mekky.",1.21018024911348,17,online-B
But Picciuto has hopeful advice for the mothers of babies with birth defects from Zika.,have advice,Ale Picciuto má nadějné rady pro matky dětí s vrozenými vadami od Ziky.,"Picciutová má ale povzbudivou zprávu pro matky všech dětí, které trpí vrozenými vadami způsobenými virem Zika.",-0.495738052385868,17,online-B
"But if I may make a modest case for my particular favorite, let me call attention to the discreet charm of the trampoline.",make case,"Ale pokud můžu dělat skromný případ pro mé oblíbené, dovolte mi upozornit na diskrétní kouzlo trampolíny.","Ale pokud mohu jmenovat svého mimořádného favorita, dovolte mi upozornit na nenápadné kouzlo trampolíny.",-0.519252107689586,17,online-B
"But, as Vladimir Putin greeted his Turkish counterpart in the gilded hall of a St. Petersburg palace, I got the distinct impression that Ankara wants this reconciliation the most.",get impression,"Ale jak Vladimír Putin pozdravil svého tureckého protějšku v zlacené síni petrohradského paláce, získal jsem zřetelný dojem, že Ankara chce toto smíření nejvíce.","Ale zatímco Vladimír Putin přivítal tureckou protistranu v přepychové hale paláce v Petrohradě, měl jsem dojem, že Ankara chce touží po tomto usmíření víc.",0.205422273363088,17,online-B
Did you leave everything to the experts or did you have a say in the final look of the interior?,have say,Zanechali jste všechno odborníkům nebo jste měl v konečném vzhledu interiéru slovo?,"Nechali jste vše na odbornících, nebo jste sami zasahovali do konečné podoby interiéru?",0.9938284281578129,17,online-B
"During the tour, tourists have the opportunity to have the warder lock them up in a cell, mainly as a photo op but also to experience for themselves what it is like to be behind bars.",have opportunity,"Během prohlídky mají turisté příležitost nechat si strážce zamknout v buňce, a to hlavně jako fotografická operace, ale také zažít samy sebe, jaké to je být za mříží.","V rámci prohlídky se mohou turisté nechat zavřít do jedné z cel, většinou kvůli fotografii na památku, nebo aby si navodili pocit, který za mřížemi prožívají vězni.",-0.5974789702859544,17,online-B
"Fellow commentator, Scott Russel, had to make an apology on MacDonald's behalf",make apology,Spolupracovník Scott Russel musel omluvit MacDonaldovo jméno,Spolukomentátor Scott Russel se musel omluvit jménem MacDonalda,-1.25045173586133,17,online-B
"Fiji gave a masterclass in handling, off-loading, side-stepping, support play, running lines and brute strength to win gold - their first Olympic medal of any colour.",give masterclass,"Fidži získal masterclass v manipulaci, off-loading, side-stepping, podporu hry, běžící linie a brutální sílu k získání zlata - jejich první olympijské medaile jakékoliv barvy.","Fidžané předvedli mistrovskou lekci ve zpracování, skládce, úhybech, podpůrné hře, běhu na lajnu a brutální síly - a získali zlato, svou první olympijskou medaili vůbec.",-1.44906059993382,17,online-B
"Glover has a wedding to attend next month, her own to television adventurer Steve Backshall.",have wedding,"Glover má svatbu navštívit příští měsíc, její vlastní televizní dobrodruh Steve Backshall.","Gloverová se příští týden vdává, jejím nastávajícím je televizní dobrodruh Steva Backshall.",-1.55855524144841,17,online-B
He calls for the Press to be given greater access to council papers and decisions taken by unofficial committees or working groups.,give access,"Vyzývá, aby byl tisku poskytován větší přístup k radovým dokumentům a rozhodnutím neoficiálních výborů nebo pracovních skupin.","Žádá, aby tisk dostal větší přístup k dokladům ze zasedání a k rozhodnutím, která přijímají neoficiální výbory nebo pracovmí skupiny.",0.870445877406799,17,online-B
"He has a great reputation, he manged some very good teams, his experience spans several decades and he was a successful player himself.",have reputation,"Má skvělou pověst, vedl několik velmi dobrých týmů, jeho zkušenosti se rozprostíraly několik desetiletí a byl úspěšným hráčem sám.","Má velké jméno, byl v dobrých klubech, trénuje spoustu desítek let, je bývalý dobrý hráč.",0.7873943316205745,17,online-B
He must also have a say in the decisions that impact the team's performance.,have say,"Musí mít také slovo v rozhodnutích, které ovlivňují výkonnost týmu.","Musí mít také možnost podílet se na rozhodnutích, která mají dopad na výkonnost týmu.",1.18026146478975,17,online-B
"He went there with me, and I told him that I received an anonymous letter accusing him of having an affair with my wife, and that I was inclined to believe it.",have affair,"Šel tam se mnou a řekl jsem mu, že jsem dostal anonymní dopis, který ho obvinil z toho, že má vztah s manželkou, a že jsem to chtěl věřit.","Šel tam se mnou a já mu řekl, že jsem dostal anonym, že se schází s mou ženou a že tomu všechno nasvědčuje.",-0.783424526547125,17,online-B
"I have a tendency to think about what might go wrong, Bond admitted who clearly demonstrated during the press conference that Murray had the more dominant personality of the two.",have tendency,"Mám tendenci přemýšlet nad tím, co se může stát špatně, připustil Bond, který jasně ukázal během tiskové konference, že Murray měl dominantnější osobnost obou.","Já mám tendenci přemýšlet nad tím, co se může pokazit, přiznal Bond, který i na tiskové konferenci názorně předvedl, že dominantní v posádce je Murray.",-0.561735981165066,17,online-B
I have made one big mistake.,make mistake,Udělala jsem jednu velkou chybu.,Jednou jsem udělala velkou chybu.,0.019345132091958497,17,online-B
"I have observed, for example, that those at the main railway station do not like those in Pařížská, and those in Pařížská, in turn, do not have cordial relations with drivers at Karlovy Lázně (disco club)",have relation,"Zjistil jsem například, že ti, kteří se nacházejí na hlavní nádraží, nelíbí ti v Pařížské a ti z Pařížské nemají srdečné vztahy s řidiči v Karlových Lázních (diskotéka)","Vysledoval jsem, že například hlavní nádraží se nemá rádo s Pařížskou, Pařížská se zas nemá ráda s taxikáři čekajících u Karlových Lázní (disco klubu)",0.254009209783104,17,online-B
I never had anybody having a problem with me because of me being a Muslim.,have problem,"Nikdy jsem neměl s sebou žádný problém, protože jsem muslim.","Ale že by měl někdo problém s tím, že jsem muslimka, to se mi ještě nestalo.",-0.773790462087355,17,online-B
"I'm now saying we no longer have global aspirations, we have local aspirations.",have aspiration,"Teď říkám, že už nemáme globální ambice, máme místní touhy.","Nyní říkám, že již globální aspirace nemáme, máme snahy zaměřené na domácí scénu.",-0.711497517881494,17,online-B
"If necessary, those registered can be traced by the administrative authority, which alone will be able to access it; even we will not have access to the data, which are protected from misuse.",have access,"V případě potřeby mohou být zaregistrovány správní orgány, které samy o sobě budou mít přístup, aniž bychom měli přístup k údajům, které jsou chráněny před zneužitím.","Zaregistrovaní jsou v případě potřeby dohledatelní správním orgánem, který jako jediný bude mít možnost do ní nahlédnout, ani my sami nejsme schopni je vidět, data jsou proti zneužití chráněná.",0.109296872603454,17,online-B
"In response to the government's silence, JDC exec has today made a formal request for a special meeting of BMA Council to authorise a rolling programme of escalated industrial action beginning in early September.",make request,"V reakci na ticho vlády dnes JDC exec podala oficiální žádost o zvláštní schůzi Rady BMA, aby povolila průběžný program eskalované průmyslové akce počátkem září.",V odpovědi na mlčení ze strany vlády dnes výkonná rada JDC formálně požádala o zvláštní setkání rady BMA s cílem schválit běžící program vyhrocených oborových akcí ze začátku září.,0.113885202654944,17,online-B
"It appears that Kadiza may have been killed before she had a chance to escape, because the house, where she was staying was levelled to the ground in an air raid in May, said ITV News.",have chance,"Zdá se, že Kadíza mohla být zabita dříve, než měla šanci uniknout, protože dům, kde zůstala, byl v květnu vyrovnán na zemi při leteckém náletu, řekl ITV News.","Kadiza ale byla pravděpodobně zabita dřív, než mohla uprchnout, protože dům, v němž se se zdržovala, srovnal v květnu se zemí nálet, uvedla britská ITV News.",1.14807009222377,17,online-B
