src,VID_Candidate,mt,ref,score,year,system
"Shell, for its part, has trimmed thousands of people from its payroll and announced plans to leave oil and gas operations in up to 10 countries as it streamlines its operations in the wake of its mega-merger with British energy company BG Group.",trim for [pron] part,"Shell, со своей стороны, урезала тысячи людей от своего фонда заработной платы и объявила о планах оставить нефтегазовые операции в 10 странах, поскольку она упрощает свои операции после мега-слияния с британской энергетической компанией BG Group.","Компания Shell, со своей стороны, сократила тысячи людей и объявила о планах прекратить нефтегазовую деятельность в странах количеством до 10, так как она рационализирует свою деятельность вследствие своего мега-слияния с британской энергетической компанией BG Group.",-0.11403878554777798,17,online-B
"Soon thereafter, it came to light that there were two bombs filled with toxic gas.",come to light,"Вскоре после этого выяснилось, что есть две бомбы, заполненные токсичным газом.","Вскоре стало известно, что начиненных токсичным газом бомб было две.",-0.165696950440555,17,online-B
The Russian men's team made it into the final of the 4x100 m medley relay.,make it,Российская мужская сборная попала в финал эстафеты 4х100 м.,Мужская сборная России попала в финал комбинированной эстафеты 4 по 100 м.,1.31821222262088,17,online-B
"The cover revelation was followed by a bizarre (or simply Keeping Up with the Kardashians-esque?), scripted reality video that featured the entire Kardashian-Jenner family (bar troublemakers Rob and Caitlyn, and joined by everyone's favourite showbiz uncle, Keeping Up producer Ryan Seacrest) forgetting about their sister's cover, only to end with the classic twist: they were all planning a surprise party.",keep up,"За откровением обложки последовал странный (или просто «Ведение с помощью Кардашян-эск?») Видеоролик с изображением реалити-шоу, в котором фигурировали все члены семьи Кардашян-Дженнер (бабушки-нарушители Роб и Кейтлин и к ним присоединился всеобщий дядя-шоубиз, продюсер Ryan Seacrest), забыв об обложке их сестры, но закончив с классическим поворотом: все планировали сюрприз.","Новость об обложке сопровождалась странным (или просто в духе «Семейства Кардашян»?), подготовленным реалити-видео, в котором вся семья Кардашян-Дженнер (дебоширы Роб и Кейтлин, также присоединившийся к ним всеобщий самый любимый дядя шоу-бизнеса, продюсер «Семейства Кардашян» Райан Сикрест), позабыла о появлении сестры на обложке, а в конце - классический поворот: они планировали вечеринку-сюрприз.",-0.9659098942168005,17,online-B
"The incident triggered quite a response online, with people calling it a scandal.",call it,"Этот инцидент вызвал довольно большой резонанс в Интернете, и люди назвали его скандалом.",Случай вызвал немалый резонанс в интернете; люди назвали его скандалом.,1.5573335859852,17,online-B
The novelty will wear off and use will subside in due course.,wear off,"Новинка будет стираться, а использование будет со временем спадать.","Новинка приестся, и использование будет ослабевать со временем.",-0.359799459260272,17,online-B
"Tired of not making it onto the team, Taimuraz decided to change sports nationality.",make it,"Устав от того, чтобы не попасть в команду, Таймураз решил изменить спортивную национальность.","Устав от непопаданий в сборную, Таймураз принял решение сменить спортивное гражданство.",-1.65024305551965,17,online-B
"To beef up the ‘muscles’ of this crazy ‘Gelik’, the experts took advantage of the benefits offered by the 5.5-litre supercharged V8 engine.",beef up,"Чтобы усилить «мускулы» этого сумасшедшего «Гелика», эксперты воспользовались преимуществами, предлагаемыми 5.5-литровым двигателем V8 с наддувом.","Накачивая ""мускулы"" сумасшедшего ""гелика"", мастера воспользовались преимуществами, которые открывает 5,5-литровая наддувная ""восьмерка"".",0.834677518091847,17,online-B
"We sincerely regret that these statements were made, and that they were allowed to go to air.",go to air,"Мы искренне сожалеем, что эти заявления были сделаны, и им было разрешено выйти в эфир.","Мы искренне сожалеем, что эти заявления были сделаны и что им разрешили выйти в эфир.",1.13329676242988,17,online-B
"When Mr Putin came to power, he named Mr Ivanov as one of the five people he trusted most.",come to power,"Когда Путин пришел к власти, он назвал г-на Иванова одним из пяти человек, которым он больше всего доверял.","Когда Путин пришел к власти, он назвал Иванова в числе пяти людей, которым он больше всего доверял.",0.834764108689161,17,online-B
"When he stopped making it onto our national team, the time had come to start thinking about changing nationality.",make it,"Когда он перестал делать это в нашей сборной, настало время подумать об изменении национальности.","Когда он перестал попадать в нашу национальную сборную, пришло время задуматься о смене гражданства.",0.22075766246918496,17,online-B
"When the conservative radio host Hugh Hewitt tried to help Mr. Trump soften the remark by reminding him that Mr. Obama wants to destroy ISIS, the Republican presidential nominee would not have it.",have it,"Когда консервативный радиоведущий Хью Хьюит попытался помочь мистеру Трампу смягчить это замечание, напомнив ему, что Обама хочет уничтожить ИГИС, у республиканского кандидата в президенты его бы не было.","Когда радиоведущий-консерватор Хью Хьюитт попытался помочь Трампу смягчить высказывание, напомнив ему, что Обама хочет уничтожить ИГИЛ, кандидат на пост президента от республиканской партии не воспользовался возможностью.",-0.15138673731119717,17,online-B
"With its lens tool, Snapchat allows some 150 million daily users to alter reality and play with identity in ways that border on the absurd.",play with identity,"С помощью своего инструмента для объективов Snapchat позволяет приблизительно 150 миллионам ежедневных пользователей изменять реальность и играть с идентичностью способами, которые граничат с абсурдом.","При помощи инструмента ""Линзы"" Snapchat позволяет примерно 150 миллионам пользователей в день изменять действительность и играть с индивидуальностью способами, которые граничат с абсурдом.",-0.19555887487435497,17,online-B
"‘This place is older than Sumer by a thousand years’, says Boyadzhiev, bearing in mind the generally accepted view that urban culture originated in Southern Mesopotamia, which is modern Iraq.",bear in mind,"«Это место старше Шумера на тысячу лет», - говорит Бояджиев, имея в виду общепринятое мнение, что городская культура зародилась в Южной Месопотамии, которая является современным Ираком.","""Это место старше Шумера на тысячу лет"", - говорит Бояджиев, имея в виду общепринятое мнение, что городская культура зародилась на юге Месопотамии - современный Ирак.",1.501608888936315,17,online-B
"""This is not solely to protect against electoral fraud, but to protect local government from the broader culture of corruption and financial fraud that goes hand in hand with it,"" he said.",go with [pron],"""Это не только защита от мошенничества на выборах, но и защита местного самоуправления от более широкой культуры коррупции и финансового мошенничества, которая идет рука об руку"", - сказал он.","""Это делается не только с целью защититься от мошенничества на выборах, но и чтобы защитить местное правительство от более открытой культуры коррупции и финансового мошенничества, идущего с ней рука об руку"", — сказал он.",1.21312828482727,17,uedin-nmt
"A knee to the groin follows, and while the attacker doubles up in pain, you twist the gun from his hands, smack him in the face with the barrel and back up, keeping the weapon trained on him.",train on [pron],"После того, как нападающий удваивается в боли, вы закручиваете пистолет из рук, разбивают его в лицо бочкой и обратно, храня оружие, обученное ему.","Затем следует колено в пах, и пока нападающий сгибается от боли, вы выкручиваете пистолет из его рук, бьете его в лицо стволом и отходите назад, держа оружие наведенным на него.",-1.0687616711459649,17,uedin-nmt
"A lot of foreign students come to us: Africans, Arabs.",come to [pron],"Многие иностранные студенты приезжают к нам: Африканцы, арабы.","Много ходит к нам иностранных студентов: африканцы, арабы.",0.5197016651681101,17,uedin-nmt
"According to him, it can't be ruled out that, following the Turkish leader's statements (about the non-payment of compensation to the EU, demands for a visa-free space with Europe, and the extradition of Gülen from the United States), he will come under pressure.",come under pressure,"По его словам, нельзя исключать, что после заявлений турецкого лидера (о невыплате компенсации ЕС, требования в отношении безвизового пространства с Европой и экстрадиции Гюлена из Соединенных Штатов) он окажется под давлением.","По его словам, не исключено, что после заявлений турецкого лидера (о невыплате компенсаций ЕС, о требовании безвизового пространства с Европой и выдаче Гюлена из США) на него будут давить.",0.387340927549133,17,uedin-nmt
"Afterwards, Black Sea Fleet minesweeping vessels went out to sea to search for mines.",go to sea,После этого корабли Черноморского флота вышли в море для поиска мин.,После этого в море вышли тральщики Черноморского флота для поиска мин.,0.5855677042431959,17,uedin-nmt
"As the saying goes, let them see what we're made of!",make [pron] of,"Как говорится, давайте посмотрим, что мы делаем!","Знай, как говорится, наших!",-1.149306560532235,17,uedin-nmt
"Earlier, it came to light that Putin had removed Sergei Ivanov from the post of chief of staff of the Presidential Executive Office, with Anton Vaino appointed as his successor.",come to light,"Ранее стало ясно, что Путин отстранил Сергея Иванова от должности руководителя администрации президента, а Антон Ваино назначен его преемником.","Ранее стало известно, что Путин снял с должности главу администрации президента Сергея Иванова, его преемником назначен Антон Вайно.",1.0177088181306135,17,uedin-nmt
"Floor boards had been pulled up in the property, from which drugs had been dealt in the past",pull up,"Напольные доски были вытащены в собственность, из которой наркотики были нанесены в прошлом","Доски пола в доме, в котором в прошлом продавались наркотики, были выдернуты",-0.754058766940037,17,uedin-nmt
He was the brother that went with the flow.,go with the flow,"Он был братом, который пошел с потоком.","Он был братом, который плыл по течению.",0.386748651584802,17,uedin-nmt
"However, this is not stopping the President of Turkey, who is stubbornly sticking to his guns and is also making demands on his other Western partners.",stick to [pron] gun,"Однако это не останавливает президента Турции, который упорно борется с оружием, а также предъявляет требования к своим другим западным партнерам.",Однако это не останавливает президента Турции - тот упорно настаивает на своем и также выдвигает требования к другим своим западным партнерам.,0.5179358605171656,17,uedin-nmt
"In 2008, when the girl was only 13 years old, the family decided to move to Germany: there, the girl had a better chance of making it onto the national team.",make it,"В 2008 году, когда девочке было всего 13 лет, семья решила переехать в Германию: Там у девочки было больше шансов сделать это в составе национальной команды.","В 2008 году, когда девочке было 13 лет, семья решила переехать в Германию - там у девушки было больше перспектив попасть в национальную сборную.",-0.815858076322357,17,uedin-nmt
It came up to my waist.,come up,Он подошел к моей талии.,Она достигла уровня моего пояса.,-1.658793172130705,17,uedin-nmt
"It is true in a sense that before Obama, ISIS was an almost unknown, small little organization, he who called it the jayvee, totally wrong, and here's why it happened, because he withdrew the troops from Iraq.",call it,"Это верно в том смысле, что перед Обамой ИГИЛ была почти неизвестной, маленькой маленькой организацией, он называл это jayvee, совершенно неправильно, и вот почему это произошло, потому что он снял войска из Ирака.","Это правда в том смысле, что до Обамы ИГИЛ был почти неизвестной малюсенькой организацией, он назвал её не представляющей угрозы, абсолютно несправедливо, и вот поэтому всё и произошло, потому что он вывел войска из Ирака.",-1.12640595554282,17,uedin-nmt
Kamensky and Grigoryan made it into the final of the smallbore rifle shooting competition.,make it,Каменский и Григорян превратили его в финал стрелкового оружия стрелкового оружия.,Каменский и Григорьян прошли в финал соревнований по стрельбе из малокалиберной винтовки.,-0.568832930296893,17,uedin-nmt
"Like many pop cultural phenomena it had gone off the boil somewhat before this new game was made available in the US, Australia and New Zealand in early July.",go off the boil,"Как и многие поп-культурные явления, он несколько отставал до этой новой игры в США, Австралии и Новой Зеландии в начале июля.","Как и многие другие поп-культурные явления, всё это утратило былую актуальность несколько раньше, чем эта новая игра стала доступна в США, Австралии и Новой Зеландии в начале июля.",-1.4646906633109849,17,uedin-nmt
"Ms. Oliveira, 34, used to live in Williamsburg and went to Verb frequently.",go to verb,"Г-жа Оливейра, 34 года, раньше жила в Уильямсбурге и часто ходила в Verb.","Оливейра, которой 34 года, раньше жила в Уильямсберге и часто посещала ""Верб"".",0.834764108689161,17,uedin-nmt
"Of the 3,500 pending criminal cases in 2015, less than half made it to trial.",make it,Из 3 500 нерассмотренных уголовных дел в 2015 году менее половины из них предстали перед судом.,"Из находящихся в производстве в 2015 г. 3,5 тыс. преступлений в суд направлены меньше половины.",0.7853839347779675,17,uedin-nmt
One Twitter user took to the site recently to declare her happiness that 'the rest of the internet thinks that Hope Solo and Jennifer Carpenter are actually identical.',take to the site,"Один из пользователей Twitter вышел на сайт недавно, чтобы заявить о своем счастье, что ""остальной интернет думает, что Надежда Соло и Дженнифер Карпентер на самом деле идентичны"".","Один пользователь Твиттера недавно обратилась к сайту, чтобы обнародовать свой восторг, что ""остальной Интернет думает, что Хоуп Соло и Дженнифер Карпентер на самом деле идентичны"".",-0.4587771836800925,17,uedin-nmt
"Right now, economists are taking stock of the past six months and we will complete this work within the next two to three weeks’, Interfax quotes Golodets as saying.",take stock,"В настоящее время экономисты оценивают итоги последних шести месяцев, и мы завершаем эту работу в течение следующих двух-трех недель "", - цитирует"" Интерфакс ""слова Голодец.","Сейчас экономисты подводят итоги полугодия, и мы завершим эту работу в течение ближайших двух-трех недель"", - цитирует Голодец ""Интерфакс"".",0.387340927549133,17,uedin-nmt
"Shell, for its part, has trimmed thousands of people from its payroll and announced plans to leave oil and gas operations in up to 10 countries as it streamlines its operations in the wake of its mega-merger with British energy company BG Group.",trim for [pron] part,"""Shell"", со своей стороны, обрел тысячи людей из своей заработной платы и объявил о планах покинуть нефтяные и газовые операции в 10 странах по мере того, как она переправляет свои операции в результате его мегаслияния с британской энергетической компанией BG Group.","Компания Shell, со своей стороны, сократила тысячи людей и объявила о планах прекратить нефтегазовую деятельность в странах количеством до 10, так как она рационализирует свою деятельность вследствие своего мега-слияния с британской энергетической компанией BG Group.",-0.7648559892092265,17,uedin-nmt
"Soon thereafter, it came to light that there were two bombs filled with toxic gas.",come to light,"Вскоре после этого выяснилось, что имеются две бомбы, наполненные токсичным газом.","Вскоре стало известно, что начиненных токсичным газом бомб было две.",0.5365597411591833,17,uedin-nmt
"The cover revelation was followed by a bizarre (or simply Keeping Up with the Kardashians-esque?), scripted reality video that featured the entire Kardashian-Jenner family (bar troublemakers Rob and Caitlyn, and joined by everyone's favourite showbiz uncle, Keeping Up producer Ryan Seacrest) forgetting about their sister's cover, only to end with the classic twist: they were all planning a surprise party.",keep up,"После того, как на обложке есть все, что можно сказать о своей сестре-шоу-шоу, а также к тому, что все они планируют сюрприз.","Новость об обложке сопровождалась странным (или просто в духе «Семейства Кардашян»?), подготовленным реалити-видео, в котором вся семья Кардашян-Дженнер (дебоширы Роб и Кейтлин, также присоединившийся к ним всеобщий самый любимый дядя шоу-бизнеса, продюсер «Семейства Кардашян» Райан Сикрест), позабыла о появлении сестры на обложке, а в конце - классический поворот: они планировали вечеринку-сюрприз.",-1.559828264717205,17,uedin-nmt
"The incident triggered quite a response online, with people calling it a scandal.",call it,"Инцидент вызвал широкий резонанс в режиме онлайн, когда люди назвали это скандалом.",Случай вызвал немалый резонанс в интернете; люди назвали его скандалом.,1.10343483799607,17,uedin-nmt
The novelty will wear off and use will subside in due course.,wear off,Новинка будет изношена и в надлежащее время будет использоваться.,"Новинка приестся, и использование будет ослабевать со временем.",-0.709252215097953,17,uedin-nmt
This latest protest comes just days after protesters took to the streets en masse to support suspended President Dilma Rousseff as the country's senate voted for her impeachment.,take to the street,"Этот последний протест проходит через несколько дней после того, как протестующие вышли на улицы в массовом порядке, чтобы поддержать отстраненного президента Дилму Руссефф, поскольку сенат страны проголосовал за ее импичмент.","Этот последний протест случился всего через несколько дней после того, как протестующие массово вышли на улицы, чтобы поддержать отстранённого президента Дилму Русеф, когда сенат страны проголосовал за её импичмент.",1.05563488339482,17,uedin-nmt
"Tired of not making it onto the team, Taimuraz decided to change sports nationality.",make it,"Устал не делать его в команде, Таимураз решил сменить спортивное гражданство.","Устав от непопаданий в сборную, Таймураз принял решение сменить спортивное гражданство.",-0.614767080402693,17,uedin-nmt
"To beef up the ‘muscles’ of this crazy ‘Gelik’, the experts took advantage of the benefits offered by the 5.5-litre supercharged V8 engine.",beef up,"Чтобы выгнать ""мышцы"" этого сумасшедшего ""Гелика"", эксперты воспользовались выгодами, которые предлагает двигатель с сверхзаряженным двигателем V8.","Накачивая ""мускулы"" сумасшедшего ""гелика"", мастера воспользовались преимуществами, которые открывает 5,5-литровая наддувная ""восьмерка"".",-1.17445107812296,17,uedin-nmt
"When Mr Putin came to power, he named Mr Ivanov as one of the five people he trusted most.",come to power,"Когда Путин пришел к власти, он назвал господина Иванова одним из пяти человек, которым он доверял больше всего.","Когда Путин пришел к власти, он назвал Иванова в числе пяти людей, которым он больше всего доверял.",0.893051283600889,17,uedin-nmt
"‘This place is older than Sumer by a thousand years’, says Boyadzhiev, bearing in mind the generally accepted view that urban culture originated in Southern Mesopotamia, which is modern Iraq.",bear in mind,"""Это место старше Сумера на тысячу лет"", - говорит Бойаджиев, принимая во внимание общепринятое мнение о том, что городская культура возникла в Южном Месопотамии, который является современным Ираком.","""Это место старше Шумера на тысячу лет"", - говорит Бояджиев, имея в виду общепринятое мнение, что городская культура зародилась на юге Месопотамии - современный Ирак.",0.256896710762781,17,uedin-nmt
"""This is not solely to protect against electoral fraud, but to protect local government from the broader culture of corruption and financial fraud that goes hand in hand with it,"" he said.",go with [pron],"""Это не только для защиты от фальсификации выборов, но и для защиты местного самоуправления от более широкой культуры коррупции и финансового мошенничества, который идет рука об руку с ним"", сказал он.","""Это делается не только с целью защититься от мошенничества на выборах, но и чтобы защитить местное правительство от более открытой культуры коррупции и финансового мошенничества, идущего с ней рука об руку"", — сказал он.",0.6430813501825475,17,online-H
"A knee to the groin follows, and while the attacker doubles up in pain, you twist the gun from his hands, smack him in the face with the barrel and back up, keeping the weapon trained on him.",train on [pron],"Колено до паха следует, и в то время как злоумышленник удваивает в боли, вы крутите пистолет из его рук, разбить его в лицо с баррель и обратно, сохраняя оружие натренированного на него.","Затем следует колено в пах, и пока нападающий сгибается от боли, вы выкручиваете пистолет из его рук, бьете его в лицо стволом и отходите назад, держа оружие наведенным на него.",-1.37440916235106,17,online-H
