src,VPC_Candidate,mt,ref,score,year,system
"As the first world champion in Chinese men's gymnastics, Huang Yubin chose to pick up the pointer after retirement.",pick up,作为中国男子体操的第一位世界冠军，黄于斌在退休后选择拿起这个指针。,作为中国男子体操首位世界冠军，黄玉斌退役后选择拿起教鞭。,-0.31345470488094,17,SogouKnowing-nmt
"As the inheritance of intangible cultural heritage projects of Anhui province mainly relies on oral and face-to-face passage, many intangible cultural heritage projects are on the verge of failing to be handed down from past generations. So the application of digital technology for conservation is imperative.",handed down,由于安徽省非物质文化遗产项目的继承主要依靠口头和面对面的途径，许多非物质文化遗产项目正处于不能代代相传的边缘，因此应用数字技术进行保护势在必行。,由于徽文化非遗传承主要依赖口传面授，许多非遗濒临失传，运用数字化技术保存和保护势在必行。,0.874830547589408,17,SogouKnowing-nmt
"Aside from Kate's doppelganger on the cycling track, many people online have been quick to point out how a certain archer could be the twin of A-lister Leonardo DiCaprio.",point out,除了在自行车轨道上的凯特的翻版之外，很多人都在网上快速地指出了某个射手是如何成为lister莱昂纳多·迪卡普里奥的双胞胎。,除了自行车赛道上撞脸凯特的选手外，很多网民很快发现某位射箭选手简直就是莱昂纳多·迪卡普里奥的孪生兄弟。,-0.8781664931673454,17,SogouKnowing-nmt
"At present, three plates are set up for doctor's client side, respectively, for doctors to continue education, social exchange and communication.",set up,目前，分别为医生的客户端设置了三个板块，供医生继续教育、社会交流和沟通。,目前医生端开设三个板块，分别为医生继续教育、医生社交和医生求助。,0.34577234421611447,17,SogouKnowing-nmt
But after months of open hostility - and given the potential for utter disaster when Nato member Turkey shot down that Russian fighter jet - it is surely better that the two leaders are at least talking again.,shot down,但经过几个月的公开敌对，当北约成员国土耳其击落这架俄罗斯战斗机时，有可能发生彻底的灾难— —这无疑是两位领导人至少再次谈话的好消息。,在北大西洋公约组织成员国土耳其击落俄战机所带来的数月公开敌对及引发大型灾难的可能下，两国领导人再次重启对话肯定是件好事。,-1.46175158970977,17,SogouKnowing-nmt
"But when he took along his daughter to participate in the variety show ""Dad, Where Are We Going?"", he became a focus.",took along,但当他带着女儿参加综艺节目“爸爸，我们要去哪里？ ” ，他成了一个焦点。,但在2004年奥运会单人十米台比赛中输给队友胡佳后，田亮的竞技状态出现下滑，并被爆出被跳水队开除。,-1.92637389265385,17,SogouKnowing-nmt
CBC ended up apologizing more than 90 times to people who had tweeted in response to the remark,ended up,CBC最终向那些曾在推特上回应这句话的人道歉了90多次,CBC 向那些对该言论有所回应的推特用户道歉90多次,1.1772417256227048,17,SogouKnowing-nmt
Canadian broadcaster CBC has been forced to apologize after one of its commentators said a 14-year-old female Chinese swimmer 'went out like stink' and 'died like a pig' during a race.,went out,加拿大广播公司的一位评论员说，在一场比赛中，一名14岁的中国女游泳运动员“臭气熏天” ， “像猪一样死去” ，因此被迫道歉。,加拿大广播公司 CBC 的一名解说员说14岁的中国游泳小将在比赛中“出发时游得比臭气散发还快”，最后“却像猪一样慢”，之后 CBC 被迫对此道歉。,-0.234371151011023,17,SogouKnowing-nmt
"Chief Operating Officer Zhang Liming said that the global quality teacher resource and services are connected to the student side, so parents do not have to travel far and waste the valuable time in sending and picking up children.",picking up,首席运营官张李明说，全球优质教师资源和服务是与学生的一方联系在一起的，因此家长们不必走得太远，浪费宝贵的时间送孩子去接孩子。,首席运营官张礼明则表示，将全球优质外教师资和服务与学生端相连，家长们再也不用舟车劳顿，将宝贵的时间用于接送孩子了。,0.875232752006867,17,SogouKnowing-nmt
Commentator Byron MacDonald thought his mic was turned off when he started to dispense some of his own opinions at the end of the women's 4x200m freestyle relay final.,turned off,评论员Byron MacDonald认为，在女子200米自由泳接力决赛结束时，他开始放弃自己的一些意见时，他的麦克风被关闭了。,解说员拜伦·麦克唐纳在女子4x200米自由泳接力赛决赛结束时，发表了一些自己的看法，当时他以为自己的麦克风已经关掉。,0.211369653443844,17,SogouKnowing-nmt
"Experts pointed out that with the return of the securities market to flatness, many brokers sagged this year in results. But the detailed situation of the listed companies is dependent on the detailed development of the corporate business and cannot be generalized.",pointed out,专家指出，随着证券市场回归平稳，许多经纪人今年的业绩有所下降，但上市公司的详细情况取决于公司业务的详细发展情况，不能一概而论。,专家指出，今年以来随着证券市场回归平淡，很多券商业绩都出现了下滑，但公司上市之后情况要更多看公司本身业务的发展情况，不能一概而论。,0.5368407565463098,17,SogouKnowing-nmt
"Fiji started magnificently, bouncing off GB tackles for fun.",bouncing off,斐济开始了辉煌，跳下了GB的铲球来取乐。,斐济开场就占据优势，使英国队毫无招架之力。,0.8512771351615446,17,SogouKnowing-nmt
"Han said that he was afraid that Xiao may hit him, so he picked up a fruit knife from the garbage pile and stabbed him to death.",picked up,韩说，他担心小肖会打他，所以他从垃圾堆里捡起一把水果刀，把他刺死。,韩某称，他怕肖某打他，就从垃圾堆捡来一把水果刀，将其扎死。,-0.196191130418119,17,SogouKnowing-nmt
"He brought up the landmark with his second winner of the night at his local track - on Predilection, trained by John Gosden.",brought up,他带着他在当地田径比赛中的第二个获胜者，在约翰·戈登的训练下，带上了这座标志性建筑。,"他策着出自练马师高仕登 (John Gosden) 之手的 Predilection 在马道上急驰，于当晚收获两场胜利，也借此实现了职业3,000胜。",-1.30276932593569,17,SogouKnowing-nmt
"He recalled that after Zhang Binbin came into the Xiamen shooting team more than a year later, the team carried out a long shot of gun training, requiring players not to move for half an hour.",carried out,他回忆说，在张宾斌一年多后来到厦门射击队之后，球队进行了长时间的枪支训练，要求球员们不要移动半个小时。,他回忆说，张彬彬进入厦门射击队一年后多，队里进行立射的持久举枪训练，要求队员半个小时不能动。,0.700303519469903,17,SogouKnowing-nmt
"However Saturday's game turns out, the Americans have created a stir with their surprising run here, four years after finishing last among 12 teams at the London Games.",turns out,然而，周六的比赛结果显示，美国人在伦敦奥运会上的12支球队中最后一场比赛结束四年后，以惊人的速度在这里掀起了一阵骚动。,在周六的比赛中，美国队以惊人的表现创造了奇迹。要知道在四年前的伦敦奥运会上，美国队在12支队伍中垫底。,0.179955451004624,17,SogouKnowing-nmt
"However, ever since the 1990s, a total of 18 human explorations have been carried out and only 14 lunar detections have been conducted.",carried out,然而，自二十世纪九十年代以来，共进行了18次人类探索，并只进行了14次月球探测。,不过，从20世纪90年代至今，人类共进行了18次火星探测，而月球探测只进行了14次。,0.20121961563484886,17,SogouKnowing-nmt
Huang Yilin said the river was muddy and run fast. The only 5-meter distance almost wore her out.,wore out,黄伊琳说这条河很泥泞，跑得很快，只有5米的距离几乎把她累坏了。,黄伊琳说，江水浑浊、湍急，不到5米的距离，几乎花光了她所有的力气。,0.0151429667654347,17,SogouKnowing-nmt
I hope that this development will give some comfort to the neighbours and sends out a message that antisocial behaviour will not be tolerated.,sends out,我希望这一事态发展将给邻国带来一些安慰，并发出一个信息，即反社会行为是不能容忍的。,我希望此举将给邻居们带来些许安慰，并传递这样一个信息：我们对反社会行为绝不容忍。,0.6724485966140206,17,SogouKnowing-nmt
"I tried to let Amy do an exercise, let her breathe through the way to calm down and feel the torment.",calm down,我试着让艾米做运动，让她喘口气，让她平静下来，感受折磨。,我试着让艾米做了一个练习，让她通过呼吸放松的方式让自己平静下来，去感受那份煎熬。,0.09609991765130026,17,SogouKnowing-nmt
"In 2015, the Clintons made $1 million in charitable contributions, mostly to the Clinton Foundation; former President Bill Clinton brought in nearly $5.3 million in speaking fees; and the former secretary of state reported income of $3 million from publisher Simon & Schuster for her book on her tenure at the State Department.",brought in,2015年，克林顿夫妇提供了100万美元的慈善捐款，大部分捐给了克林顿基金会；前总统比尔·克林顿带来了近530万美元的演讲费用；而前国务卿则从出版商西蒙&舒斯特尔那里获得了300万美元的收入，用于她在国务院任职的书。,2015年，克林顿夫妇的慈善捐款金额为100万美元，其中大部分捐助给了克林顿基金会；前总统比尔·克林顿的演讲费达到近530万美元，而前国务卿凭借一本关于她在国务院任职期间的书从出版商西蒙与舒斯特那里获得了300万美元的收入。,-0.16452445877257799,17,SogouKnowing-nmt
In a meeting with President Putin shown on state television both men claimed that the chief of staff was stepping down at his own request.,stepping down,在与普京总统在国家电视台上发表的一次会议上，两人都声称，参谋长正在按照自己的要求下台。,在国家电视台播出的一次与普京总统的会面上，两人均称是这位办公厅主任自己要求辞职的。,0.552005122781685,17,SogouKnowing-nmt
It has retreated from them since it nearly collapsed eight years ago and had to be bailed out.,bailed out,自从八年前它几乎崩溃以来，它已经从他们那里撤退了，不得不被保释出来。,但八年前濒临倒闭，不得不接受救助从那时开始便放弃了那样的追求。,-1.47887268603618,17,SogouKnowing-nmt
Japan will not give up in the future and its work on Africa will not be terminated but gradually strengthened.,give up,日本今后不会放弃，其关于非洲的工作不会终止，而是逐渐加强。,今后日本是不会放弃的，对于非洲的工作也不会就此终止，会不断加强。,0.5833432937287235,17,SogouKnowing-nmt
"Just in the beginning of the next half, Fernando won any score on the right side by breaking off. It is a pity that he lobbed in small angle.",breaking off,就在下半场比赛开始的时候，费尔南多打破了在右边的任何比分，遗憾的是他投进了一个小的角度。,下半场刚刚开场费尔南多就以强行突破赢得右侧任意球，可惜小角度攻门打高。,-0.7107882328965095,17,SogouKnowing-nmt
"Kenny next competes in the sprint, which begins on today and plays out over three days.",plays out,肯尼下一次参加短跑比赛，比赛从今天开始，在三天内上演。,肯尼接下来将出战于今天开始、为期三天的竞速赛。,0.1713789602622467,17,SogouKnowing-nmt
"Last year, the last remittance measure before ""8.11"" exchange reform was carried out in 2005. The appreciation of yuan against dollar was significant during the last 10 years.",carried out,去年，在“ 8.11 ”汇率改革前的最后一项汇款措施是在2005年进行的，人民币对美元的升值在过去十年中是非常重要的。,去年“8·11”汇改之前的最后一次汇改措施实施于2005年，十年间人民币对美元显著升值。,-0.499632107413653,17,SogouKnowing-nmt
"Massive because the viaduct is 222 metres long, weighs approximately 6,000 tonnes and had to be pulled up a gradient of about 3%.",pulled up,由于高架桥长222米，重约6000吨，不得不拉上大约3%的梯度。,"说它规模巨大，是因为高架桥长222米，重约6,000公吨，需要拉出一个约3%的斜度。",0.810772279565073,17,SogouKnowing-nmt
"On August 9, in the Dihua town cultural tourism scenic spots of Danfeng County, more than 10 young workers of Shangluo power supply company came here to carry out the ""introduce electricity activity in the ancient town"" and Double Seventh Festival theme activities.",carry out,8月9日，在位于丹凤县的Dihua镇文化旅游景点， 10多名山洛电力供应公司的青年工人来到这里，开展“在古镇引进电力活动”和第七届艺术节主题活动。,8月9日，在丹凤县棣花古镇文化旅游景区，商洛供电公司10余名青年职工来到这里开展“相约古镇情满电力”暨我们的节日·七夕主题活动。,0.90298806819911,17,SogouKnowing-nmt
On seven minutes Jasa Veremalua touched down in the right corner and GB were 17-0 to the bad.,touched down,7分钟后， Jasa Veremalua触到了右角， GB对坏了17- 。,在7分钟时，亚萨·卫莱马鲁在右角触地。17比0，英国队雪上加霜。,1.03648901317791,17,SogouKnowing-nmt
Police are appealing for witnesses after a woman was run over by several vehicles on a motorway in the early hours of Thursday in an apparent act of suicide.,run over,在周四凌晨，一名妇女在高速公路上被几辆汽车轧死后，警方正在呼吁目击者，这是一种明显的自杀行为。,这名试图自杀的女性于周四清晨在高速公路上被多辆车辗过。目前警方正在寻找目击者。,-0.868562117834135,17,SogouKnowing-nmt
"Professor Carole Longson, director at the NICE health technology evaluation centre, said: ""Despite the availability of effective secondary prevention treatments, as many as a quarter of people who have had a heart attack go on to have another heart attack or stroke - often with devastating consequences.""",go on,尼斯健康技术评估中心主任Carole Longson教授说： “尽管有有效的二级预防治疗，但有四分之一的心脏病发作的人继续患心脏病或中风，其后果往往是毁灭性的。 ”,NICE 卫生技术评估中心主任 Carole Longson 教授说：“尽管有有效的二级预防治疗，但是有多达四分之一有过心脏病发作史的患者会再次发病或中风，通常会造成严重后果。”,-0.98062394907014,17,SogouKnowing-nmt
"Recently, the 10th China International Folk Art Festival, hosted by the China Federation of Literary and Art Circles and the Qinghai Provincial Government, kicked off in Xining, Qinghai province.",kicked off,最近，由中国文学艺术圈和青海省政府主办的第十届中国国际民间艺术节在青海省西宁拉开帷幕。,近日，由中国文联、青海省政府主办的第十届中国国际民间艺术节在青海西宁拉开帷幕。,0.72920409510815,17,SogouKnowing-nmt
"She said, after she came back to Russia, she would surely carry out the traditional Chinese culture among the Chinese and the Russians who love Chinese culture.",carry out,她说，在回到俄罗斯之后，她肯定会在中国人和热爱中国文化的俄罗斯人中弘扬中华传统文化。,那延伟说，自己回俄后定要把中华传统文化在华人和热爱中国文化的俄罗斯人中间传播和弘扬下去。,0.953034896776959,17,SogouKnowing-nmt
"Since the stunning debut of iPhoneSE, the mobile phone market also ushered in a small screen machine boom.",ushered in,自从iPhoneSE的首次亮相以来，手机市场也迎来了一个小屏幕机器的繁荣。,自iPhoneSE惊艳亮相之后，手机市场也迎来了小屏机的热潮。,0.75598210486709,17,SogouKnowing-nmt
"Sir Eric said: ""Last year's court ruling in Tower Hamlets was a wake-up call.",wake up,埃里克爵士说： “去年在塔村的法庭裁决是一个警钟。,埃里克爵士说：“去年法庭对 Tower Hamlets 判决给大家敲响了警钟。”,0.67244859661402,17,SogouKnowing-nmt
"So Huang Yilin called to her mother for help. Hearing her daughter's call, Ms.Yin tried to rescue and was held up by other people.",held up,于是黄伊琳打电话给她的母亲帮忙，她听了女儿的电话，试着去救她，被别人抓住了。,于是，黄伊琳向妈妈求救，听到女儿的呼救，水性不好的尹女士准备下水营救，被旁边的游客拦住。,-0.0472194361746475,17,SogouKnowing-nmt
"Some 140,000 people have a heart attack in England every year, and a quarter of these go on to have another attack or a stroke.",go on,英国每年约有14万人心脏病发作，其中四分之一的人继续进行另一次攻击或中风。,"在英格兰，每年有大约140,000人罹患心脏病，其中有四分之一会继续遭遇心脏病复发或出现中风。",-1.09268578030614,17,SogouKnowing-nmt
Syria Democratic Forces (SDF) were now sweeping the city after the departure of a remaining group of militants who had been holed up in the city.,holed up,叙利亚民主力量( SDF )在留在该市的另一批激进分子离开后，正在席卷这座城市。,在躲进城内的激进分子离开后，叙利亚民主力量 (SDF) 现在正在对全城进行扫荡。,1.14855084441391,17,SogouKnowing-nmt
"The 22-year-old victim had been drinking and had passed out on the road, the court heard.",passed out,据法院审理，这名22岁的受害者一直在喝酒，并在路上经过。,法庭得知，这名22岁的受害者在饮酒后穿过公路。,-0.305713660165034,17,SogouKnowing-nmt
"The make-up of this team, rounded out by Aly Raisman, who is Jewish, and Madison Kocian, who is Catholic, is making everyone proud.",rounded out,这个团队的组成，由Aly Raisman组成，他是犹太人，而Madison Kocian是天主教徒，使每个人都感到自豪。,这支队伍的组成令所有人都倍感自豪，因为里面包含了犹太教的阿里·莱斯曼 (Aly Raisman) 和天主教的麦迪逊·科希安 (Madison Kocian)。,0.1479537762466831,17,SogouKnowing-nmt
The official pointed out that the CPC Central Committee and State Council should attach great importance to the global problem of iron and steel overcapacity.,pointed out,这位官员指出，中国共产党中央委员会和国务院应该高度重视钢铁产能过剩的全球问题。,该负责人指出，对钢铁产能过剩这一全球性问题，党中央国务院高度重视。,0.897597923500122,17,SogouKnowing-nmt
The report released Thursday is to be followed up by more extensive findings as the investigation continues.,followed up,由于调查仍在继续，周四公布的报告将得到更广泛的调查结果。,随着调查的继续，继周四发布的这篇报告后将会有更多发现。,0.514776325973219,17,SogouKnowing-nmt
The upcoming first single transaction also indicates that Qingdao emissions trading pilot officially kicked off. It will also be the first emissions trading in Shandong and the first city-level emissions trading in China.,kicked off,即将到来的第一次单一交易还表明，青岛排放权交易试点正式启动，这也将是山东省第一个排放交易和中国第一个城市一级排放交易。,"此次即将完成的交易首单也预示着青岛排污权交易试点工作正式拉开序幕,这也将是全省排污权交易首单和全国城市级排污权交易首单。",0.640538502400305,17,SogouKnowing-nmt
The upcoming first single transaction also indicates that Qingdao emissions trading pilot will officially kick off. It will also be the first emissions trading in Shandong and the first city-level emissions trading in China.,kick off,即将到来的第一次单一交易还表明，青岛排放权交易试点将正式启动，这也将是山东省第一个排放交易和中国第一个城市一级排放交易。,"此次即将完成的交易首单也预示着青岛排污权交易试点工作正式拉开序幕,也将是全省排污权交易首单和全国城市级排污权交易首单。",-0.859513571736569,17,SogouKnowing-nmt
"The walls were left with gaping holes, floorboards were ripped up, rubbish was strewn over the floor and graffiti was daubed on the walls.",ripped up,墙壁上留下了巨大的洞，地板被撕裂，垃圾散落在地板上，墙上的涂鸦被涂得乱七八糟。,墙上到处是洞，地板被扯破了，垃圾扔得满地都是，墙壁上被涂的乱七八糟。,0.544052502689129,17,SogouKnowing-nmt
There are a lot of things to weigh up because this property will probably be known by the not-so-nice element of Cornwall.,weigh up,有很多事情要权衡，因为这个属性可能会被康沃尔的不那么好的元素所知晓。,现在有很多事情需要权衡，因为这处房屋很可能会成为康沃尔郡一个不太好的元素。,-0.283963263340633,17,SogouKnowing-nmt
Twitter users did not hold back when the heard how insensitive Byron Macdonlad was being,hold back,当听到拜伦( Byron Macdonlad )是多么麻木不仁的时候，推特用户并没有退缩,当推特用户听说拜伦·麦克唐纳对此反应迟钝时，他们并未就此打住。,0.271201059955109,17,SogouKnowing-nmt
"U.S. Wins 4th Straight in Women's Field Hockey, Setting Up Showdown With Britain",Setting Up,美国队在女子曲棍球比赛中赢得第4名，与英国摊牌,美国在女子曲棍球赛中获得四连胜，将与英国一决胜负,-1.04578053062734,17,SogouKnowing-nmt
"Wang Lei admitted that it was more difficult for medical and health companies to start up than other industries, ""This is not just how much money you have. In addition, it requires people to be concentrated on it and endure the loneliness.",start up,王磊承认，医疗和保健公司比其他行业更难创业， “这不仅仅是你有多少钱，而且还需要人们集中精力，忍受孤独。,王磊坦言，医疗健康创业会比其他行业要难，“这不仅仅是有多少钱的事情，还要沉得下心，耐得住寂寞慢慢去做。”,-1.76505676772216,17,SogouKnowing-nmt
We got up because it was so quiet here - we're not used to that!,got up,我们起来是因为这里太安静了— —我们不习惯那样！,我们早早就起床了，因为这里太安静了——我们还不习惯呢！,0.640538502400305,17,SogouKnowing-nmt
"We weren't looking for fireworks today, we were just looking to do a good row and to go out and win that race, which we did.",go out,我们今天不是在寻找烟火，我们只是想做好一排，然后出去赢得这场比赛，这是我们所做的。,我们没有去想今天的荣耀，我们只是想着划好每一桨和赢得这场比赛，并且我们做到了。,1.04131175115016,17,SogouKnowing-nmt
"We've been losing out on so many world titles, so to win the Olympics again is just amazing.",losing out,我们已经输掉了这么多的世界冠军，所以要再次赢得奥运会就太令人惊讶了。,我们已经丢掉了很多世界冠军，所以能够卫冕奥运冠军太令人感到惊讶了。,1.16618145056184,17,SogouKnowing-nmt
"""For the past three years, I have carried out my duties as head coach and vice president of hockey operations for the Colorado Avalanche with energy, passion and determination,"" the 50-year-old Roy said in the statement.",carried out,现年50岁的罗伊在声明中说:“在过去的3年中，我以充沛的精力、激情和决心，履行了担任科罗拉多阿维兰奇曲棍球运动的主教练和副主席的职责。”,五十岁的罗伊在声明中表示：“在过去三年中，我怀着活力、激情与决心履行科罗拉多雪崩队主教练兼副总裁的职责。”,1.339289718678015,17,uedin-nmt
"""I thought my elder brother and I cannot afford the college study after my father passed away. It never occurred to me before the county government helped us so timely."" She said gratefully.",passed away,她感激地说：“在我父亲去世后，我想我的哥哥和我不能负担我的大学学业。在县政府帮助我们这么及时之前，我从来没有想到过。”,她感激地说：“我原以为爸爸去世了，我和哥哥都上不成大学了，没想到县里及时为我们解决了困难。”,0.681400405649862,17,uedin-nmt
"""I used to make clothes and do some sowing jobs. Binbin picked up some scraps to make her own dolls.""",picked up,“我以前做衣服，做一些播种工作。宾宾拿起一些残片，做她自己的娃娃。”,“原来我会在家里做做衣服、缝缝补补，彬彬就会捡一些边角料自己做娃娃。”,0.602428040133967,17,uedin-nmt
"""Shame on you,"" another post stated, pointing out that the hotel, located in the noble Kurfurstendamm street stands near a synagogue.",pointing out,“你太丢人了，”另一个帖子说，该酒店位于高贵的 Kurfurstendamm 大街上，站在一个犹太教堂附近。,另一个帖子直指酒店“真不要脸”，并且指出这家位于著名的库达姆大街的大街就在一座犹太教会堂附近。,0.0113629111774838,17,uedin-nmt
'Everyone was staring as she took the knickers off again and obviously didn't like them because she put them back on the shelf.',took off,“每个人都在盯着她，因为她又把背包拿走了，很显然，她不喜欢他们，因为她把它们放在了架子上。”,“当她把内裤再次脱下来的时候，所有人都被惊得目瞪口呆。显然，她还是不满意，因为她把内裤放回了货架。”,-1.25821620108005,17,uedin-nmt
"'This sends out to those who feel that they can behave without recrimination, as well as those blighted by such behaviour,' she said.",sends out,她说，这传达给那些觉得自己可以在没有相互指责的情况下行事的人，以及那些被这种行为破坏的人。,“这一警告针对的是那些认为自己的行为不会受到指责，以及那些受这种行为摧残的人们，”她说。,0.6724485966140206,17,uedin-nmt
"A knee to the groin follows, and while the attacker doubles up in pain, you twist the gun from his hands, smack him in the face with the barrel and back up, keeping the weapon trained on him.",doubles up,当攻击者在疼痛中增加一倍的时候，你把枪从他的手中扭开，用枪管打他的脸，然后把武器对准他。,接下来用膝盖顶其腹股沟，当袭击者因疼痛而弯下身子时，扭转他手中的枪，用枪管和后备枪组打他的脸，保持武器一直对准他。,0.31898672664396704,17,uedin-nmt
"A woman lay down in the dark on the road ""in a desperate act"" and was hit by several vehicles, Vaud police said in a statement.",lay down,沃州警方在一份声明中说，一名妇女躺在路上的黑暗中“处于绝望的状态”，并被数辆汽车击中。,沃州警方表示，一名女性在深夜“绝望地”躺在公路上并且被多辆车辗过。,1.48473633812192,17,uedin-nmt
"According to media reports, CEO Wang Lei recently said Ali health ""is willing to get down"" to win big health data.",get down,据媒体报道， CEO 王磊近日表示，阿里健康“愿意下台”，以赢得大的健康数据。,据媒体报道，CEO王磊近日表示阿里健康“愿意沉下心来”拿下健康大数据。,-0.225085401184806,17,uedin-nmt
"After the renovation, it became a sports and cultural park, and will be officially opened in November to the public free of charge to provide sports venues. In addition, it would undoubtedly open up a new fertile soil for the whole people.",open up,翻新之后，它变成了一个体育和文化公园，将于11月正式向公众开放，免费提供体育场馆。此外，它无疑将为全体人民开辟一个新的肥沃土壤。,这里经过整治后，成了体育文化公园，并将于11月正式对外开放，向市民免费提供运动场所，也无疑为全民体育开辟了全新的沃土。,1.32382447943231,17,uedin-nmt
"After truly exceptional showings of utter dominance at Beijing and London, expectations have been played down in the lead-up to Rio.",played down,在北京和伦敦真正的独占鳌头之后，在里约会议之前，人们的期望已经降低了。,在北京和伦敦奥运会上展现其绝对统治地位后，英国自行车队在前往里约的过程中让大家略感失望。,-0.4929290225334465,17,uedin-nmt
"Alcoa said the decision to close out the contracts ""does not affect Alcoa's ... ability to operate the smelter or secure electricity supply to the smelter.""",close out,美国铝业说，关闭合同的决定“并不影响美国铝业公司经营冶炼厂的能力，也不会影响到冶炼厂的电力供应”。,美铝公司表示，决定终止这些合同“不会影响美铝公司经营该冶炼厂或保证该冶炼厂电力供应的能力”。,0.3253331522594502,17,uedin-nmt
"And responsibility is not only reflected in the care of body, making them healthy, but also the education of spirit. That is, to make children learn how to behave, grow up and succeed.",grow up,而责任不仅体现在对身体的照顾，使他们健康，同时也体现了精神的教育，也就是让孩子学会如何行为、成长和成功。,而负责任，除了体现在身体的护养，让他们健康，还在于精神的教育，也就是让孩子学习如何做人，如何成人，如何成功。,0.832067487919297,17,uedin-nmt
"Aside from Kate's doppelganger on the cycling track, many people online have been quick to point out how a certain archer could be the twin of A-lister Leonardo DiCaprio.",point out,除了凯特在骑自行车的轨道上，很多人都很快地指出了某个弓箭手是如何成为 A - lister Leonardo DiCaprio 的双胞胎的。,除了自行车赛道上撞脸凯特的选手外，很多网民很快发现某位射箭选手简直就是莱昂纳多·迪卡普里奥的孪生兄弟。,-1.07965138743265,17,uedin-nmt
