src,VPC_Candidate,mt,ref,score,year,system
"Standing in the middle of the shop floor, she took a pair of knickers from the display, stripped off her own tights and pants and put them on.",stripped off,站在商店的中央，她从显示屏上拿了一条短裤，脱下自己的紧身衣和裤子，然后放在上面。,她就站在店中央，从货架上取下一条内裤，脱掉自己的紧身裤和内裤，然后就这样穿上了。,1.46645936638592,2017,REFERENCE
Japan will not give up in the future and its work on Africa will not be terminated but gradually strengthened.,give up,日本今后不会放弃，它在非洲的工作将不会被终止，而是逐步加强。,今后日本是不会放弃的，对于非洲的工作也不会就此终止，会不断加强。,1.42872765173497,2017,REFERENCE
"But when he took along his daughter to participate in the variety show ""Dad, Where Are We Going?"", he became a focus.",took along,但当他带着女儿参加品种节目的时候，“爸爸，我们去哪里?”，他成了一个焦点。,但在2004年奥运会单人十米台比赛中输给队友胡佳后，田亮的竞技状态出现下滑，并被爆出被跳水队开除。,1.2159900392592,2017,REFERENCE
Huang Yilin said the river was muddy and run fast. The only 5-meter distance almost wore her out.,wore out,黄伊琳说这条河泥泞不堪，跑得很快。只有5米远的距离几乎把她穿了。,黄伊琳说，江水浑浊、湍急，不到5米的距离，几乎花光了她所有的力气。,1.25060314479525,2017,REFERENCE
"Sir Eric made 50 recommendations to clean up the system, including banning political activists from handling postal ballot papers to stop ""vote harvesting.""",clean up,埃里克爵士提出了50项建议来清理这个系统，包括禁止政治活动分子处理邮政选票，以停止“投票”。,埃里克爵士提出了50条清理选举机制的建议，包括严禁政治活动家处理邮寄投票文件以阻止“投票收获”。,1.25060314479525,2017,REFERENCE
"On August 9, in the Dihua town cultural tourism scenic spots of Danfeng County, more than 10 young workers of Shangluo power supply company came here to carry out the ""introduce electricity activity in the ancient town"" and Double Seventh Festival theme activities.",carry out,8月9日，在丹凤迪化街文化旅游景点，商洛市电力供应公司的10多名青年工人来到这里，开展“在电力”和双主题活动。,8月9日，在丹凤县棣花古镇文化旅游景区，商洛供电公司10余名青年职工来到这里开展“相约古镇情满电力”暨我们的节日·七夕主题活动。,1.46645936638592,2017,REFERENCE
"Wang Lei admitted that it was more difficult for medical and health companies to start up than other industries, ""This is not just how much money you have. In addition, it requires people to be concentrated on it and endure the loneliness.",start up,王磊承认，医疗和卫生公司比其他行业更加困难，“这不仅仅是你有多少钱，此外，它还要求人们集中精力，忍受孤独。,王磊坦言，医疗健康创业会比其他行业要难，“这不仅仅是有多少钱的事情，还要沉得下心，耐得住寂寞慢慢去做。”,1.57126830736359,2017,REFERENCE
"But when he took along his daughter to participate in the variety show ""Dad, Where Are We Going?"", he became a focus.",took along,但当他带着女儿参加品种节目的时候，“爸爸，我们去哪里?”，他成了一个焦点。,但在2004年奥运会单人十米台比赛中输给队友胡佳后，田亮的竞技状态出现下滑，并被爆出被跳水队开除。,1.44754639339795,2017,REFERENCE
"She said, after she came back to Russia, she would surely carry out the traditional Chinese culture among the Chinese and the Russians who love Chinese culture.",carry out,她说，在她回到俄罗斯后，她肯定会在中国和俄罗斯的热爱中国文化的传统文化中发挥传统的中国文化。,那延伟说，自己回俄后定要把中华传统文化在华人和热爱中国文化的俄罗斯人中间传播和弘扬下去。,1.2159900392592,2017,REFERENCE
"""I used to make clothes and do some sowing jobs. Binbin picked up some scraps to make her own dolls.""",picked up,“我曾经做衣服，做一些播种的工作。彬彬捡起一些碎片来制作自己的娃娃。,“原来我会在家里做做衣服、缝缝补补，彬彬就会捡一些边角料自己做娃娃。”,1.46645936638592,2017,REFERENCE
"Recently, the 10th China International Folk Art Festival, hosted by the China Federation of Literary and Art Circles and the Qinghai Provincial Government, kicked off in Xining, Qinghai province.",kicked off,最近，中国文学与青海省政府主办的第十届中国国际民间艺术节，在青海省西宁开除。,近日，由中国文联、青海省政府主办的第十届中国国际民间艺术节在青海西宁拉开帷幕。,1.35017224083604,2017,REFERENCE
"According to media reports, CEO Wang Lei recently said Ali health ""is willing to get down"" to win big health data.",get down,据媒体报道，首席执行官王磊最近表示，阿里健康“愿意”以赢得大的健康数据。,据媒体报道，CEO王磊近日表示阿里健康“愿意沉下心来”拿下健康大数据。,1.51661268957629,2017,REFERENCE
The report released Thursday is to be followed up by more extensive findings as the investigation continues.,followed up,该报告周四公布的报告将在调查继续进行时得到更广泛的调查结果。,随着调查的继续，继周四发布的这篇报告后将会有更多发现。,1.08865499972171,2017,REFERENCE
"Han said that he was afraid that Xiao may hit him, so he picked up a fruit knife from the garbage pile and stabbed him to death.",picked up,韩说，他害怕肖能打他，于是他从垃圾堆里捡起一把水果，把他捅死了。,韩某称，他怕肖某打他，就从垃圾堆捡来一把水果刀，将其扎死。,1.30069020315576,2017,REFERENCE
One of the most popular comparisons from London 2012 is undoubtedly going to be pointed out even more this year: the striking likeness between British long jumper Greg Rutherford and popular actor Neil Patrick Harris.,pointed out,今年伦敦最受欢迎的比较之一无疑是今年更多的一年：英国跳远选手格雷格·卢瑟福与流行演员尼尔·帕特里克·帕特里克之间的鲜明相似之处。,2012伦敦奥运会上最流行的对比之一今年无疑将被找到更多相似之处：英国跳远选手格雷格·卢瑟福 (Greg Rutherford) 长得像极了著名演员尼尔·帕特里克·哈里斯 (Neil Patrick Harris)。,1.46645936638592,2017,REFERENCE
"When the match went on for 10 minutes, Lifan made continued hit and gained a chance for corner. Fernando made small-angle volley and was fended off the base line by Guoan.",went on,比赛持续了10分钟，力帆继续击中，并获得了一个对于的机会。费尔南多做了小角度的凌空，并被国安了。,比赛进行10分钟后，力帆连续冲击中连获角球机会，费尔南多小角度抽射被国安防线挡出底线。,1.50727658967006,2017,REFERENCE
Police are appealing for witnesses after a woman was run over by several vehicles on a motorway in the early hours of Thursday in an apparent act of suicide.,run over,在星期四凌晨，一名妇女在一条高速公路上有几辆车在一名妇女被几辆车碾过后，警方正在向证人发出呼吁，这是一种明显的自杀行为。,这名试图自杀的女性于周四清晨在高速公路上被多辆车辗过。目前警方正在寻找目击者。,1.08865499972171,2017,REFERENCE
"At the same time, put weight on the gun and punch the attacker in the chest, then twist the gun from his grip before backing up and pointing it at him.",backing up,同时，把重量放在枪上，把攻击者打在胸部，然后把枪从他的控制上扭曲，然后把它指向他。,与此同时，将重量压在枪上并击打袭击者的胸部，并从他紧握的手中扭转枪口，然后将枪口对准他。,1.2159900392592,2017,REFERENCE
There are a lot of things to weigh up because this property will probably be known by the not-so-nice element of Cornwall.,weigh up,有很多事情要权衡，因为这一财产可能会被康沃尔的不那么好的元素所知道。,现在有很多事情需要权衡，因为这处房屋很可能会成为康沃尔郡一个不太好的元素。,1.37405425472481,2017,REFERENCE
"But when he took along his daughter to participate in the variety show ""Dad, Where Are We Going?"", he became a focus.",took along,但当他带着女儿参加品种节目的时候，“爸爸，我们去哪里?”，他成了一个焦点。,但在2004年奥运会单人十米台比赛中输给队友胡佳后，田亮的竞技状态出现下滑，并被爆出被跳水队开除。,1.17216418217883,2017,REFERENCE
"When Ye Li, the vice president of Hebei Brand Association acknowledged the situation of ""Lao Tie"", they immediately decided to carry out ""love charity"" activities among enterprise members to help ""old iron"" family to ride out the storm.",carry out,河北品牌协会副总裁李叶承认“老挝领带”的情况，他们立即决定在企业成员之间开展“爱的慈善”活动，帮助“老钢铁”家庭。,当品牌会副会长叶莉了解到“老铁”家人的现状后，当即决定在品牌会的企业会员里开展“爱心义卖”活动，帮助“老铁”家人共度难关。,1.2159900392592,2017,REFERENCE
"Professor Carole Longson, director at the NICE health technology evaluation centre, said: ""Despite the availability of effective secondary prevention treatments, as many as a quarter of people who have had a heart attack go on to have another heart attack or stroke - often with devastating consequences.""",go on,NICE卫生技术评价中心主任卡罗尔教授说：“尽管有有效的二级预防治疗，有多达四分之一的心脏病发作继续发生另一次心脏病或中风，往往造成破坏性后果。,NICE 卫生技术评估中心主任 Carole Longson 教授说：“尽管有有效的二级预防治疗，但是有多达四分之一有过心脏病发作史的患者会再次发病或中风，通常会造成严重后果。”,1.25060314479525,2017,REFERENCE
"The walls were left with gaping holes, floorboards were ripped up, rubbish was strewn over the floor and graffiti was daubed on the walls.",ripped up,墙上留下了gaping，地板被撕开，垃圾散落在地板上，墙上的涂鸦被涂在墙上。,墙上到处是洞，地板被扯破了，垃圾扔得满地都是，墙壁上被涂的乱七八糟。,1.51661268957629,2017,REFERENCE
"Bon culture history is introduced in the form of comic books. In addition, Bon theme 3D self-timer area, traditional snack area and traditional craft flow classroom are set up at the scene, attracting many friends and overseas travelers for visit.",set up,Bon文化历史是以漫画的形式引入的。此外，Bon主题三维自我、传统小吃和传统的工艺教室在现场设置，吸引了许多朋友和海外游客前来参观。,不仅用漫画形式介绍盂兰文化历史，现场还设有盂兰主题3D自拍区、传统小食区以及传统手艺流动教室等，吸引不少小朋友和海外人士来体验参观。,1.51661268957629,2017,REFERENCE
"To make it even worse, she sized up how she looked in them, peeled them off and put them back on the shelf.",sized up,更糟糕的是，她把她的目光打量了一下，把他们剥去，把它们放回架子上。,更糟糕的是，她还打量自己穿上后看起来如何，然后将内裤脱下又放回货架。,1.08865499972171,2017,REFERENCE
The upcoming first single transaction also indicates that Qingdao emissions trading pilot officially kicked off. It will also be the first emissions trading in Shandong and the first city-level emissions trading in China.,kicked off,即将举行的第一次交易也表明，青岛排放交易试点正式启动。它也将是山东的第一次排放交易，也是中国第一个城市一级的排放交易。,"此次即将完成的交易首单也预示着青岛排污权交易试点工作正式拉开序幕,这也将是全省排污权交易首单和全国城市级排污权交易首单。",1.08865499972171,2017,REFERENCE
"After the renovation, it became a sports and cultural park, and will be officially opened in November to the public free of charge to provide sports venues. In addition, it would undoubtedly open up a new fertile soil for the whole people.",open up,翻新后，它成为一座体育及文化公园，将于十一月正式开放，免费向公众开放，以提供体育场地。此外，它无疑将为全体人民开辟新的肥沃土壤。,这里经过整治后，成了体育文化公园，并将于11月正式对外开放，向市民免费提供运动场所，也无疑为全民体育开辟了全新的沃土。,0.492674354467482,2017,REFERENCE
"I appreciate all the work that has been put in by my team, Devon and Cornwall Police and members of the community who bravely came forward to give us information.",put in,我赞赏我的团队、德文郡和康沃尔警察以及勇敢地向我们提供信息的社区成员所做的所有工作。,我感谢我的团队所做的工作，也要感谢德文郡与康沃尔郡警方以及勇敢向我们提供信息的社区成员。,1.63265176550511,2017,REFERENCE
"As the inheritance of intangible cultural heritage projects of Anhui province mainly relies on oral and face-to-face passage, many intangible cultural heritage projects are on the verge of failing to be handed down from past generations. So the application of digital technology for conservation is imperative.",handed down,由于安徽省非物质文化遗产项目的继承主要依赖于口头和面对面的通过，许多非物质文化遗产项目正处于未能的边缘。因此，数字技术在保护方面的应用势在必行。,由于徽文化非遗传承主要依赖口传面授，许多非遗濒临失传，运用数字化技术保存和保护势在必行。,1.41943822810076,2017,REFERENCE
"Fiji started magnificently, bouncing off GB tackles for fun.",bouncing off,斐济开始辉煌，跳下了GB的处理。,斐济开场就占据优势，使英国队毫无招架之力。,1.08865499972171,2017,REFERENCE
"He brought up the landmark with his second winner of the night at his local track - on Predilection, trained by John Gosden.",brought up,他在他的当地轨道上的第二个赢家，在不一会儿的第二次比赛中提出了这一里程碑，由约翰·Gosden训练。,"他策着出自练马师高仕登 (John Gosden) 之手的 Predilection 在马道上急驰，于当晚收获两场胜利，也借此实现了职业3,000胜。",1.30069020315576,2017,REFERENCE
"""For the past three years, I have carried out my duties as head coach and vice president of hockey operations for the Colorado Avalanche with energy, passion and determination,"" the 50-year-old Roy said in the statement.",carried out,50在声明中说：“在过去的三年里，我一直在以精力、热情和决心，履行我作为主教练、该份曲棍球的副主席的职责。,五十岁的罗伊在声明中表示：“在过去三年中，我怀着活力、激情与决心履行科罗拉多雪崩队主教练兼副总裁的职责。”,1.30069020315576,2017,REFERENCE
"AGL said it had already written down the value of the contracts in its accounts by $187 million in ""anticipation of a termination event.""",written down,AGL说，它已经将合同中的合同价值写下了187亿美元，用于“预期终止事件”。,AGL表示，公司已在“终止活动预期”中减记了1.87亿美元的合同价值。,1.46645936638592,2017,REFERENCE
"Well, it turns out that I've been presidential chief of staff for four years and eight months.",turns out,嗯，事实证明我已经担任了四年八个月的总统工作人员。,"""结果是，我已担任总统办公厅主任四年八个月啦。""",1.51661268957629,2017,REFERENCE
"And responsibility is not only reflected in the care of body, making them healthy, but also the education of spirit. That is, to make children learn how to behave, grow up and succeed.",grow up,责任不仅反映在对身体的照顾，使其健康，而且也反映在精神教育中。也就是说，让孩子学会行为、成长和成功。,而负责任，除了体现在身体的护养，让他们健康，还在于精神的教育，也就是让孩子学习如何做人，如何成人，如何成功。,1.08865499972171,2017,REFERENCE
"As the first world champion in Chinese men's gymnastics, Huang Yubin chose to pick up the pointer after retirement.",pick up,作为中国男子体操的第一个世界冠军，黄玉斌在退休后选择了挑选。,作为中国男子体操首位世界冠军，黄玉斌退役后选择拿起教鞭。,1.30069020315576,2017,REFERENCE
On seven minutes Jasa Veremalua touched down in the right corner and GB were 17-0 to the bad.,touched down,七分钟后，勋章在右角感动，GB为17-0。,在7分钟时，亚萨·卫莱马鲁在右角触地。17比0，英国队雪上加霜。,1.37405425472481,2017,REFERENCE
I hope that this development will give some comfort to the neighbours and sends out a message that antisocial behaviour will not be tolerated.,sends out,我希望，这一发展将给邻国带来一些安慰，并发出一种不容忍反社会行为的信息。,我希望此举将给邻居们带来些许安慰，并传递这样一个信息：我们对反社会行为绝不容忍。,1.52815602218257,2017,REFERENCE
"At the same time, the Commission set up a ""Shenzhen-Hong Kong stock market transactions interconnection mechanism"" special working group, and actively promote the preparatory work. The work will be open this year after the full preparation of the related regulatory rules and technical equipment.",set up,同时，委员会设立了“深圳-香港股票市场交易互联机制”特别工作组，积极推动筹备工作。这项工作将在充分编制相关的监管规则和技术设备后，将于今年开放。,同时，证监会成立了“深港通”专项工作小组，积极推进“深港通”的各项准备工作，待相关监管规则与技术装备就绪后，今年将择机开通。,1.69614201499005,2017,REFERENCE
"At the same time, the Commission set up a ""Shenzhen-Hong Kong stock market transactions interconnection mechanism"" special working group, and actively promote the preparatory work. The work will be open this year after the full preparation of the related regulatory rules and technical equipment.",set up,同时，委员会设立了“深圳-香港股票市场交易互联机制”特别工作组，积极推动筹备工作。这项工作将在充分编制相关的监管规则和技术设备后，将于今年开放。,同时，证监会成立了“深港通”专项工作小组，积极推进“深港通”的各项准备工作，待相关监管规则与技术装备就绪后，今年将择机开通。,1.52815602218257,2017,REFERENCE
"At the same time, the Commission set up a ""Shenzhen-Hong Kong stock market transactions interconnection mechanism"" special working group, and actively promote the preparatory work. The work will be open this year after the full preparation of the related regulatory rules and technical equipment.",set up,同时，委员会设立了“深圳-香港股票市场交易互联机制”特别工作组，积极推动筹备工作。这项工作将在充分编制相关的监管规则和技术设备后，将于今年开放。,同时，证监会成立了“深港通”专项工作小组，积极推进“深港通”的各项准备工作，待相关监管规则与技术装备就绪后，今年将择机开通。,1.66502746296661,2017,REFERENCE
"At the same time, the Commission set up a ""Shenzhen-Hong Kong stock market transactions interconnection mechanism"" special working group, and actively promote the preparatory work. The work will be open this year after the full preparation of the related regulatory rules and technical equipment.",set up,同时，委员会设立了“深圳-香港股票市场交易互联机制”特别工作组，积极推动筹备工作。这项工作将在充分编制相关的监管规则和技术设备后，将于今年开放。,同时，证监会成立了“深港通”专项工作小组，积极推进“深港通”的各项准备工作，待相关监管规则与技术装备就绪后，今年将择机开通。,1.97845695918875,2017,REFERENCE
"If such education failed, then no matter how successful your career is, you cannot make up for the shortcomings of life and family failure.",make up,如果这种教育失败，那么无论你的职业生涯有多成功，你都不能弥补生活和家庭失败的缺点。,如果在子女的教育上失败，那么即使事业再成功，也无法弥补生活的缺憾、家庭的失败。,1.00006741167049,2017,REFERENCE
"We still have a lot we want to learn about how, when and why stars slow their spin rates and hang up their 'dance shoes,' so to speak.",hang up,我们仍有很多我们想知道的是，恒星如何、何时和为什么会减慢它们的旋转，并挂起他们的。,关于恒星如何、何时以及为何减慢自转速度并且“收起自己的舞鞋”，我们仍有许多需要了解的知识。,1.00006741167049,2017,REFERENCE
"He told BBC Scotland: ""The RBS brand will end up becoming our investor brand and the one that our staff are employed with, because we are now becoming much more a bank of brands.""",end up,他对英国广播公司(BBC)说：“苏格兰皇家银行的品牌最终将成为我们的投资者品牌，也是我们工作人员所雇用的品牌，因为我们现在正在成为一个品牌的银行。”,他告诉英国广播公司苏格兰分部说：“苏格兰皇家银行品牌将最终成为我们的投资者品牌，同时也是员工受雇品牌之一，因为目前更大意义上我们已成为一个拥有众多品牌的银行。”,1.00006741167049,2017,REFERENCE
Japan will not give up in the future and its work on Africa will not be terminated but gradually strengthened.,give up,日本今后不会放弃，它在非洲的工作将不会被终止，而是逐步加强。,今后日本是不会放弃的，对于非洲的工作也不会就此终止，会不断加强。,1.52815602218257,2017,REFERENCE
"I appreciate all the work that has been put in by my team, Devon and Cornwall Police and members of the community who bravely came forward to give us information.",put in,我赞赏我的团队、德文郡和康沃尔警察以及勇敢地向我们提供信息的社区成员所做的所有工作。,我感谢我的团队所做的工作，也要感谢德文郡与康沃尔郡警方以及勇敢向我们提供信息的社区成员。,1.00006741167049,2017,REFERENCE
The Decision pointed out that we shall earnestly carry out the study and publicity of the essence of the 19th CPC National Congress,pointed out,《决定》指出，要认真学习和宣传中国共产党第19次全国代表大会的精神,《决定》指出，要认真做好党的十九大精神的学习宣传,1.29512343577659,2018,REFERENCE
them to open up new areas of cooperation and create an innovation accelerator for pragmatic cooperation.,open up,开拓新的合作领域，打造务实合作创新加速器。,支持他们开辟合作新领域，为两国务实合作挂上创新加速档。,1.01844658219123,2018,REFERENCE
"In accordance with General Secretary Xi Jinping’s request, Shanghai is speeding up its march toward becoming a science and technology innovation center with global influence.",speeding up,按照习近平总书记的要求，上海正在加快向具有全球影响力的科技创新中心迈进。,上海正按照习近平总书记的要求，加快向具有全球影响力的科技创新中心进军。,0.932692187732895,2018,REFERENCE
"The article points out, the 19th CPC National Congress takes the following as its mission, using new thought on socialism with Chinese characteristics for a new era, and addressing problems for mankind.",points out,文章指出，中国共产党第19次全国代表大会以以下为使命，以新时代中国特色社会主义新思想，解决人类面临的问题。,文章指出，党的十九大不仅以新思想引领中国特色社会主义新时代，也为解决人类问题,1.04987802103568,2018,REFERENCE
"Scientists are continuing to study the animal for clues about its life, including its preserved gut contents to find out what it ate for its last meal.",find out,科学家们正在继续研究动物的生活线索，包括其保存的内脏内容，以找出它吃了什么最后一餐。,科学家们正在继续研究该生物的生命线索，包括其所保留的胃含物以找出最后进食的食物。,1.19550293279558,2018,REFERENCE
"Zhang Chun said, “I kept thinking of using one-fiftieth of other people’s budget to come up with an image effect that was completely identical to these other people’s. I drove our entire team up the wall.”",come up,张春说：“我一直在考虑用别人预算的第50来打造一个和这些人完全相同的形象效果，我把整个团队都推倒了。”,张春称：“老想着用别人五十分之一的预算，做出和别人完全一样的画面效果，团队都要被我逼疯了。”,1.1858846569915,2018,REFERENCE
"""We embrace it and we're trying to understand it and we'll push on that until we work it out,"" Black said.",push on,“我们拥抱它，我们试图理解它，我们将推动它，直到我们解决它，”布莱克说。,“我们接受并设法理解这一点，而且我们会坚持下去直到我们取得成功 ”，布莱克说。,0.959236060934244,2018,REFERENCE
"Rural Taobao, in particular, is a major platform to help eradicate poverty via e-commerce, and has opened up a new online direct supply and sales link to help eradicate poverty.",opened up,尤其是农村淘宝，是通过电子商务帮助消除贫困的主要平台，并开辟了一个新的在线直接供应和销售环节，以帮助消除贫困。,其中，村淘是阿里电商脱贫的主要承载平台，并走通了一条直供直销的互联网脱贫新链路。,1.46155161351234,2018,REFERENCE
"With a 7,000 sqm green plaza, and a 3,000 sqm rooftop water feature, the project is made up of nine individual buildings, linked by a sky bridge. The sunken garden design for the entire project, plane trees as its architectural surface, and the rooftop water feature create the feeling of being in a forest.",made up,"该项目占地7,000平方米的绿色广场和3,000平方米的屋顶水景，由9栋独立建筑组成，由一座天桥连接，整个项目的下沉花园设计，平面树木作为建筑表面，屋顶水景营造了森林的感觉。",7000平米绿地广场，3000平米屋顶水域平台，项目由9栋单体建筑组成，各建筑之间空中连廊相接，整体下沉庭院设计，取地缘之上法国梧桐树为建筑表皮，屋顶水域天台，营造出森林般的感觉。,1.33644437065302,2018,REFERENCE
"Li Keqiang pointed out that Sino-Canadian pragmatic cooperation has strong complementarity and it is expected to expand bilateral trade and investment, encourage the enterprises of the two countries to invest and start business in each other's countries,",pointed out,李克强指出，中加务实合作互补性强，有望扩大双边贸易和投资，鼓励两国企业到对方国家投资兴业，,李克强指出，中加务实合作互补强，应扩大双向贸易投资，鼓励两国企业赴对方国家投资兴业,0.932692187732895,2018,REFERENCE
"In the moments before his suicide, she wrote: ""You need to do it, Conrad"" and ""All you have to do is turn the generator on and you will be free and happy.""",turn on,在他自杀前的瞬间，她写道：“你需要这样做，康拉德”和“你所要做的就是打开发电机，你会自由和幸福。”,在他自杀前的那段时间，她写道：“你需要这样做，康拉德”，“你所要做的就是启动发电机，然后就会获得自由和快乐。”,1.29512343577659,2018,REFERENCE
"According to Nyima Tsering, after 1997, public interest groups arrived successively to help clean up the Northern slope of Mount Everest, but most of the participants were non-professionals.",clean up,Nyima Tsering说，1997年以后，公众利益团体陆续抵达珠峰北坡帮助清理工作，但大多数参与者是非专业人士。,据尼玛次仁介绍，1997年之后，公益团队陆续对珠峰北坡进行过清扫，但参与者大多为非专业人士。,1.03305433456903,2018,REFERENCE
"how to promote the settlement of solid waste polluton arisen from excessive packaging, assign the responsiblities of producers in recycling and disposal and solve the problem of environmental pollution brought about by illegal dismantling of discarded electronic products",brought about,如何促进因过度包装而产生的固体废物污染问题的解决，赋予生产者回收和处置的责任，解决因非法拆解废旧电子产品而造成的环境污染问题,对如何推动解决过度包装产生的固体废物污染，落实生产者回收处置责任，解决非法拆解处理废弃电子产品带来的环境污染问题,1.08999563580995,2018,REFERENCE
I want to come down to lightweight.,come down,我想要降到轻量级。,我想回到轻量级。,1.0651551356876,2018,REFERENCE
"Growth is likely to remain at 0.3% in the third quarter, although it will start to pick up slightly at the end of the year, according to the Bank.",pick up,根据该银行的数据，第三季度的经济增长可能会保持在0.3%，尽管到今年年底将会开始小幅回升。,该行称第三季度的增长可能保持在 0.3%，虽然年底将会小幅上升。,1.29512343577659,2018,REFERENCE
"The Elvie Pump however, is completely silent, has no wires or tubes and fits discreetly inside a nursing bra, giving women the freedom to move, hold their babies, and even go out while pumping.",go out,然而， Elvie Pump 却完全沉默，没有电线或管子，小心翼翼地装在护理胸罩里，让女性有行动的自由，抱着婴儿，甚至在抽水时出门的自由,然而，Elvie 吸奶器完全静音，无需电线或管子，可以完美地放置于哺乳文胸内，让女性解放双手，可以抱着婴儿，甚至可以在外出时继续吸奶。,0.341266961146192,2019,HUMAN
The stand out piece by Valentino was an over-the-top beige hat adorned with a feather-like wide brim that swamped the models heads.,stand out,华伦天奴的突出作品是一顶过顶的米色帽子，上面装饰着羽毛般的宽边，淹没了模特们的头顶。,华伦天奴最引人注目的单品是一顶米色过顶帽子，饰以羽毛状的宽边，将模特们的头完全遮盖住。,0.395426675986271,2019,HUMAN
"Asked about the Rosenstein meeting, she said: ""A date for that hasn't been set, it could be this week, I could see that pushing back another week given all of the other things that are going on with the supreme court.",going on,当被问及罗森斯坦会议的情况时，她说：“日期还没有确定，可能是本周，我可以看到，考虑到最高法院正在发生的所有其他事情，又推迟了一个星期。,当被问及罗森斯坦会面的问题时，她说道：“鉴于最高法院正在进行的所有其他事情，可能会推迟一周，具体日期还没有确定，我想，可能是本周。”,-0.093727359967273,2019,HUMAN
The Security Council has unanimously boosted sanctions on North Korea since 2006 in a bid to choke off funding for Pyongyang's nuclear and ballistic missile programs.,choke off,自2006年以来，安理会一致加强了对朝鲜的制裁，以扼杀为平壤核计划和弹道导弹计划提供的资金。,自 2006 年以来，安理会一致同意加强对朝鲜的制裁，以切断平壤核项目和弹道导弹项目的资金来源。,0.526683446616474,2019,HUMAN
"During his opening statement, Kavanaugh was very emotional, at times nearly shouting and choking up while discussing his family and his high school years.",choking up,在开场白中，卡瓦诺非常情绪化，有时在讨论他的家庭和他的高中时代时几乎大喊大叫，窒息而死。,卡瓦诺在他的开场发言中，情绪失控，在讨论自己的家庭和高中生活时，几次几乎是在喊叫，甚至说不出话来。,0.279226915165455,2019,HUMAN
