src,VPC_Candidate,mt,ref,score,year,system
"Well, it turns out that I've been presidential chief of staff for four years and eight months.",turns out,"Ну, оказывается, что я был начальником штаба президента в течение четырех лет и восьми месяцев.","Что ж, получается, я был главой администрации президента четыре года и восемь месяцев.",0.900435304283864,2017,REFERENCE
Black Sea Fleet personnel carried out training operations to counter threats of underwater sabotage in areas of the Black Sea.,carried out,"Персонал Черноморского флота провел учебные операции, чтобы противостоять угрозам подводного саботажа в областях Черного моря.",Военные Черноморского флота провели отработку действий по противоподводно-диверсионной обороне в акватории Черного моря.,1.33699638841899,2017,REFERENCE
"You can't turn on a television, read a newspaper or listen in on your neighbor's conversation in a coffee-shop line without hearing about Simone Biles, Katie Ledecky or the feud between Michael Phelps and Chad le Clos.",turn on,"Вы не можете включить телевидение, прочитать газету или послушать в на разговоре Вашего соседа в линии кафе, не слыша о Симон Биль, Кейти Ледеки или вражде между Майклом Фелпсом и Чедом ле Кло.","Вы не можете включить телевизор, почитать газету или подслушать разговор ваших соседей по очереди в кафе и не услышать о Симоне Байлз, Кэти Ледеки или о вражде между Майклом Фелпсом и Чадом де Кло.",1.33699638841899,2017,REFERENCE
"Alcoa said the decision to close out the contracts ""does not affect Alcoa's ... ability to operate the smelter or secure electricity supply to the smelter.""",close out,"Alcoa заявил, что решение закрыть контракты «не затрагивает Alcoa... способность управлять заводом или безопасным электроснабжением завода».","По словам компании Alcoa, решение расторгнуть контракты ""не влияет на способность Alcoa управлять металлургическим заводом или обеспечивать поставку электроэнергии на металлургический завод"".",0.865966677800033,2017,REFERENCE
"But the experiment, which has be made into a film called The Lickhiker's Guide to Inner Strength, threw up some surprising results.",threw up,"Но эксперимент, который имеет быть превращенным в фильм под названием Справочник Ликхикера по Внутренней Силе, подбросил некоторые неожиданные результаты.","Но эксперимент, который должен стать фильмом под названием ""Руководство Путешественника-Лизуна по Внутренней Силе"", дал кое-какие удивительные результаты.",0.913841156617617,2017,REFERENCE
Mr Ivanov took up the post in December 2011.,took up,Г-н Иванов занял должность в декабре 2011.,Иванов вступил в должность в декабре 2011.,0.913841156617617,2017,REFERENCE
We have put in place specific parameters as to how much pensions should be increased in order to cancel-out the inflation that exists in the country.,cancel out,"Мы положили на место определенные параметры относительно того, насколько пенсии должны быть увеличены, чтобы к аннулированию инфляция, которая существует в стране.","У нас заложены конкретные параметры, насколько нужно повысить пенсию для того, чтобы снивелировать ту инфляцию, которая существует в стране.",1.05563488339482,2017,REFERENCE
"Then, the cleaners started to show up, but only to spray some kind of substance on the floor, and that was all.",show up,"Затем уборщики начали обнаруживаться, но только распылять некоторое вещество на полу, и это было всем.","Потом стали приходить клинеры, но только попшикают каким-то веществом на пол, да и все.",0.676366502596482,2017,REFERENCE
"Professor Carole Longson, director at the NICE health technology evaluation centre, said: ""Despite the availability of effective secondary prevention treatments, as many as a quarter of people who have had a heart attack go on to have another heart attack or stroke - often with devastating consequences.""",go on,"Профессор Кэрол Лонгсон, директор в ХОРОШЕМ центре оценки медицинских технологий, сказала: «Несмотря на наличие эффективных трактовок вторичной профилактики, целый четверть людей, у которых был сердечный приступ, продолжает иметь другой сердечный приступ или удар - часто с разрушительными последствиями».","Профессор Кэрол Лонгсон, директор центра оценки медицинских технологий NICE, сказала: ""Несмотря на наличие эффективных методов вторичной профилактики примерно с четвертью людей, у которых уже был сердечный приступ, случается еще один сердечный приступ или инсульт — зачастую с разрушительными последствиями"".",0.969372557251527,2017,REFERENCE
"The state-owned Polish Oil and Gas Company, PGNIG, has not ruled out the possibility that, in a few years, the supply of gas from Russia could become unappealing to it, as a result of a reorientation towards fuel from Norway and other countries.",ruled out,"Государственная Polish Oil and Gas Company, ПГНИГ, не исключила возможность, что через несколько лет поставка газа из России могла стать непривлекательной к ней, в результате переориентации к топливу из Норвегии и других стран.","Государственная польская нефтегазовая компания PGNIG не исключает, что через несколько лет поставки газа из РФ могут стать непривлекательными для нее из-за переориентирования на топливо из Норвегии и других стран.",0.912408666615237,2017,REFERENCE
'Everyone was staring as she took the knickers off again and obviously didn't like them because she put them back on the shelf.',took off,"'Все смотрели, когда она сняла штанишки снова и очевидно не любила их, потому что она отложила их на полке'.","""Все уставились, когда она сняла трусики снова, и они ей явно не понравились, потому что она положила их обратно на полку"".",0.246625757771881,2017,REFERENCE
"At the same time, put weight on the gun and punch the attacker in the chest, then twist the gun from his grip before backing up and pointing it at him.",backing up,"В то же время поправьтесь на оружии и ударьте нападавшего кулаком в грудь, затем крутите оружие от его власти перед поддержкой и обращением его в нем.","В то же время переместите вес на пистолет и ударьте нападающего кулаком в грудь, затем вывернете пистолет из его хватки, перед тем как отойти назад и нацелиться на него.",1.05563488339482,2017,REFERENCE
One of the most popular comparisons from London 2012 is undoubtedly going to be pointed out even more this year: the striking likeness between British long jumper Greg Rutherford and popular actor Neil Patrick Harris.,pointed out,"Одно из самых популярных сравнений от Лондона 2012, несомненно, будет указанным еще более в этом году: поразительное сходство между британским прыгуном в длину Грегом Резерфордом и популярным актером Нилом Патриком Харрисом.","На одно из наиболее популярных сравнений из Лондона 2012, несомненно, будут указывать еще больше в этом году: поразительная схожесть между британским прыгуном Грегом Разерфордом и популярным актером Нилом Патриком Харрисом.",0.934903930767695,2017,REFERENCE
"In a nutshell, players on smartphones go out looking for Pokémons, which are tracked with a GPS and, once found, can be 'photographed' (via a screenshot on your phone) or 'captured'.",go out,"Короче говоря игроки по смартфонам идут искать Pokémons, которые прослежены с GPS и, когда-то найдены, могут быть 'сфотографированы' (через скриншот по Вашему телефону) или 'захвачены'.","В двух словах, игроки со смартфонами идут искать Покемонов, которые отслеживаются по GPS и, будучи обнаруженными, могут быть 'сфотографированы' (через скриншот на вашем телефоне) или 'пойманы'.",0.913841156617617,2017,REFERENCE
"At a court hearing this week, Calais authorities had argued the state should be able to knock down a total of 72 makeshift shops where people inside the camp sell goods, from cigarettes to energy drinks, offer haircuts, or sell tea for 50 cents (40p) or basic meals for a few euros in makeshift restaurants.",knock down,"На судебном слушании на этой неделе, власти Кале утверждали, что государство должно быть в состоянии снести в общей сложности 72 импровизированных магазина, где люди в лагере продают товары, от сигарет до энергетических напитков, предлагают стрижки или продают чай за 50 центов (40p) или основная еда за несколько евро в импровизированных ресторанах.","На судебных слушаниях на этой неделе власти Кале высказывались, что государство должно быть способно снести в общей сложности 72 самодельных магазинов, где люди внутри лагеря продают товары, от сигарет до энергетических напитков, предлагают постричься или продают чай за 50 центов (40р) или простейшие блюда за несколько евро в самодельных ресторанах.",0.912408666615237,2017,REFERENCE
"PSG can certainly stump up the cash to sign Neymar and add him to a galaxy of other stars, given the team's funding from the energy-rich ruling family of Qatar.",stump up,"""ПСЖ"", безусловно, может потратить деньги, чтобы подписать Неймара и добавить его в галактику других звезд, учитывая финансирование команды из богатой энергией правящей семьи Катара.","«ПСЖ» точно может раскошелиться, чтобы нанять Неймара и добавить его к галактике других звёзд, если учесть финансирование команды со стороны богатой энергией правящей семьи Катара.",2.36620993429698,2018,REFERENCE
"And sometimes, they are hunted down, as apparently was photographer Ruben Espinosa, who was murdered in 2015 along with four women in a Mexico City apartment three months after fleeing Veracruz.",hunted down,"И иногда за ними охотятся, как, видимо, и за фотографом Рубеном Эспиносой, который был убит в 2015 году вместе с четырьмя женщинами в квартире Мехико через три месяца после бегства из Веракрус.","И иногда их убивают, как это, очевидно, произошло с фотографом Рубеном Эспинозой, который был убит в 2015 году вместе с четырьмя женщинами в квартире в Мексико через три месяца после бегства из Веракруса.",1.92224626721012,2018,REFERENCE
The statement added that Warren's colleagues were shocked and want him to turn himself in.,turn in,"В заявлении также говорится, что коллеги Уоррена были шокированы и хотят, чтобы он сам явился.","В заявлении также говорилось, что коллеги Уоррена в шоке и хотят, чтобы он сдался.",1.88145928038067,2018,REFERENCE
It turned out later that this hooligan had no connection whatsoever with the airborne forces.,turned out,"Позже выяснилось, что этот хулиган никак не связан с воздушно-десантными войсками.","Как оказалось позднее, хулиган не имеет никакого отношения к ВДВ.",1.88992374637937,2018,REFERENCE
"“Unscheduled inspections are conducted, as a rule, without appropriate approval from the prosecutor’s office – only 2-3% are approved with the prosecutor’s office – and all the rest are carried out independently”, TASS quotes the president as saying.",carried out,"""Внеплановые проверки проводятся, как правило, без соответствующего согласования с прокуратурой - только 2-3% утверждаются с прокуратурой, - а все остальные проводятся самостоятельно"", - цитирует ТАСС президента.","""Внеплановые проверки осуществляются, как правило, без соответствующего согласования с прокуратурой; только 2-3% согласовывается с прокуратурой, все остальное идет самостоятельно"", - цитирует президента ТАСС.",2.36620993429698,2018,REFERENCE
"On August 2, at approximately 4:20 p.m. (Moscow Time), two explosions went off at a missile and artillery depot of the republic’s Ministry of Defense in the village of Primorskoye in Gudautsky District, after which the large caliber shells and other munitions stored there started to detonate.",went off,"2 августа около 16:20 (по московскому времени) на ракетно-артиллерийском складе министерства обороны республики в селе Приморское Гудаутского района прогремели два взрыва, после чего начали взрываться крупнокалиберные снаряды и другие боеприпасы.","2 августа, примерно в 16:20 по московскому времени, в селе Приморском Гудаутского района на складе ракетно-артиллерийского вооружения Министерства обороны республики прогремело два взрыва, после чего начали детонировать хранящиеся там крупнокалиберные снаряды и другие боеприпасы.",1.77573723190704,2018,REFERENCE
"The Russian Ministry of Foreign Affairs pointed out the destructiveness of a choice of “either you’re with the West, or you’re with Russia” and the questionable thesis about the allegedly incontrovertible accession of all of South-Eastern Europe into NATO.",pointed out,"МИД России указал на разрушительность выбора ""или ты с Западом, или ты с Россией"" и сомнительный тезис о якобы неоспоримом вступлении всей Юго-Восточной Европы в НАТО.","Российский МИД указал на деструктивность выбора ""или с Западом, или с Россией"" и неочевидность тезиса о якобы безальтернативном вступлении всей Юго-Восточной Европы в НАТО.",1.74721558903702,2018,REFERENCE
Security Minister Wiranto said in October 2016 that he was setting up a non-judicial mechanism to settle historic human-rights violations.,setting up,"В октябре 2016 года министр безопасности Виранто заявил, что он создает внесудебный механизм для урегулирования исторических нарушений прав человека.","В октябре 2016 года министр по вопросам безопасности Виранто сказал, что учредит несудебную организацию, чтобы положить конец историческим нарушениям прав человека.",1.85109303307188,2018,REFERENCE
"New York Attorney General Eric Schneiderman, who led the coalition of states that sued the EPA this week, said the group intends to keep up the legal pressure.",keep up,"Генеральный прокурор Нью-Йорка Эрик Шнайдерман, возглавлявший коалицию государств, которые подали в суд на EPA на этой неделе, заявил, что группа намерена продолжать юридическое давление.","Генеральный прокурор Нью-Йорка Эрик Шнейдерман, который возглавлял коалицию штатов, подавших на этой неделе иск против EPA, сказал, что группа намеревается продолжать юридическое давление.",1.65349206183678,2018,REFERENCE
"“The Ministry of Culture has taken over responsibility for this issue and we, in cooperation with the expert community, will develop a mechanism that will make it possible to earn two specializations, but that will not contravene existing legislation in the field of education”, Golubenko said.",taken over,"""Министерство культуры взяло на себя ответственность за этот вопрос, и мы совместно с экспертным сообществом разработаем механизм, который позволит заработать две специальности, но это не будет противоречить действующему законодательству в сфере образования"", - сказал Голубенко.","""Министерство культуры взяло этот вопрос на контроль, и мы вместе с экспертным сообществом разработаем механизм, который позволит осваивать две специальности, но в то же время не будет противоречить действующему законодательству в сфере образования"", - сказал Голубенко.",0.991076099913945,2018,REFERENCE
"The plane belonging to Rossiya airline company, on board of which are the bodies of the Russian nationals who died in Abkhazia, took off from Sochi en route to Saint Petersburg at 8:15 p.m. (Moscow Time), TASS reports.",took off,"Самолет авиакомпании ""Россия"", на борту которого находятся тела российских граждан, погибших в Абхазии, вылетел из Сочи в Санкт-Петербург в 20:15 (мск), передает ТАСС.","Самолет, принадлежащий авиакомпании ""Россия"", на борту которого находятся тела погибших в Абхазии россиянок, вылетел в 20:15 по московскому времени из Сочи в Санкт-Петербург, передает ТАСС.",1.30005797203062,2018,REFERENCE
"In the moments before his suicide, she wrote: ""You need to do it, Conrad"" and ""All you have to do is turn the generator on and you will be free and happy.""",turn on,"За несколько минут до его самоубийства она написала: ""Ты должен сделать это, Конрад"" и ""Все, что тебе нужно сделать, это включить генератор, и ты будешь свободен и счастлив"".","За несколько минут до самоубийства она написала: ""Ты должен сделать это, Конрад"" и ""Тебе надо только включить зажигание, и ты станешь свободен и счастлив"".",1.7395616166593,2018,REFERENCE
The miscreants turned out to be students in the third grade.,turned out,Негодяями оказались ученики третьего класса.,Злоумышленниками оказались ученики третьего класса.,2.36620993429698,2018,REFERENCE
Its banishment would be poetic justice for his Taliban-like destruction of so many of England's cultural and religious artefacts carried out by his fanatical Puritan followers.,carried out,"Его изгнание было бы поэтической справедливостью за его похожее на талибов уничтожение столь многих культурных и религиозных артефактов Англии, осуществленное его фанатичными последователями-пуританами.","Ее демонтаж станет поэтическим приговором за его разрушительные действия, подобные действиям Талибана, осуществлявшиеся его фанатичными сторонниками-пуританами в отношении очень многих культурных и религиозных артефактов Англии.",0.247106242783071,2019,HUMAN
"He later rushed up to the firing line and with the ""greatest gallantry"" led the line forward before rushing a field-gun single-handed and knocked out three of the detachment.",rushed up,"Позже он подбежал к огневому рубежу и с ""величайшей отвагой"" повел линию вперед, прежде чем бросился один на один с полевым орудием и выбил троих из отряда.","Позже он бросился к линии огня и с ""огромнейшим мужеством"" повел линию вперед, прежде чем броситься с полевым орудием в одной руке, и выбил троих из отряда.",-0.647145636566894,2019,HUMAN
"Michael Vann, 72, said his grandfather's actions were ""something that I know that I could never live up to but something which is humbling.""",live up,"Майкл Ванн, 72 года, сказал, что действия его деда были ""чем-то, что я знаю, что я никогда не смогу жить, но чем-то, что унижает"".","72-летний Майкл Ванн сказал, что действия его деда были ""чем-то, чему я, как мне известно, никогда не смогу соответствовать, но чем-то, что унизительно"".",-1.23387568050906,2019,HUMAN
"As the second night fell on Palu after Friday's earthquake and tsunami, friends and family of those still missing were holding out hope that their loved ones would be the miracles that leaven the bleak story lines of natural disasters.",holding out,"Когда на Палу обрушилась вторая ночь после пятничного землетрясения и цунами, друзья и родственники тех, кто до сих пор числится пропавшими без вести, надеялись, что их близкие станут теми чудесами, которые заквасят мрачные сюжетные линии стихийных бедствий.","Когда в Палу пошла вторая ночь после пятничного землетрясения и цунами, друзья и семьи тех, кого все еще не могли найти, надеялись, что их близкие станут чудом, которое повлияет на гнетущую историю природных катаклизмов.",0.299743538397184,2019,HUMAN
If you want to upsize your hat collection or completely block out the sun then look no further.,block out,"Если вы хотите увеличить свою коллекцию шляп или полностью закрыть солнце, то не смотрите дальше.","Если вы хотите расширить свою коллекцию шляп или полностью спрятаться от солнца, тогда не ищите дальше.",0.670313751202164,2019,HUMAN
"Many people were reported trapped in the rubble of buildings brought down in the 7.5 magnitude earthquake which struck Friday and triggered waves as high as 20 feet, agency spokesman Sutopo Purwo Nugroho told a news conference.",brought down,"Сообщается, что многие люди оказались в ловушке под обломками зданий, разрушенных землетрясением магнитудой 7,5, которое произошло в пятницу и вызвало волны высотой до 20 футов, сообщил на пресс-конференции представитель агентства Сутопо Пурво Нугрохо.","Были сообщения о том, что многие люди застряли в обломках зданий, обрушенных землятресением магнитудой в 7.5 баллов, которое случилось в пятницу и вызвало волны высотой до 20 футов, как сказал на пресс-конференции представитель агентства Сутопо Пурво Нугрохо. По словам представителя агентства Сутопо Пурво Нугрохо на пресс-конференции, были сообщения о том, что многие люди застряли в обломках зданий, обрушенных землятресением магнитудой в 7.5 баллов, которое случилось в пятницу и вызвало волны высотой до 20 футов.",0.31907581692045,2019,HUMAN
"While World Vision's staff from Donggala have made it safely to Palu city, where employees are sheltering in tarpaulin shelters set up in the courtyard of their office, they passed scenes of devastation on the way, Mr. Doseba said.",set up,"В то время как сотрудники World Vision из Донгала благополучно добрались до города Палу, где сотрудники укрываются в брезентовых убежищах, установленных во дворе их офиса, по дороге они прошли через сцены разрушений, сказал г-н Досеба.","По словам г-на Досебы, тогда как сотрудники World Vision из Донгалы благополучно добрались до города Палу, где служащие укрываются в брезентовых убежищах, по пути они видели сцены разорения. Тогда как сотрудники World Vision из Донгалы благополучно добрались до города Палу, где служащие укрываются в брезентовых убежищах, по пути они видели сцены разорения, как сказал г-н Досеба.",-0.460240384301857,2019,HUMAN
The iconoclasm of the English civil wars was neither ordered nor carried out by Cromwell.,carried out,"Иконоборчество английских гражданских войн не было ни заказано, ни осуществлено Кромвелем.","Иконоборчество в ходе английских гражданских войн не было ни срежиссировано, ни осуществлено Кромвелем.",0.677760809013436,2019,HUMAN
Holt's side could have stretched their lead in the final stages but McGregor stood up well to deny Jacobs before Lithgow headed wide from the corner.,stood up,"Сторонники Холта могли увеличить свое преимущество в финальной стадии, но Макгрегор хорошо встал, чтобы отказать Джейкобсу, прежде чем Литгоу широко направился из угла.","Команда Холта могла бы продлить свое лидерство на заключительных этапах, но Макгрегор хорошо встал, чтобы отразить удар Джейкобса, прежде чем Литгоу пробил головой из угла.",-0.0899464648534075,2019,HUMAN
Many of the colourful masks had sewn up lips and resembled more like Hannibal Lecter than haute couture.,sewn up,"Многие из красочных масок зашили губы и больше походили на Ганнибала Лектера, чем на haute couture.","Многие цветастые маски закрывали губы и больше походили на Ганнибала Лектера, чем на от кутюр.",0.326557128388623,2019,HUMAN
"She survived, immigrated to America and, 60 years later, sent me off to light Sabbath candles on that table bearing the swastika.",sent off,"Она выжила, эмигрировала в Америку и 60 лет спустя отправила меня зажигать субботние свечи на том столе, на котором была свастика.","Она выжила, иммигрировала в Америку и, 60 лет спустя, отправила меня зажечь субботние свечи на том столе со свастикой.",0.928821523779022,2019,HUMAN
The stand out piece by Valentino was an over-the-top beige hat adorned with a feather-like wide brim that swamped the models heads.,stand out,"Отличительной чертой Valentino была верхняя бежевая шляпа, украшенная широким краем, похожим на перо, который наводнил головы моделей.","Выделяющимся образцом от Валентино была непомерная бежевая шляпа, украшенная похожими на кожу белыми полями, которые полностью закрывали головы моделей.",0.101216645335077,2019,HUMAN
"The 6-foot-6 forward grew up in Baton Rouge, where his father, Wayne, also played basketball for LSU.",grew up,"6-футовый форвард вырос в Батон-Руж, где его отец, Уэйн, также играл в баскетбол за LSU.","Нападающий ростом 6.6 футов вырос в Батон-Руж, где его отец, Уэйн, также играл в баскетбол за LSU.",0.77814444830704,2019,HUMAN
"Willoughby set up Truly with Capp in 2016 and Jones, 52, joined as chairman in March.",set up,"Уиллоуби создал компанию Truly with Capp в 2016 году, а 52-летний Джонс присоединился к ней в качестве председателя в марте.","Уиллоби учредила ""Truly"" с Кэпп в 2016 году, а 52-летний Джонс присоединился в качестве председателя в Марте.",0.254483416276079,2019,HUMAN
"But Livingston continued to suck the visitors into playing exactly the type of game they enjoy, with Lithgow and Halkett sweeping up long ball after long ball.",sweeping up,"Но Ливингстон продолжал засасывать гостей играть именно в ту игру, которую они любят, с Литгоу и Халкеттом, сметая длинный мяч за длинным мячом.","Но Ливингстон продолжил втягивать зрителей в игру, в точности в тот тип игры, который им нравится, с Литгоу и Хокеттом, осуществляющими одну длинную передачу за другой.",0.266601181441016,2019,HUMAN
"Gendon Subandono, the coach of the Indonesian national paragliding team, had trained two of the missing paragliders for the Asian Games, which wrapped up earlier this month in Indonesia.",wrapped up,"Гендон Субандоно, тренер национальной сборной Индонезии по парапланерному спорту, подготовил двух из пропавших парапланеристов к Азиатским играм, которые завершились в начале этого месяца в Индонезии.","Гендон Субандоно, тренер сборной Индонезии по параглайдингу, готовил двоих из пропавших без вести параглайдеров к Азиатским играм, которые завершились ранее в Индонезии.",0.106319566590662,2019,HUMAN
"""Every minute an ambulance brings in bodies.",brings in,"""Каждую минуту"" скорая ""привозит тела.","""Каждую минуту скорая помощь привозит погибших.",0.988243117654682,2019,HUMAN
"From pole, Bottas got a good start and almost hung Hamilton out to dry as he defended his position in the first two turns and invited Vettel to attack his teammate.",hung out,"С поула Боттас получил хороший старт и едва не вывесил Хэмилтона всухую, когда он защищал свою позицию в первых двух поворотах и пригласил Феттеля атаковать своего партнера по команде.","Боттас удачно стартовал с поул-позиции и практически бросил Хэмилтона на произвол судьбы, защищая свою позицию на первых двух поворотах и позволив Феттелю атаковать своего товарища по команде.",0.22565249083648,2019,HUMAN
