src,VID_Candidate,mt,ref,score,year,system
"He went there with me, and I told him that I received an anonymous letter accusing him of having an affair with my wife, and that I was inclined to believe it.",go with [pron],"Šel tam se mnou a řekl mu, že jsem obdržel anonymní dopis, který ho obviňuje, že měl poměr s mou ženou, a že jsem se přiklonil k tomu.","Šel tam se mnou a já mu řekl, že jsem dostal anonym, že se schází s mou ženou a že tomu všechno nasvědčuje.",1.14807009222377,2017,REFERENCE
How did you deal with it?,deal with [pron],Jak jste se s tím vyrovnala?,Jak jste se s tím srovnal?,1.52836497046097,2017,REFERENCE
Many of the Depression-era food ways were abandoned as soon as the country got back on its feet.,get on [pron] foot,"Mnozí z potravinových cest byla opuštěna v okamžiku, kdy se země dostala zpět na nohy.","Řada jídelních návyků z doby krize odezněla hned, jak se země znovu postavila na nohy.",1.65432403601245,2017,REFERENCE
The novelty will wear off and use will subside in due course.,wear off,Novinka bude nosit a používat se bude v řádném termínu.,Novinka se okouká a zájem o ni začne v určitém okamžiku opadat.,1.36838048092123,2017,REFERENCE
"So when it pushed a lens to some users this week that gave them slanted eyes, distorted teeth and puffy cheeks, some critics called it a racist caricature of Asian people - ""yellowface.""",call it,"Takže když zatlačila do některých uživatelů tento týden, které jim daly šikmé oči, deformované zuby a pupínky, někteří kritici to označili za rasistickou karikaturu asijských lidí - „ž“.","Takže když tenhle týden uživatelům nabídla filtr, díky kterému měli šikmé oči, pokřivené zuby a nafouknuté tváře, někteří kritici to označili za rasistickou karikaturu Asiatů - „yellowface.“",1.33605920223974,2017,REFERENCE
"She hasn't lost an all-around competition since the summer of 2013, a winning streak that should go for as long as Biles wants it to.",go for,"Neztratila všeobjímající soutěž od léta 2013, vítěznou sérii, která by měla jít tak dlouho, jak to chce Biles.","Soutěž ve víceboji neprohrála od léta 2013 - to je sled vítězství, který může pokračovat tak dlouho, jak Bilesová bude chtít.",1.88756831648402,2017,REFERENCE
"The cover revelation was followed by a bizarre (or simply Keeping Up with the Kardashians-esque?), scripted reality video that featured the entire Kardashian-Jenner family (bar troublemakers Rob and Caitlyn, and joined by everyone's favourite showbiz uncle, Keeping Up producer Ryan Seacrest) forgetting about their sister's cover, only to end with the classic twist: they were all planning a surprise party.",keep up,"Odhalení odhalení sledovalo bizarní (nebo prostě keeping up with the Kardashians - esque?), skripty reality video, které představilo celou rodinu Kardashian - Jenner (bar, a připojil se k tomu všichni showbyznysu strejdy, keeping up producent Ryan Seacrest), zapomíná na jejich sesterskou zástěru, jen proto, aby skončit klasickým zvratem: všechno plánovali večírek překvapení.","Odhalení titulní stránky následovalo bizarní (nebo jednoduše pokračování humoresky v podání Kardashianových?) zinscenované video, ve kterém byla celá rodina Kardashianových-Jennerových (baroví výtržníci Rob a Caitly a spolu s nimi všemi oblíbený strýček ze šoubyznysu, producent Keeping Up Ryan Seacrest). Na obálku své sestry zapomněli, jenom aby scéna mohla skončit klasickým obratem: připravují tajnou párty.",1.88756831648402,2017,REFERENCE
"The incident triggered quite a response online, with people calling it a scandal.",call it,"Incident vyvolal poměrně reakci na internetu, přičemž lidé označovali za skandál.","Událost vyvolala silnou reakci online, lidé ji označili za skandální.",1.86676387056863,2017,REFERENCE
"Many public health campaigns to get people to ""find 30,"" ""get off the couch"" and ""be active everyday"" have fallen on deaf ears because most public health messages are boring and delivered by people who look miserable.",get off the couch,"Mnoho veřejných zdravotnických kampaní, jak přimět lidi, aby „30“, „vystoupit z gauče“ a „je aktivní den,“ padlo na úrodnou půdu, protože většina veřejnoprávních zpráv je nuda.... s lidmi, kteří vypadají bídně.","Mnoho veřejných kampaní usilujících o to, aby lidé „našli 30“, „zvedli se z gauče“ a „byli aktivní každý den“ padlo na neúrodnou půdu, protože většina poselství zaměřených na veřejné zdraví je nudná a určená lidem, kteří nevypadají dobře.",1.52760951489706,2017,REFERENCE
"A knee to the groin follows, and while the attacker doubles up in pain, you twist the gun from his hands, smack him in the face with the barrel and back up, keeping the weapon trained on him.",train on [pron],"Koleno do slabin následuje, a zatímco se útočník v bolesti kroutíte zbraň z rukou, dejte ho do obličeje s hlavní a podporujte, drží zbraň, kterou na něj vycvičil.","Pak následuje koleno do slabin, a zatímco se útočník svíjí v bolestech, vykroutíte mu zbraň z ruky, udeříte jej hlavní do obličeje a začnete ustupovat, zbraň přitom budete držet namířenou na něj.",1.57954487286017,2017,REFERENCE
"I think that (Kadiza) interpreted it as a warning and decided to play it safe"" said Akunjee according to the BBC.",play it,"Já si myslím, že (Kadiza) interpretoval jako varování a rozhodl se, že bude hrát v bezpečí,“ řekl Akunjee podle BBC.","Myslím, že si to (Kadiza) vyložila jako varování a rozhodla se neriskovat, míní podle BBC Akunjee.",1.14807009222377,2017,REFERENCE
"With its lens tool, Snapchat allows some 150 million daily users to alter reality and play with identity in ways that border on the absurd.",play with identity,"Svým objektivem nástroj Snapchat umožňuje těm 150 miliónů denním uživatelům změnit realitu a hrát si s identitou, a to způsobem, který hraničí s absurditou.","Aplikace Snapchat každý den umožňuje asi 150 milionům uživatelů měnit realitu a pohrávat si s identitou způsoby, které hraničí s absurditou.",1.88756831648402,2017,REFERENCE
"It is true in a sense that before Obama, ISIS was an almost unknown, small little organization, he who called it the jayvee, totally wrong, and here's why it happened, because he withdrew the troops from Iraq.",call it,"Platí to v tom smyslu, že před Obamou byl ISIS téměř neznámá malá organizace, která mu říkala jayvee, úplně špatně, a proto se to stalo, protože stáhl vojáky z Iráku.","To je pravda v tom smyslu, že před Obamou byl IS téměř neznámá, malá organizace, kterou zcela chybně nazýval nováčkem. A došlo k tomu proto, že stáhl svá vojska z Iráku.",1.45754486931381,2017,REFERENCE
All we do is to try and race at a pace nobody else can keep up with.,keep up,"Jediné, co děláme, je snažit se závodit v tempu, které nikdo jiný neudrží.","Jen se prostě snažíme jet tempo, které nikdo jiný nedokáže.",1.86209687844838,2017,REFERENCE
"It is true in a sense that before Obama, ISIS was an almost unknown, small little organization, he who called it the jayvee, totally wrong, and here's why it happened, because he withdrew the troops from Iraq.",call it,"Platí to v tom smyslu, že před Obamou byl ISIS téměř neznámá malá organizace, která mu říkala jayvee, úplně špatně, a proto se to stalo, protože stáhl vojáky z Iráku.","To je pravda v tom smyslu, že před Obamou byl IS téměř neznámá, malá organizace, kterou zcela chybně nazýval nováčkem. A došlo k tomu proto, že stáhl svá vojska z Iráku.",1.36144221868391,2017,REFERENCE
Many of the Depression-era food ways were abandoned as soon as the country got back on its feet.,get on [pron] foot,"Mnozí z potravinových cest byla opuštěna v okamžiku, kdy se země dostala zpět na nohy.","Řada jídelních návyků z doby krize odezněla hned, jak se země znovu postavila na nohy.",1.86209687844838,2017,REFERENCE
"In a blog post, Adblock spokesperson Ben Williams wrote that ""this sort of back-and-forth battle between the open source ad-blocking community and circumventers has been going on since ad blocking was invented,"" and that it is possible Facebook would come up with its own fix soon.",come up,"V blogu blokování mluvčí Ben Williams napsal, že „tento druh on - line bitvy mezi otevřeným zdrojem ad - blokování komunity a obřími už od reklama byla vynalezena“ a že je možné, že Facebook brzy přijde s vlastním řešením, brzy.","Mluvčí Adblocku Ben Williams do příspěvku v blogu napsal, že „tahle jakási válka mezi komunitou open source blokování reklam a těmi, kdo se je snaží obejít, trvá od té doby, co bylo blokování reklam vynalezeno,“ a že Facebook pravděpodobně přijde s další vlastní opravou.",1.86209687844838,2017,REFERENCE
How did you deal with it?,deal with [pron],Jak jste se s tím vyrovnala?,Jak jste se s tím srovnal?,1.45754486931381,2017,REFERENCE
"Floor boards had been pulled up in the property, from which drugs had been dealt in the past",pull up,"Podlahové desky byly vytaženy v majetku, ze kterého se drogy v minulosti řešily","V domě, odkud se v minulosti distribuovaly drogy, byla vytrhaná podlahová krytina",1.14807009222377,2017,REFERENCE
The novelty will wear off and use will subside in due course.,wear off,Novinka bude nosit a používat se bude v řádném termínu.,Novinka se okouká a zájem o ni začne v určitém okamžiku opadat.,1.86676387056863,2017,REFERENCE
"We sincerely regret that these statements were made, and that they were allowed to go to air.",go to air,"Upřímně litujeme, že tyto výroky byly udělány a že jim bylo umožněno jít do vzduchu.","Upřímně lituje, že ta byla slova vyřčena, neměla se dostat do éteru.",1.88756831648402,2017,REFERENCE
How did you deal with it?,deal with [pron],Jak jste se s tím vyrovnala?,Jak jste se s tím srovnal?,1.86209687844838,2017,REFERENCE
"I hope that they will ask the official to pay for all the checks that came to nothing because of his activities, so that he realises what he has done.",come to [pron],"Doufám, že požádají úředníka, aby zaplatil za všechny kontroly, které na nic nepřišly kvůli jeho činnosti, aby si uvědomí, co udělal.","Doufám, že tomu úředníkovi naúčtují do poslední kontroly všechny zmařené kontroly, aby si uvědomil, co udělal.",1.6430404964931,2017,REFERENCE
The novelty will wear off and use will subside in due course.,wear off,Novinka bude nosit a používat se bude v řádném termínu.,Novinka se okouká a zájem o ni začne v určitém okamžiku opadat.,1.14807009222377,2017,REFERENCE
"With its lens tool, Snapchat allows some 150 million daily users to alter reality and play with identity in ways that border on the absurd.",play with identity,"Svým objektivem nástroj Snapchat umožňuje těm 150 miliónů denním uživatelům změnit realitu a hrát si s identitou, a to způsobem, který hraničí s absurditou.","Aplikace Snapchat každý den umožňuje asi 150 milionům uživatelů měnit realitu a pohrávat si s identitou způsoby, které hraničí s absurditou.",1.86676387056863,2017,REFERENCE
Many of the Depression-era food ways were abandoned as soon as the country got back on its feet.,get on [pron] foot,"Mnozí z potravinových cest byla opuštěna v okamžiku, kdy se země dostala zpět na nohy.","Řada jídelních návyků z doby krize odezněla hned, jak se země znovu postavila na nohy.",1.28502285259323,2017,REFERENCE
An option would be simply to load in onto a truck and take it away.,take it,Možností by byla jednoduše naložit na vůz a odvézt.,Třeba ho naložit a odvézt pryč.,1.52836497046097,2017,REFERENCE
"When Mr Putin came to power, he named Mr Ivanov as one of the five people he trusted most.",come to power,"Když se pan Putin dostal k moci, jmenoval pan Ivanov jako jeden z pěti lidí, kterým nejvíce důvěřoval.","Když Putin nastoupil k moci, jmenoval Ivanova jedním ze svých pěti nejbližších spolupracovníků.",2.03764757352557,2017,REFERENCE
"I hope we will get on on a personal level, and we can work well together.",get on,"Doufám, že se dostaneme na osobní úroveň a můžeme spolu dobře spolupracovat.","Snad si sedneme lidsky, aby nám to dohromady pasovalo.",1.88756831648402,2017,REFERENCE
"I'll sleep on it and from tomorrow, I will only remember the positive aspects of the Olympic tournament.",sleep on [pron] and from tomorrow,Budu na ní spát a od zítřka si budu pamatovat jen pozitivní aspekty olympijského turnaje.,Sluková: Já se z toho vyspím a od zítřka budu na olympijský turnaj vzpomínat jen pozitivně.,1.14807009222377,2017,REFERENCE
"Like many pop cultural phenomena it had gone off the boil somewhat before this new game was made available in the US, Australia and New Zealand in early July.",go off the boil,"Jako mnoho popových kulturních jevů, které bylo z varu, než poněkud tato nová hra byla dostupná v USA, Austrálii a na novém Zélandu počátkem července.","Stejně jako u mnoha kulturních fenoménů, i zde došlo před uvedením této nové hry na začátku července v USA, Austrálii a na Novém Zélandu k poklesu zájmu.",1.88756831648402,2017,REFERENCE
"Dan Norton grabbed a try for GB, touching down in the left corner to make it 36-7 but the game was long gone the way of the South Sea Islanders whose fans sang, waved flags and danced in the stands.",make it,"Dan Norton se pokusil o GB, dosedne v levém rohu, je to 36 - 7, ale hra dávno zmizela cestou Jihoameričanů, jejichž fanoušci zpívali, mávali vlajkami a tančili na tribuně.","Dan Norton se pokusil získat pro Brity příležitost, hodil touchdown do levého rohu na zvýšil an 36:7. Zápas už ale dávno vyhráli obyvatelé tichomořských ostrovů a jejich fanoušci na ochozech zpívali, mávali vlajkami a tancovali.",1.36838048092123,2017,REFERENCE
All we do is to try and race at a pace nobody else can keep up with.,keep up,"Jediné, co děláme, je snažit se závodit v tempu, které nikdo jiný neudrží.","Jen se prostě snažíme jet tempo, které nikdo jiný nedokáže.",1.65432403601245,2017,REFERENCE
An option would be simply to load in onto a truck and take it away.,take it,Možností by byla jednoduše naložit na vůz a odvézt.,Třeba ho naložit a odvézt pryč.,1.86209687844838,2017,REFERENCE
We do not have a multinational investor with deep pockets backing us. We are two regular guys - one who had a great idea and another who jumped on the bandwagon with additional suggestions and ideas.,jump on the bandwagon,"Nemáme mezinárodního investora s hlubokými kapsami. jsme dva normální chlapi - jeden, který měl skvělý nápad a další, který naskočil na obnos s dalšími návrhy a nápady.","Neskrývá se za námi silný nadnárodní investor, jsme dva kluci, z nichž jeden měl geniální nápad a druhý do toho přiskočil s dalšími podněty a nápady.",1.93630287673781,2017,REFERENCE
"I think that (Kadiza) interpreted it as a warning and decided to play it safe"" said Akunjee according to the BBC.",play it,"Já si myslím, že (Kadiza) interpretoval jako varování a rozhodl se, že bude hrát v bezpečí,“ řekl Akunjee podle BBC.","Myslím, že si to (Kadiza) vyložila jako varování a rozhodla se neriskovat, míní podle BBC Akunjee.",1.51205198107163,2017,REFERENCE
One Twitter user took to the site recently to declare her happiness that 'the rest of the internet thinks that Hope Solo and Jennifer Carpenter are actually identical.',take to the site,"Jeden uživatel twitteru vzal na místo nedávno prohlásit své štěstí, že 'zbytek internetu si myslí, že Hope Solo a Jennifer Carpenter jsou vlastně úplně stejný.“","Jedna uživatelka Twitteru před nedávnem na stránkách vyjádřila svou spokojenost nad tím, že „zbytek Internetu si myslí, že Hope Solová a Jennifer Carpenterová jsou v pravdě identické.“",1.57954487286017,2017,REFERENCE
"Next, take it out and wait until it softens.",take it,"Pak ho vyndejte a počkejte, až změkne.","Poté jej vyjmeme a počkáme, až změkne.",1.56152369385479,2017,REFERENCE
One Twitter user took to the site recently to declare her happiness that 'the rest of the internet thinks that Hope Solo and Jennifer Carpenter are actually identical.',take to the site,"Jeden uživatel twitteru vzal na místo nedávno prohlásit své štěstí, že 'zbytek internetu si myslí, že Hope Solo a Jennifer Carpenter jsou vlastně úplně stejný.“","Jedna uživatelka Twitteru před nedávnem na stránkách vyjádřila svou spokojenost nad tím, že „zbytek Internetu si myslí, že Hope Solová a Jennifer Carpenterová jsou v pravdě identické.“",1.50044542034027,2017,REFERENCE
"When the conservative radio host Hugh Hewitt tried to help Mr. Trump soften the remark by reminding him that Mr. Obama wants to destroy ISIS, the Republican presidential nominee would not have it.",have it,"Když se konzervativní rozhlasový moderátor Hugh Hewitt snažil pan Trump změkčovat poznámku, že mu připomene, že pan Obama chce zničit ISIS, republikánský prezidentský kandidát by na to neměl.","Když se konzervativní rozhlasový moderátor Hugh Hewitt pokusil pomoci Trumpovi poznámku zmírnit připomenutím, že Obama usiluje o zničení IS, kandidát republikánů na prezidenta nereagoval.",1.34893325070675,2017,REFERENCE
"She hasn't lost an all-around competition since the summer of 2013, a winning streak that should go for as long as Biles wants it to.",go for,"Neztratila všeobjímající soutěž od léta 2013, vítěznou sérii, která by měla jít tak dlouho, jak to chce Biles.","Soutěž ve víceboji neprohrála od léta 2013 - to je sled vítězství, který může pokračovat tak dlouho, jak Bilesová bude chtít.",1.49215381818193,2017,REFERENCE
"A friend came up with the idea more than two years ago, and I did not pay much attention to it back then.",come up,Přítel s nápadem přišel už před více než dvěma lety a nevěnoval jsem tomu tehdy velkou pozornost.,"Kamarád dostal nápad už před více než dvěma lety, tehdy jsem tomu nevěnoval moc pozornost.",1.56152369385479,2017,REFERENCE
"I think that (Kadiza) interpreted it as a warning and decided to play it safe"" said Akunjee according to the BBC.",play it,"Já si myslím, že (Kadiza) interpretoval jako varování a rozhodl se, že bude hrát v bezpečí,“ řekl Akunjee podle BBC.","Myslím, že si to (Kadiza) vyložila jako varování a rozhodla se neriskovat, míní podle BBC Akunjee.",1.49215381818193,2017,REFERENCE
"She hasn't lost an all-around competition since the summer of 2013, a winning streak that should go for as long as Biles wants it to.",go for,"Neztratila všeobjímající soutěž od léta 2013, vítěznou sérii, která by měla jít tak dlouho, jak to chce Biles.","Soutěž ve víceboji neprohrála od léta 2013 - to je sled vítězství, který může pokračovat tak dlouho, jak Bilesová bude chtít.",1.65432403601245,2017,REFERENCE
"When the conservative radio host Hugh Hewitt tried to help Mr. Trump soften the remark by reminding him that Mr. Obama wants to destroy ISIS, the Republican presidential nominee would not have it.",have it,"Když se konzervativní rozhlasový moderátor Hugh Hewitt snažil pan Trump změkčovat poznámku, že mu připomene, že pan Obama chce zničit ISIS, republikánský prezidentský kandidát by na to neměl.","Když se konzervativní rozhlasový moderátor Hugh Hewitt pokusil pomoci Trumpovi poznámku zmírnit připomenutím, že Obama usiluje o zničení IS, kandidát republikánů na prezidenta nereagoval.",1.6430404964931,2017,REFERENCE
How did you deal with it?,deal with [pron],Jak jste se s tím vyrovnala?,Jak jste se s tím srovnal?,1.43019178614265,2017,REFERENCE
The taxi driver put a sticker over the decimal on the clock to lift 357 crowns from tourists.,put on the clock,"Taxikář dal nálepku přes desetinnou čárku na hodiny, aby zvedli 357 korun od turistů.",Taxikář na taxametru přelepil desetinnou čárku a okradl turisty o 357 korun.,1.36838048092123,2017,REFERENCE
"Did you encounter any complications during the realisation phase, which forced you to abandon some of the original ideas or come up with new ones?",come up,"Setkala jste se s nějakými komplikacemi během fáze realizace, které vás donutily opustit část původních myšlenek nebo přijít s novými?","Objevily se při realizaci nějaké komplikace, kvůli kterým jste se museli původních nápadů vzdát, nebo naopak přistoupit na nové?",1.31574099552203,2017,REFERENCE
"But as a franchise, it feels like it's running out of time.",run out of time,"Ale jako franšíza mám pocit, že nám dochází čas.","Z pohledu frančízy to ale vypadá, že někomu dochází dech.",1.17397964137374,2018,REFERENCE
"Across the room, Tyrone Brooks holds court at his table, eating and reminiscing about civil rights.",hold court,"Na druhé straně místnosti sedí u svého stolu Tyrone Brooks, pojídá a vzpomíná na občanská práva.",Na druhé straně místnosti sedí Tyrone Brooks v soudní síni. Vychutnává si večeři a mluví přitom o občanských právech.,1.67253071199779,2018,REFERENCE
Let's hope they click with someone.,click with [pron],"Doufejme, že se s někým domluví.","Doufejme, že se někdo ozve.",1.08243732446497,2018,REFERENCE
"""We're putting this enormous load on them for three or four days and it's very challenging,"" Mora said.",put on [pron],"„Tímhle obrovským nákladem je zatěžujeme tři nebo čtyři dny a je to velmi náročné,‟ řekla Mora.","„Tři nebo čtyři dny jsou hráči pod velkým stresem a je to pro ně velmi vyčerpávající,“ řekl Mora.",1.08243732446497,2018,REFERENCE
She added: 'Birmingham council knows how to deal with this by getting long injunctions to protect their parks.,deal with [pron],"Dodala: „Birminghamská rada ví, jak se s tím vypořádat, když dostane dlouhé soudní příkazy na ochranu svých parků.","Dodala, že : ‚Birminghamská správní rada ví, jak s tímto problémem naložit. K ochraně parků využívá soudní příkazy.",0.938542577199194,2018,REFERENCE
"He says that years later, he still lives in fear.",live in fear,"Říká, že po letech stále žije ve strachu.","Jak říká, několik let poté stále žije ve strachu.",0.908075124208189,2018,REFERENCE
I have no Pokorný or Růžička style lobbyist. I am a separate entity and I do not deal with this at all.,deal with [pron],Nemám žádného lobbistu ve stylu Pokorného nebo Růžičky.Jsem samostatný subjekt a toto vůbec neřeším.,"Nemám žádného lobbistu Pokorného nebo Růžičku, jsem samostatná jednotka a toto vůbec neřeším.",1.16260253006403,2018,REFERENCE
"""You can certainly say that this is not the deal you created, but you will have to stick to it,"" Trump told Turnbull.",stick to [pron],"„Rozhodně můžete říci, že toto není dohoda, kterou jste vytvořili, ale budete se jí muset držet,‟ řekl Trump Turnbullovi.","""Určitě můžete říkat, že toto není dohoda, kterou jste vytvořil, ale budete se jí muset držet,"" řekl Trumpovi Turnbull.",1.16260253006403,2018,REFERENCE
The advert is a little mad but I took it for what it was.,take it,"Ten inzerát je trochu šílený, ale brala jsem to tak, jak to bylo.","Reklama je trochu šílená, ale tak jsem ji i brala.",0.57043644766929,2019,HUMAN
"""It was just trying to get into that position, to get on the ball and players like Shaq always play it forward as much as possible, so I just tried to create myself as much time as possible,"" Sturridge told LiverpoolFC.com.",play it,"„Jen jsem se snažil dostat do takové pozice, dostat se na míč a hráči jako Shaq vždycky hrají dopředu, jak jen to jde, takže jsem se snažil vytvořit si co nejvíc času,“ řekl Sturridge LiverpoolFC.com.","„Jen jsem se snažil dostat do té pozice, dostat se na míč a hráči jako Shaq to vždycky hrají co nejvíc dopředu, tak jsem si chtěl vytvořit co nejvíc času,“ řekl Sturridge pro LiverpoolFC.com.",0.307959847924346,2019,HUMAN
"Troops fired on a peaceful demonstration at the plaza on Oct. 2, 1968, killing as many as 300 people at a time when leftist student movements were taking root throughout Latin America.",take root,"Vojáci stříleli na mírumilovnou demonstraci na náměstí 2. října 1968 a zabili až 300 lidí v době, kdy levičácké studentské hnutí zakořeňovalo v celé Latinské Americe.","2. října 1968 armádní jednotky střílely na pokojné demonstraci na tomto náměstí, což mělo za následek až 300 mrtvých v době, kdy se v Latinské Americe šířila levicová studentská hnutí.",0.610045337454697,2019,HUMAN
"In front of parliament in Skopje, Vladimir Kavardarkov, 54, was preparing a small stage and pulling up chairs in front of tents set up by those who will boycott the referendum.",pull up,"Před parlamentem ve Skopje připravoval 54letý Vladimir Kavardarkov malé pódium a přitahoval židle před stany, které postavili ti, kdo budou referendem bojkotovat.","Před budovou parlamentu ve Skopje připravoval Vladimir Kavardarkov (54) malé pódium a rozmísťoval židle před stany, které postavili odpůrci referenda.",0.768444362486333,2019,HUMAN
"""It's time for women to go to Washington and fix our broken government and that includes a woman at the top,"" she said, according to The Hill.",go to washington,"„Je čas, aby ženy jely do Washingtonu a napravily naši rozvrácenou vládu, a to včetně ženy na vrcholu,“ řekla podle The Hill.","„Je na čase, aby do Washingtonu vstoupily ženy a napravily naši pochroumanou vládu, včetně ženy na nejvyšším postu,“ řekla podle The Hill.",0.867711259494905,2019,HUMAN
"While Ri reprised familiar North Korean complaints about Washington's resistance to a ""phased"" approach to denuclearization under which North Korea would be rewarded as it took gradual steps, his statement appeared significant in that it did not reject unilateral denuclearization out of hand as Pyongyang has done in the past.",reject out of hand,"Zatímco Ri zopakoval známé severokorejské stížnosti ohledně odporu Washingtonu vůči „fázovému“ přístupu k denuklearizaci, podle něhož bude Severní Korea odměněna postupnými kroky, jeho prohlášení se zdálo významné v tom, že neodmítá jednostrannou denuklearizaci z ruky tak, jak to v minulosti učinil Pchjongjang.","Přestože Ri zopakoval známé stížnosti Severní Koreje na odpor Washingtonu proti „fázovému“ přístupu, podle něhož by Severní Korea byla odměňována za postupné kroky, jeho prohlášení bylo významné v tom, že neodmítalo jednostranné odzbrojení bez rozmyslu tak, jak to Pchjongjang dělal v minulosti.",1.04468669170911,2019,HUMAN
"While World Vision's staff from Donggala have made it safely to Palu city, where employees are sheltering in tarpaulin shelters set up in the courtyard of their office, they passed scenes of devastation on the way, Mr. Doseba said.",make it,"Zatímco zaměstnanci World Visionu z Donggaly bezpečně dorazili do města Palu, kde se zaměstnanci ukrývají v přístřešcích z plachtoviny umístěných na nádvoří jejich kanceláře, cestou míjeli scény zkázy, řekl pan Doseba.","Pracovníci organizace World Vision se z Donggaly bezpečně dostali do města Palu, kde zaměstnanci přebývají v dočasných příbytcích z nepromokavých plachet na dvoře kanceláře, cestou viděli obrazy zkázy, řekl pan Doseba.",-0.463262306373736,2019,HUMAN
