src,VID_Candidate,mt,ref,score,year,system
A black congregation that had been worshiping nearby took title to the building.,take to the building,一个一直在附近做礼拜的黑人会众获得了这座建筑的所有权。,在附近做礼拜的一名黑人会众获得了这座建筑的所有权。,0.232370610382848,2019,HUMAN
"""It was just trying to get into that position, to get on the ball and players like Shaq always play it forward as much as possible, so I just tried to create myself as much time as possible,"" Sturridge told LiverpoolFC.com.",play it,“这只是试图进入那个位置，接球，像 Shaq 这样的球员总是尽可能地向前发挥，所以我只是试图创造自己尽可能多的时间，” Sturridge 告诉 Liverpool FC.com 。,"接受 LiverpoolFC.com 采访时斯图里奇表示,“我只是想进入那个位置，控球，然后 Shaq 等球员将尽量向前推进，我只是尽可能地为自己创造可能”。",0.279470767521103,2019,HUMAN
"On Sunday, though, there is nobody to help you out of your hole.",help out of [pron] hole,不过，在星期天，没有人能帮你走出困境。,但是在周日，没有人能帮你走出“洞”。,0.138200741471715,2019,HUMAN
"But the Cromwell Society described Mr Crick's suggestion as ""folly"" and ""attempting to rewrite history.""",rewrite history,但克伦威尔协会将克里克先生的建议描述为“愚蠢”和“试图改写历史”。,但克伦威尔学会称克里克 (Crick) 的建议“极为愚蠢”且“试图改写历史”。,0.744612712404874,2019,HUMAN
"""It's time for women to go to Washington and fix our broken government and that includes a woman at the top,"" she said, according to The Hill.",go to washington,根据 The Hill 的说法，她说：“现在是女性去华盛顿修复我们破碎的政府的时候了，其中包括一位女性在高层。”,据《国会山报》报道，沃伦称“是时候让女性走向华盛顿政治我们支离破碎的政府了，而这其中需要有一名上层女性”。,0.660976446786771,2019,HUMAN
"But despite his colleagues fleeing for their lives, 21-year-old Anthonius Gunawan Agung refused to leave his post in the wildly swaying control tower at Mutiara Sis Al Jufri Airport Palu airport.",flee for [pron] life,但是，尽管他的同事们逃命，21岁的 An tonius Gunawan Agung 拒绝离开他在 Mu tiara Sis Al Jufri 机场 Palu 机场疯狂摇摆的控制塔的职位。,但是，尽管同事们都在逃命，21 岁的阿贡 (Anthonius Gunawan Agung) 并没有离开自己的岗位，仍然坚守在巴鲁机场 (Mutiara Sis Al Jufri Airport) 摇摇欲坠的控制塔内。,1.43157908468854,2019,HUMAN
"""Nad was calling regularly to say it was really bad, that she wasn't expected to make it,"" said Mrs Ednan-Laperouse.",make it,Ednan - La per ouse 夫人说：“ Nad 经常打电话说这真的很糟糕，她没想到会这么做。”,“纳德 (Nad) 照常打电话来，说情况很糟糕，她没想到会这样”，Ednan-Laperouse 太太说到。,0.0645911857067237,2019,HUMAN
"Climo stretched the Ayr lead with a penalty, before, right on half-time, he scored then converted a solo try to make it 17-5 to Ayr at the break.",make it,Climo 以点球拉伸了 Ayr 的领先优势，之前，就在半场结束时，他得分然后转换了一个单独的尝试，在休息时以17-5击败了 Ayr 。,中场休息前，克里莫以一记点球扩大了艾尔联的领先优势，进球后，中场休息时，他获得附加分独自将比分变为 17-5。,-0.352039070075495,2019,HUMAN
"'At the end of it one girl came up to me and said: 'Why am I only being told this now, in my senior year?'",come up,“最后，一个女孩走过来对我说：“为什么现在，在我大四的时候，我才被告知这一点呢？”,“在演讲结束后，一名女生走到我近前，问我：‘为什么我都到了大四了，才了解到这个？’,0.758195306856749,2019,HUMAN
"Instead, he noted, the U.S. is continuing sanctions aimed at keeping up pressure.",keep up,相反，他指出，美国正在继续实施旨在保持压力的制裁。,他指出，美国反倒持续打压，实施制裁。,1.10334207065644,2019,HUMAN
"""It's just not about the committee vote or the final vote or whether Kavanaugh is put on the bench, it's also about the way Republicans have handled this and how they have treated her,"" Guy Cecil, director of Priorities USA, a group that helps to elect Democrats, pointed out to the news channel.",put on the bench,“这不是关于委员会投票或最后投票，也不是关于卡瓦诺是否被放在替补席上，而是关于共和党人处理这件事的方式以及他们如何对待她，”帮助选举民主党人的团体美国优先事项（ Priorities USA ）主任盖伊·塞西尔（ Guy Cecil ）向新闻频道指出。,优先美国行动（Priorities USA，一个帮助选举民主党人的组织）主管盖伊·塞西尔 (Guy Cecil) 向新闻频道指出，“这不仅仅关乎委员会的投票或最终投票结果，或者是否会将卡瓦诺放在替补席位上，也关乎共和党处理这一问题的方式以及他们对待受害者的方式”。,0.228108640356032,2019,HUMAN
"In front of parliament in Skopje, Vladimir Kavardarkov, 54, was preparing a small stage and pulling up chairs in front of tents set up by those who will boycott the referendum.",pull up,在斯科普里的议会前，54岁的弗拉基米尔·卡瓦尔达尔科夫（ Vladimir Kavardarkov ）正在准备一个小舞台，并在那些将抵制全民投票的人搭建的帐篷前拉,在斯科普里议会门前，54 岁的 Vladimir Kavardarkov 正在准备小型舞台，并把椅子挪到由抵制公投的人们搭建的帐篷前。,0.265615066496279,2019,HUMAN
Tough talk 'and then we fell in love',fall in love,强硬的谈话'然后我们就陷入了爱情',郑重的会谈后，“我们相爱了”,0.984493876049653,2019,HUMAN
"They think you're sad and will be pleased because they got to you.""",get to [pron],他们认为你很伤心，会很高兴的，因为他们找到了你。”,他们会认为你很难过，并为此感到高兴，因为他们打败了你。”,0.206149947118706,2019,HUMAN
"I remember thinking, what are they going to put on my tombstone?",put on [pron] tombstone,我记得我在想，他们要在我的墓碑上放什么？,我记得当时我在想，他们会在我的墓碑上刻下什么?,-0.579702096587765,2019,HUMAN
"Elisabeth Ferrell, Scottish officer for the Bat Conservation Trust, has encouraged the public to pitch in to help.",pitch in,蝙蝠保护信托基金（ Bat Conservation Trust ）的苏格兰官员伊丽莎白·费雷尔（ Elisabeth Ferrell ）鼓励公众参与进来提供帮助。,蝙蝠保护基金会 (Bat Conservation Trust) 的苏格兰官员伊丽莎白·费雷尔 (Elisabeth Ferrell) 鼓励公众贡献自己的力量。,0.396683687424489,2019,HUMAN
"It was a third Elite League defeat of the season for Adam Keefe's men, who had come from behind to beat Dundee 2-1 in Belfast on Friday night.",come from behind,对于亚当·基夫的手下来说，这是精英联赛本赛季的第三次失利，他们在周五晚上在贝尔法斯特以2比1击败邓迪。,这是 Adam Keefe 的球队在本赛季精英联赛中第三次失利，他们在周五晚上在贝尔法斯特以 2-1 击败了 Dundee。,0.210519277680644,2019,HUMAN
"Somebody called it ""Snow White and the Seven Dwarfs.""""",call it,"有人叫它""白雪公主和七个小矮人""。""",有人将这称为‘白雪公主和七个小矮人’。”,0.206149947118706,2019,HUMAN
"The number of North Korean defectors to South Korea has fallen since Kim Jong-un came to power seven years ago, a South Korean lawmaker has said.",come to power,韩国一位议员说，自从金正恩七年前上台以来，朝鲜叛逃者到韩国的人数已经下降。,韩国的一位立法者表示，自七年前金正恩上台以来，叛逃到韩国的朝鲜人数量下降。,0.529551419412686,2019,HUMAN
"The company calls it ""personal empowerment through data.""",call it,该公司称其为“通过数据增强个人权能”。,公司将这一特性称为“通过数据实现个人赋权”。,0.519554097472335,2019,HUMAN
Bring in your financial advisor: Your advisor can also help you come up with a way to pay for those expenses.,come up,请进你的财务顾问：你的顾问也可以帮助你想出一种支付这些费用的方法。,让财务顾问参与进来：你的顾问也能帮你想出支付这些费用的方法。,0.562063196767968,2019,HUMAN
"It is a righteous diatribe, months and years of fury spilling over, and she can't get it out without weeping.",get it,这是一个正义的诽谤，几个月和几年的愤怒溢出了，她不哭泣就无法把它弄出来。,那是一次正义的诽谤，长达数月、甚至数年的愤怒不断蔓延，如果不哭出来，她将无法摆脱。,-0.317751415352275,2019,HUMAN
"Troops fired on a peaceful demonstration at the plaza on Oct. 2, 1968, killing as many as 300 people at a time when leftist student movements were taking root throughout Latin America.",take root,1968年10月2日，军队向广场的和平示威开火，在左翼学生运动在整个拉丁美洲扎根的时候，造成多达300人死亡。,1968 年 10 月 2 日，左派学生运动在整个拉丁美洲扎根之际，墨西哥部队在广场和平示威期间开枪射击，造成多达 300 人死亡。,0.0834080883997299,2019,HUMAN
"He added: ""It's backfired on him now, though, that's the sad thing.""",backfire on [pron],"他补充道：""现在，这适得其反，不过，这是可悲的事情。",他补充说：“结果却事与愿违，这是非常可悲的。”,0.353044040163353,2020,HUMAN-A
"The 35-year-old star dumped the NBA player for good earlier this year after he was accused of cheating on her with family friend Jordyn Woods - having previously cheated when she was nine months pregnant with their daughter, True.",cheat on [pron],今年早些时候，这位35岁的球星因被指控与家人朋友乔丹·伍兹（Jordyn Woods）欺骗她而长期甩掉这位NBA球员。,今年早些时候，这位 35 岁的明星彻底抛弃了这位美国国家篮球协会球员，因为汤普森被指责与家人的朋友乔登·伍兹偷情-之前，当科勒怀着他们的女儿，特鲁，当时是 9 个月身孕，特里斯坦就曾出轨。,-0.085785796933368,2020,HUMAN-A
"""While we already have among the strictest regimes on those products, if the evidence shows that further action is needed... we will not hesitate to take it.""",take it,"""虽然我们已经对这些产品有最严格的制度之一， 但如果证据表明需要进一步采取行动...我们会毫不犹豫地把它。",“虽然我们已经对这些产品实行了最严格的管理制度，但如果有证据表明需要采取进一步行动......我们将毫不犹豫地采取行动。”,0.47499714903942,2020,HUMAN-A
"Lawmakers last month updated the nation's oldest law governing police use of deadly force, making it now among the country's most comprehensive when combined with additional training.",make it,立法者上个月更新了美国最古老的关于警察使用致命武力的法律，使得它现在成为美国最全面的，结合额外的培训。,上个月立法人员为美国最古老的管制警察使用致命武力的法律增加了一项修正案，在全体警察接受培训后，这项法律将成为全美最严格的武力使用标准。,0.785306526822633,2020,HUMAN-A
"Responding to a tweet suggesting installing the Labour leader or another temporary prime minister, she said: ""Agree with this.",agree with [pron],"在回应一条建议安装工党领袖或其他临时首相的推特时，她说：""同意这一点。",在回应一条建议任命工党领袖或另一位临时首相的推文时，她说道：“同意这一做法。,0.617537677384215,2020,HUMAN-A
"""The shot is far below the dew point, the instant you take it out, it's just soaking wet and it's dripping water,"" the American said. ""It's worse than if it was pouring down rain... We've been fighting this a little bit.""",take it,"""拍摄远远低于露点，你一把它拿出来，它只是浸泡湿，它滴水，""美国人说。""比倾盆大雨还要糟糕...我们一直在打这个一点点。",“铅球平常的温度远低于露点，你只要一把它拿出来，它就湿透了，而且还在滴水，”这位美国运动员说道。“这比下倾盆大雨还要糟糕……我们也一直在克服这种情况。”,0.800239800952641,2020,HUMAN-A
"Lewis said the report would act ""as a line in the sand"" for the force, adding: ""Improvements have already been made and I take full responsibility for driving through the changes that are so obviously needed. In the five months I've been here I have met some exceptional police officers and staff, at all levels, and have seen lives saved and vulnerable people protected by the efforts and determination of frontline officers.""",act as a line in the sand,"刘易斯说，这份报告将""作为一条线在沙子里""为部队，补充说：""已经作出改进，我承担全部责任，推动通过变化，这是很明显需要的。在我在这里的五个月里，我见到了一些各级杰出的警官和工作人员，他们看到了生命得到拯救和弱势人群受到前线警官的努力和决心的保护。",刘易斯说，这份报告如同给这支部队“设定一条界限”，并补充说：“已经做出了改进，我全面负责推动这些明显需要的改变。在我到任的五个月里，我会见了各级表现杰出的警察和工作人员，看到了一线警察的努力和决心，致力于保护生命安全，保护脆弱人群。”,0.148379591140356,2020,HUMAN-A
"Although all three made it through to the global final, they lost out in the final round to strong competition from some of the 3,500 entrants from across the world.",make it,虽然这三人都进入全球决赛，但他们在最后一轮输给了来自世界各地3500名参赛者的强项。,"尽管三名学生都入围了全球总决选，还是在最终的激烈角逐中败下阵来，总决赛中有来自世界各地的 3,500 名学生。",0.790098327273883,2020,HUMAN-A
"Some items used by Vidyasagar, gathering dust in the storeroom of the house, will be brought out for public viewing at the museum.",gather dust,Vidyasagar在房子的储藏室里收集灰尘的一些物品将被拿出来供博物馆公众观看。,维迪亚萨加使用过的一些物品，将从布满灰尘的储藏室中移出，摆放到博物馆供公众参观。,0.390985316198867,2020,HUMAN-A
"""That's what this astonishing ship will be here to do, to find out the facts and find the science with which to deal with problems that are facing the world today and will increasingly do so tomorrow.""",deal with [pron],"""这就是这艘令人吃惊的船将在这里做的事情，找出事实，并找到科学来处理当今世界面临的问题，并且明天将越来越多地这样做。",这就是这艘令人惊奇的考察船将要做的事，找出事实，寻求科学之法，以处理当今世界面临的问题，未来将有越来越多的人去这样做。”,0.694715468318904,2020,HUMAN-A
"In the final series, Rachel's onscreen husband Mike Ross, played by Patrick J Adams, paid a visit from Seattle and was asked how Rachel was getting on.",get on,在最后的系列中，雷切尔的银幕丈夫迈克·罗斯（MikeRoss）从西雅图进行了访问，被问及雷切尔的上如何。,在她出演的最后一季中，雷切尔的荧幕老公迈克·罗斯（帕特里克·约翰尼斯·亚当斯饰演）从西雅图来探望了她，被问及她近况如何。,0.936842516690902,2020,HUMAN-A
"""Here you walk outside and it's like somebody put a heater on you. I guess that is why they are doing it at night.""",put on [pron],"""在这里，你走到外面，它就像有人把一个加热器给你。我想这就是为什么他们在晚上这样做。",“在这里，你走在外面就像有人给你开了暖气一样。我猜这也是半夜开赛的原因吧。”,0.31497366079699,2020,HUMAN-A
"Security video, which has never been released, showed Alford stopped in the drive-thru when a second car pulled up behind him. Three suspects were then seen getting out of that car. One of them walked up to the driver's side, and shot Alford. The four people in Alford's car jumped out and ran. The suspects were then seen getting back into their car and driving away.",pull up,安全录像显示，阿尔福德在开车时停了下来，当时有第二辆车停在他身后。三名嫌疑犯随后被看见从那辆车里出来。其中一人走到司机身边，朝阿尔福德开了一枪。阿尔福德车里的四个人跳了出来，跑开了。然后看到嫌疑人回到他们的车里，然后开车离开。,从未公布过的安全录像显示，阿尔福德在汽车餐厅停车后，第二辆车停在他后面。随后从车上下来三名犯罪嫌疑人。其中一人走到阿尔福德所在车的驾驶座旁，向阿尔福德开枪。奥尔福德车上的四个人跳下了车，跑开了。随后犯罪嫌疑人回到自己的车内，开车离开。,0.638739239908612,2020,HUMAN-A
"""I thought about asking, and I thought about even using audio footage - that we have to come up with something - and in the end I didn't ask, and I just thought, 'I'm going to respect her new life and not put her in the position of having to ask'.",come up,"""我想问，我想甚至使用音频片段-我们必须想出什么-最后我没有问，我只是想，'我会尊重她的新生活，而不是让她在不得不问'的位置。",“我想过邀请她，还想过使用音频素材（这方面我们得想个办法），但最后我没有开口，因为我觉得“我要尊重她的新生活，不能把她置于必须获邀的境地”。,0.660726756652497,2020,HUMAN-A
"""It's clear we are going to completely break up this group,"" Duque said in a statement from the United States, where he traveled for the United Nations General Assembly this week.",break up,"杜克本周前往美国参加联合国大会的一份声明中说：""很明显，我们将彻底打破这个集团。",“我们的目标十分明确，就是彻底打垮这个组织，”杜克在美国发表的一份声明中表示，本周他曾前往美国参加联合国大会。,0.482524226762915,2020,HUMAN-A
"However, the star's family reality show Keeping Up With The Kardashians later showed that the event ended with Khloe in tears as she struggled to come to terms with his infidelity.",keep up,然而，这位明星的家庭真人秀《跟上卡达西人》后来显示，活动以克洛伊的眼泪结束，她努力接受他的不忠。,然而，这位明星的家庭真人秀《与卡戴珊一家同行》后来显示，这一事件以科勒含泪艰难接受特里斯坦的不忠而告终。,0.395769807336377,2020,HUMAN-A
"It's unclear just how deeply such collective action may take root this fall, but it certainly would be fitting if the general strike returned to the Northwest in 2019. And from there we can only hope that its spirit will spread even further, into the heart of Midwestern farming, Southern manufacturing, Texan oil fields, Appalachian coal mines, Northeastern construction, the Silicon Valley tech giants, and everywhere in between. Lord knows that something's gotta give.",take root,目前还不清楚这种集体行动今年秋天会扎根多深，但如果2019年大罢工回到西北地区，这肯定是合适的。从那里，我们只能希望它的精神将进一步传播，进入中西部农业、南方制造业、德州油田、阿巴拉契亚煤矿、东北建筑、硅谷科技巨头，以及介于两者之间的任何地方。上帝知道有些东西必须给予。,今年秋季，这类集体行动的开展将深入到何种程度，目前尚不明确，但如果大罢工在 2019 年重返西北地区，那肯定也是恰当的。我们只能借此希望行动的精神能够进一步传播到中西部农业、南部制造业、德克萨斯州油田、阿巴拉契亚煤矿、东北建筑业、硅谷科技巨头以及中间的任何领域和行业。老天知道，凡事皆要付出代价。,0.658146265304699,2020,HUMAN-A
"The EU is good at setting rules and red lines and sticking to them; it's less good at unilaterally imposing its will. The UK is hemmed in by its own internal contradictions, at least until an election or a second referendum breaks the impasse.",stick to [pron],欧盟善于制定规则和红线，并坚持这些规则和红线;它不太擅长单方面强加它的人来强加它的人。英国被自身内部矛盾所左右，至少在选举或第二次全民公决打破僵局之前。,欧盟擅长制定规则、划定“红线”并坚持执行，但单方面施加其意愿却是短板。至少在英国大选或第二次全民公投打破僵局之前，英国对自身的内部矛盾已自顾不暇。,0.467323976030089,2020,HUMAN-A
"In the United States, much of the attention in the third quarter has focused on a deal that failed to come to fruition - the planned IPO of WeWork parent We Company.",come to fruition,在美国，第三季度的注意力主要集中在一项未能实现的交易上——WeWork母公司我们公司（We Company）的首次公开募股（IPO）。,在美国，第三季度的大部分注意力都集中在一项未能实现的交易上——WeWork 母公司 We Company 计划的首次公开募股。,0.55464038700697,2020,HUMAN-A
"""Currently we are targeting young people 18 to 24 years. For the young people that's the age bracket we are looking at but of course any one above 18 and it's because we do not have evidence of children by the Constitution but as more evidence unfolds we are going to get there. For the men, we give the kit to the mother and they take it to the partner, key and priority populations such sex workers,"" Mr Geoffrey Tasi, the technical officer-in-charge of HIV testing services, said yesterday.",take it,"""目前，我们的目标是18至24岁的年轻人。对于年轻人，这是我们正在研究的年龄段，但当然任何一个超过18岁，这是因为我们没有儿童的证据，宪法，但随着更多的证据展开，我们将到达那里。对于男性，我们把工具包给母亲，然后他们把它给伴侣、关键人群和优先人群，如性工作者，""负责艾滋病毒检测服务的技术官员杰弗里·塔西先生昨日表示。",“18 至 24 岁的年轻人是我们目前的目标人群。这一年龄段的年轻人是我们的关注对象，当然任何 18 岁以上者都应纳入考虑范畴，我们目前没有《宪法》所规定的未成年人染病的证据，但随着越来越多的证据涌现，我们将朝着这个目标迈进。对于男性，我们会将试剂盒交给他们的母亲，然后由她们交给性伴侣，主要是性工作者等易感人群”艾滋病毒检测服务技术负责人杰弗里·塔西先生昨天表示。,0.309290070802119,2020,HUMAN-A
"A pink blanket goes with everything: Jane Austen classics, a queer young-adult romcom, fantasy novel Six of Crows. Jordan Hickey's version is crocheted, made by her grandmother, and appears in most photos on her Instagram account pagetravels, where it's paired with various books to evoke a sense of tantalizing coziness. Wouldn't you like to be here right now, her photos imply, cuddled up with this blanket and this mug of coffee, with nothing else on your to-do list aside from reading the new novel Frankly In Love, out today?",go with [pron],粉红色的毯子与一切： 简奥斯汀经典， 一个奇怪的年轻成人浪漫喜剧， 幻想小说六乌鸦。乔丹·希奇的版本是钩针，由她的祖母制作，并出现在她的Instagram帐户页面旅行的多数照片，在那里它与各种书籍配对，唤起诱人的舒适感。难道你不想现在在这里，她的照片暗示，拥抱着这毯子和这杯咖啡，除了阅读今天出版的新小说《坦率的爱》之外，你的清单上没有别的？,一条粉红色的毯子百搭百灵：简·奥斯汀经典小说，一部奇怪的年轻人爱情戏，幻想小说《六只乌鸦》。乔丹·希基的版本是由她祖母编织而成的，出现在她照片墙账户旅游页面上的大多数照片中，与各种书籍搭配在一起，给人一种诱人的舒适感。现在，你想要进入她照片的生活，卷上这张毯子，一杯咖啡，放下一切，安心阅读新小说《在爱情里保持坦率》吗？,0.352421172482624,2020,HUMAN-A
"""I think he took it as best as you could expect,"" said Doug Durham, one of Haskell's defense attorneys, according to the station. ""He was aware that this was a strong possibility.""",take it,"据该电台报道，哈斯克尔的辩护律师之一道格·达勒姆（DougD durham）说：""我认为他尽了最大的努力。""他知道，这是一个强大的可能性。",据电视台报道，哈斯克尔的辩护律师之一道格·达勒姆说：“我认为如大家所期待的，他可能会受到重罚”。“他意识到这是最有可能的结果。”,0.514756178223727,2020,HUMAN-A
"The museum will come up at Vidyasagar's residence at Badur Bagan area where pictures and models, chronicling his life from his birth place at Birsinghapur village in Paschim Medinipur district to the house in north Kolkata, will be put on display, he said on Thursday.",come up,博物馆将在维迪亚萨加尔的官邸巴杜尔蒲甘地区，图片和模型，记录他的生活，从他的出生地在比尔辛哈普尔村在帕希姆梅迪尼普尔区的房子，他周四说，将展出，他说。,他星期四说，博物馆将建立在维迪亚萨加位于巴杜尔巴甘地区的住所内，将展出照片和模型，这些照片和模型记录了维迪亚萨加的一生，覆盖从出生在帕斯奇姆麦地尼普尔区比尔辛格普尔村到搬迁至加尔各答北部居所的各个时期。,0.514389992688829,2020,HUMAN-A
"""I wish I could trade places with you son, I wish I could trade places with you,"" Guy Alford, the victim's father, said.",trade with [pron] son,"受害者的父亲盖伊·阿尔福德（GuyAlford）说：""我希望我能和你们交易地方，儿子，我希望我能和你们换个地方。",受害人的父亲盖伊·阿尔福德说道：“我希望我能和你对换，儿子，我希望我能和你对换啊。”,0.605681823294085,2020,HUMAN-A
JAL and other airlines have yet to come up with way of anticipating seat reservations by serial snorers and passengers who fully recline their seats during in-flight meals.,come up,日航和其他航空公司尚未提出预测座位预订的方法，因为连续打鼾者和乘客在机上用餐时完全倾斜座位。,日航和其他航空公司还没有想出办法来预测连续打鼾者和在飞机上用餐时将座椅完全倾斜的乘客预定的座位。,0.331779256698696,2020,HUMAN-A
Prime Minister Boris Johnson has been dealt another blow in his push for an early election in the United Kingdom.,deal in [pron] push,英国首相鲍里斯·约翰逊在推动英国提前举行大选时再次受到打击。,英国首相鲍里斯·约翰逊在推动英国提前大选方面再度受挫。,0.930686797738922,2020,HUMAN-A
"""Currently we are targeting young people 18 to 24 years. For the young people that's the age bracket we are looking at but of course any one above 18 and it's because we do not have evidence of children by the Constitution but as more evidence unfolds we are going to get there. For the men, we give the kit to the mother and they take it to the partner, key and priority populations such sex workers,"" Mr Geoffrey Tasi, the technical officer-in-charge of HIV testing services, said yesterday.",take it,“目前，我们的目标人群是18至24岁的年轻人。我们正在关注的是这个年龄段的年轻人，但是当然，任何年龄在18岁以上的人都是这样，这是因为我们没有《宪法》所载有儿童的证据，但随着越来越多的证据的出现，我们对于男性，我们将试剂盒交给母亲，然后他们将其交给伴侣，主要和优先人群，例如性工作者，”艾滋病毒检测服务技术负责人Geoffrey Tasi先生，昨天说。,“18 至 24 岁的年轻人是我们目前的目标人群。这一年龄段的年轻人是我们的关注对象，当然任何 18 岁以上者都应纳入考虑范畴，我们目前没有《宪法》所规定的未成年人染病的证据，但随着越来越多的证据涌现，我们将朝着这个目标迈进。对于男性，我们会将试剂盒交给他们的母亲，然后由她们交给性伴侣，主要是性工作者等易感人群”艾滋病毒检测服务技术负责人杰弗里·塔西先生昨天表示。,0.274708217736351,2020,HUMAN-B
"Security video, which has never been released, showed Alford stopped in the drive-thru when a second car pulled up behind him. Three suspects were then seen getting out of that car. One of them walked up to the driver's side, and shot Alford. The four people in Alford's car jumped out and ran. The suspects were then seen getting back into their car and driving away.",pull up,从未发布过的安全录像显示，当第二辆汽车在他身后驶过时，Alford停在了直通车道上。然后看到三名嫌疑犯下车。其中一个走到驾驶员那边，向阿尔福德开枪。奥尔福德车上的四个人跳了起来，跑了出去。然后看到犯罪嫌疑人回到自己的车里开车离开。,从未公布过的安全录像显示，阿尔福德在汽车餐厅停车后，第二辆车停在他后面。随后从车上下来三名犯罪嫌疑人。其中一人走到阿尔福德所在车的驾驶座旁，向阿尔福德开枪。奥尔福德车上的四个人跳下了车，跑开了。随后犯罪嫌疑人回到自己的车内，开车离开。,0.956428405030992,2020,HUMAN-B
Prime Minister Boris Johnson has been dealt another blow in his push for an early election in the United Kingdom.,deal in [pron] push,总理鲍里斯·约翰逊（Boris Johnson）在推动英国提前大选方面受到了又一次打击。,英国首相鲍里斯·约翰逊在推动英国提前大选方面再度受挫。,0.561280675279165,2020,HUMAN-B
"""I think he took it as best as you could expect,"" said Doug Durham, one of Haskell's defense attorneys, according to the station. ""He was aware that this was a strong possibility.""",take it,该站称，“我认为他尽了所能，”哈斯克尔的辩护律师之一道格·达勒姆（Doug Durham）说。 “他知道这很有可能。”,据电视台报道，哈斯克尔的辩护律师之一道格·达勒姆说：“我认为如大家所期待的，他可能会受到重罚”。“他意识到这是最有可能的结果。”,0.588139142692179,2020,HUMAN-B
